,t,B0w.Q,B0w.W,B0w.z,B1w.Q,B1w.W,B1w.z,B3w.Q,B3w.W,B3w.z,Irrigation1w.Qin,Irrigation1w.Qout,Irrigation3w.Qin,Irrigation3w.Qout,Pump4w.Qin,Pump4w.Qout,Pump4w.H,Pump4w.Hfix,Pump4w.Ph,Pump4w.Pe,Pump4w.PumpOn,Pump7w.Qin,Pump7w.Qout,Pump7w.H,Pump7w.Hfix,Pump7w.Ph,Pump7w.Pe,Pump7w.PumpOn,Pump8w.Qin,Pump8w.Qout,Pump8w.H,Pump8w.Hfix,Pump8w.Ph,Pump8w.Pe,Pump8w.PumpOn,Turb3w.Qin,Turb3w.Qout,Turb3w.H,Turb3w.Ph,Turb3w.Pe,Pipe0w.Q,Pipe0w.H,Pipe0w.zlow,Pipe0w.zhigh,Pipe0w.Qp,Pipe0w.Qn,Pipe2w.Q,Pipe2w.H,Pipe2w.zlow,Pipe2w.zhigh,Pipe2w.Qp,Pipe2w.Qn,Gridw.P,Gridw.Psell,Gridw.Pbuy,EBgw.P_bal,B0s.Q,B0s.W,B0s.z,B1s.Q,B1s.W,B1s.z,B3s.Q,B3s.W,B3s.z,Irrigation1s.Qin,Irrigation1s.Qout,Irrigation3s.Qin,Irrigation3s.Qout,Pump4s.Qin,Pump4s.Qout,Pump4s.H,Pump4s.Hfix,Pump4s.Ph,Pump4s.Pe,Pump4s.PumpOn,Pump7s.Qin,Pump7s.Qout,Pump7s.H,Pump7s.Hfix,Pump7s.Ph,Pump7s.Pe,Pump7s.PumpOn,Pump8s.Qin,Pump8s.Qout,Pump8s.H,Pump8s.Hfix,Pump8s.Ph,Pump8s.Pe,Pump8s.PumpOn,Turb3s.Qin,Turb3s.Qout,Turb3s.H,Turb3s.Ph,Turb3s.Pe,Pipe0s.Q,Pipe0s.H,Pipe0s.zlow,Pipe0s.zhigh,Pipe0s.Qp,Pipe0s.Qn,Pipe2s.Q,Pipe2s.H,Pipe2s.zlow,Pipe2s.zhigh,Pipe2s.Qp,Pipe2s.Qn,Grids.P,Grids.Psell,Grids.Pbuy,EBgs.P_bal,p4r1w_expanded.Q,p4c2_Qw_expanded.Q,p4ebw_expanded.P,p7r0w_expanded.Q,p7c0_Qw_expanded.Q,p7ebw_expanded.P,p8r0w_expanded.Q,p8c2_Qw_expanded.Q,p8ebw_expanded.P,t3r1w_expanded.Q,t3c2_Qw_expanded.Q,t3ebw_expanded.P,c0r1_Qw_expanded.Q,c2r3_Qw_expanded.Q,r3i3w_expanded.Q,r1i1w_expanded.Q,gridebw_expanded.P,p4r1s_expanded.Q,p4c2_Qs_expanded.Q,p4ebs_expanded.P,p7r0s_expanded.Q,p7c0_Qs_expanded.Q,p7ebs_expanded.P,p8r0s_expanded.Q,p8c0_Qs_expanded.Q,p8ebs_expanded.P,t3r1s_expanded.Q,t3c2_Qs_expanded.Q,t3ebs_expanded.P,c0r1_Qs_expanded.Q,c2r3_Qs_expanded.Q,r3i3s_expanded.Q,r1i1s_expanded.Q,gridebs_expanded.P
0,0,4.886149287076446e-12,120000000.00000003,130.0,-0.062402152903267005,119775.35224954823,338.58108172542893,-0.013497519200604704,69951.40893087782,419.74259819060075,-0.062402143999365084,0.062402143999365084,-0.01349752814404122,0.01349752814404122,-8.991164921252524e-09,8.997482068191384e-09,81.16151646517183,80,0.007163743709020731,0.008736272815878923,0.0,-4.13890112248074e-12,1.7355261325446977e-11,208.5810817254289,204.5,3.551744110312912e-05,3.852217039385508e-05,0.0,-4.120632399537332e-12,1.7336707923384827e-11,208.5810817254289,204.5,3.547947731007587e-05,3.8522776666754735e-05,0.0,-8.334096795279515e-11,6.914700806405624e-11,81.16151646517183,-6.540888326602896e-05,-4.5786218286267254e-05,2.207023313971467e-11,208.5810817254289,130.0,338.58108172542893,9.08518980389796e-11,6.84419361496913e-11,8.943436540165994e-09,81.16151646517183,338.58108172542893,419.74259819060075,4.675943866999224e-09,0.0,-0.00876753154465321,2.9589365997481275e-05,0.008797120910650685,0,-1.994825134083741e-08,119999999.99992819,129.9999999999994,-0.21471494354918078,119227.02620322295,338.57113510271637,-0.02039742610037167,69926.56926603867,419.7405590005896,-0.21471495415532224,0.21471495415532224,-0.020397435640432095,0.020397435640432095,-9.55089977487059e-09,9.556959565429579e-09,81.16942389787317,80,0.0076099385757940055,0.009280412897309753,0.0,-9.976979625776064e-09,9.982238237482736e-09,208.571135102717,204.5,0.02042448414992562,0.022152368926166614,0.0,-9.976489666600378e-09,9.981741831143253e-09,208.571135102717,204.5,0.020423468471345525,0.022175318644240525,0.0,-5.804808521822845e-11,4.4166501177242113e-11,81.16942389787317,-4.555929180864403e-05,-3.1891504266099766e-05,2.01167973699408e-08,208.571135102717,129.9999999999994,338.57113510271637,1.1691780106079484e-08,0.0,9.540060510949683e-09,81.16942389787317,338.57113510271637,419.7405590005896,4.929032977502068e-09,0.0,-0.053576208963450764,3.611749176844947e-05,0.05361232645521921,0,-8.988022795211742e-09,9.002730752839199e-09,0.00873627281587891,0.0,1.087446546029167e-11,3.85221703938545e-05,0.0,1.0856038653790973e-11,3.852277666675415e-05,6.205063807170954e-11,-6.778841288394527e-11,-4.578621828629419e-05,2.2070233415773074e-11,8.943436532051127e-09,-0.013497528144041229,-0.062402143999365084,-0.008767531544653217,-9.547886020209173e-09,9.566294813314123e-09,0.009280412897309747,-9.974369027935847e-09,1.0032258065612697e-08,0.02215236892616661,-9.973882312901562e-09,1.0031764648468267e-08,0.022175318644240525,3.723011224899793e-11,-3.8694383480727194e-11,-3.189150426612449e-05,2.0116797373759918e-08,9.540060482627368e-09,-0.020397435640432122,-0.21471495415532224,-0.053576208963450764
1,1,3.652521046272357e-12,120000000.00000004,130.0,-0.0650813827998483,119541.05927146878,338.57683165583484,-0.01021026108570468,69914.65199096929,419.739580662579,-0.065081373372183,0.065081373372183,-0.010210270558712122,0.010210270558712122,-9.511495584084457e-09,9.517473582448444e-09,81.16274900674416,80,0.007577873378695989,0.009241308998409727,0.0,-4.762195967707802e-12,1.799048700133655e-11,208.5768316558348,204.5,3.6816497539715544e-05,3.993112531423105e-05,0.0,-4.743268806468311e-12,1.7971247056424367e-11,208.5768316558348,204.5,3.677712973791384e-05,3.99317369575671e-05,0.0,-7.896172140953793e-11,6.480578168961715e-11,81.16274900674416,-6.197217710073486e-05,-4.338052397056315e-05,2.312870864557539e-11,208.5768316558348,130.0,338.57683165583484,9.544331139879117e-11,7.204130188995332e-11,9.47300746721382e-09,81.16274900674416,338.57683165583484,419.739580662579,4.941388250988343e-09,0.0,-0.00927779133671091,2.8901560076190673e-05,0.009306692896787094,0,-0.35079417312709615,119998737.14090493,129.99998947617422,-0.08084963145413143,118935.96752998808,338.5658553046305,0.20460360233847638,70663.14223445718,419.8010272979453,-0.20715831463607,0.20715831463607,-0.01988188759920635,0.01988188759920635,-0.2244854899959595,0.2244854899959595,81.543435512407,80,179575.17033494427,218994.11016456617,1.0,-0.35079416494793414,0.35079416494793414,211.99914362650162,204.5,729550.6936953121,791269.7328582561,1.0,-8.18242396755641e-09,8.188979141660333e-09,211.99914362650162,204.5,0.017030711223706946,0.01849154313106074,0.0,-6.529091894202759e-11,5.12994735773204e-11,81.543435512407,-5.124251299236761e-05,-3.5869759094691326e-05,0.35079417313358796,211.99914362650162,129.99998947617422,338.5658553046305,0.3507941731290127,0.0,0.2244854899376828,81.543435512407,338.5658553046305,419.8010272979453,0.2244854905005179,5.628350639785592e-10,-1010263.8614784956,3.608116969662677e-05,1010263.8615145767,0,-9.508523091161322e-09,9.524573303540557e-09,0.009241308998409716,0.0,1.1437258171372938e-11,3.9931125314230876e-05,0.0,1.1418149352021646e-11,3.9931736957566926e-05,5.772907241170935e-11,-6.174301315936239e-11,-4.338052397059066e-05,2.3128708904493752e-11,9.473007459103463e-09,-0.01021027055871213,-0.065081373372183,-0.009277791336710917,-0.22448548999595946,0.22448548999595946,218994.11016456617,-0.35079416494793414,0.35079416494793414,791269.7328582561,-8.17916202208258e-09,8.185653830216847e-09,0.018491543131060738,4.4310065174722484e-11,-5.827664931014332e-11,-3.586975909470832e-05,0.35079417313358796,0.22448548993768278,-0.019881887599206376,-0.20715831463607,-1010263.8614784956
2,2,3.247975263789173e-12,120000000.00000004,130.0,-0.2632746704892616,118593.27045770745,338.55963878709406,0.18972554907898107,70597.66396765361,419.79565191834655,-0.06193802268596858,0.06193802268596858,-0.011611098733521659,0.011611098733521659,-0.20133664789508765,0.20133664789508765,81.48397862591673,80,160940.02602536802,196268.32442118053,1.0,-4.983889508521807e-12,1.8249371237685564e-11,208.55963878709403,204.5,3.7343174962422396e-05,4.0502358961420666e-05,0.0,-4.964885646563468e-12,1.823005250530318e-11,208.55963878709403,204.5,3.7303649342256273e-05,4.0503419481285253e-05,0.0,-8.96583064274284e-11,7.551946116610017e-11,81.48397862591673,-7.036605890196089e-05,-4.925624123140694e-05,2.3343178031197575e-11,208.55963878709403,130.0,338.55963878709406,9.822642817663663e-11,7.469194190117668e-11,0.20133664781250274,81.48397862591673,338.55963878709406,419.79565191834655,0.20133664876751511,9.550123664290758e-10,-196268.32445293007,2.8627340144572043e-05,196268.3244815574,0,-0.40891796896067034,119997265.03621668,129.99997720863513,-0.07077692420166541,118681.17060286208,338.5612332938407,0.23226361311962246,71499.29124168782,419.8696702009173,-0.2239438802435821,0.2239438802435821,-0.023487399791666665,0.023487399791666665,-0.25575101296846553,0.25575101296846553,81.70854773688761,80,205000.0,250000.0,1.0,-0.40891796077963843,0.40891796077963843,213.22652404366136,204.5,855355.0444353932,927716.967934266,1.0,-8.184293913752624e-09,8.190849183369458e-09,213.22652404366136,204.5,0.01713322310457688,0.01860284810486089,0.0,-6.418678132072486e-11,5.0204492698357714e-11,81.70854773688761,-5.0375984518515e-05,-3.5263189162994484e-05,0.40891796896716226,213.22652404366136,129.99997720863513,338.5612332938407,0.40891796893875443,0.0,0.2557510129112892,81.70854773688761,338.5612332938407,419.8696702009173,0.25575101335594064,4.4465146896555883e-10,-1177716.9867299641,3.614659777970088e-05,1177716.9867661106,0,-0.20133664789508765,0.20133664789508765,196268.32442118053,0.0,1.158552428656448e-11,4.050235896142471e-05,0.0,1.156634525854084e-11,4.050341948128929e-05,6.845142928341023e-11,-8.258490080331898e-11,-4.925624123142409e-05,2.3343178273027485e-11,0.20133664781250274,-0.011611098733521667,-0.06193802268596858,-196268.32445293007,-0.25575101296846553,0.25575101296846553,250000.0,-0.40891796077963843,0.40891796077963843,927716.967934266,-8.18103192117044e-09,8.187523820844729e-09,0.018602848104860886,4.321995399531829e-11,-5.717625431239868e-11,-3.526318916301147e-05,0.40891796896716226,0.2557510129112892,-0.023487399791666697,-0.2239438802435821,-1177716.9867299641
3,3,2.747747887563752e-12,120000000.00000006,130.0,-0.30999279661492135,117477.29638989372,338.53939504145427,0.24399548842112714,71476.04772596968,419.8677620453369,-0.054303548670504936,0.054303548670504936,-0.011693759532828281,0.011693759532828281,-0.25568924803553283,0.25568924803553283,81.728284600135,80,204999.9980362233,249999.99760515036,1.0,-5.236156793011391e-12,1.8505683908240356e-11,208.53939504145427,204.5,3.786392087118218e-05,4.106715929630115e-05,0.0,-5.216877365971802e-12,1.848607946934452e-11,208.53939504145427,204.5,3.7823814575734556e-05,4.106820257952445e-05,0.0,-8.864917537442525e-11,7.451447912841217e-11,81.728284600135,-6.957409229655188e-05,-4.870186460762064e-05,2.3667725690407183e-11,208.53939504145427,130.0,338.53939504145427,9.794408657705802e-11,7.414771933148255e-11,0.2556892479539555,81.728284600135,338.53939504145427,419.8677620453369,0.25568924841107676,4.5712128303364424e-10,-249999.99763858385,2.86609727947521e-05,249999.99766724484,0,-1.995291919714996e-08,119997265.03614485,129.99997720863453,-0.21317828736474956,117913.72876834898,338.547311915433,-0.022187776977191095,71419.41524456993,419.86311285255886,-0.21317829802099872,0.21317829802099872,-0.022187786475694447,0.022187786475694447,-9.508966981619726e-09,9.51508122819948e-09,81.31580093712587,80,0.00759025526049079,0.009256408854257051,0.0,-9.97929587643885e-09,9.984547852974995e-09,208.54733470679847,204.5,0.020426878617204106,0.022154965962260416,0.0,-9.978834368560701e-09,9.984079487010635e-09,208.54733470679847,204.5,0.02042592042143906,0.022177980913614614,0.0,-5.8133328850243654e-11,4.425074728062913e-11,81.31580093712587,-4.5626202485022794e-05,-3.193834173956507e-05,2.012486123021246e-08,208.54733470679847,129.99997720863453,338.547311915433,1.1648629754893472e-08,0.0,9.498503441163012e-09,81.31580093712587,338.547311915433,419.86311285255886,4.9082294926071506e-09,0.0,-0.05355741738839248,3.5871712278208436e-05,0.05359328910067069,0,-0.25568924803553283,0.25568924803553283,249999.99760515036,0.0,1.1779273353050703e-11,4.106715929630521e-05,0.0,1.1759810535199618e-11,4.1068202579528504e-05,6.744868182321815e-11,-8.157737081465107e-11,-4.870186460763779e-05,2.366772593739576e-11,0.2556892479539555,-0.01169375953282829,-0.054303548670504936,-249999.99763858385,-9.505925957825947e-09,9.524533932156381e-09,0.009256408854257044,-9.97668862738251e-09,1.0035705284769367e-08,0.022154965962260416,-9.976230569767449e-09,1.0035240091044434e-08,0.022177980913614614,3.7313872406079155e-11,-3.863499009097105e-11,-3.19383417395899e-05,2.012486123415014e-08,9.498503412101672e-09,-0.022187786475694478,-0.21317829802099872,-0.05355741738839248
4,4,4.895127873902858e-12,120000000.00000007,130.0,-0.05825598705244555,117267.57483650492,338.5355906969767,-0.012040152123311446,71432.70317832576,419.8642037135652,-0.05825597814155971,0.05825597814155971,-0.012040161073994254,0.012040161073994254,-8.997614688076968e-09,9.003924060305126e-09,81.32861301658848,80,0.007183632182245494,0.008760527051518878,0.0,-4.133903294413691e-12,1.734927636531866e-11,208.53559069697673,204.5,3.549745338958656e-05,3.850049174576123e-05,0.0,-4.1156400976524466e-12,1.733073014295734e-11,208.53559069697673,204.5,3.5459512564155365e-05,3.850109941819832e-05,0.0,-8.287043728516727e-11,6.867307203921261e-11,81.32861301658848,-6.503961996415523e-05,-4.552773397495578e-05,2.2015503422485122e-11,208.53559069697673,130.0,338.5355906969767,8.772806170492264e-11,6.539014012411913e-11,8.950682831820002e-09,81.32861301658848,338.5355906969767,419.8642037135652,4.676299622325902e-09,0.0,-0.008792000908707827,2.7772898204977847e-05,0.008819773806912798,0,-2.0001232766146045e-08,119997265.03607285,129.99997720863394,-0.21468633480092544,117140.85796306566,338.53329205561204,-0.028883945303501996,71315.43304147733,419.85457652683704,-0.21468635495603286,0.21468635495603286,-0.028883945218253965,0.028883945218253965,-1.1779088848893117e-10,1.275694923725514e-10,81.32128447122501,80,0.00010177959640831697,0.00012412145903461456,0.0,-1.0003178377794159e-08,1.000820066691305e-08,208.5333148469781,204.5,0.020473892539609545,0.022205957201311865,0.0,-1.000302811951471e-08,1.0008030497664776e-08,208.5333148469781,204.5,0.020473544452700797,0.022229689959501406,0.0,-7.561164592478483e-11,6.168802818607876e-11,81.32128447122501,-5.933855842053462e-05,-4.153699089435185e-05,2.0213297046685745e-08,208.5333148469781,129.99997720863394,338.53329205561204,1.123476291131604e-08,0.0,-8.524794374143745e-11,81.32128447122501,338.53329205561204,419.85457652683704,1.2796942960268857e-11,1.4435500835397126e-10,-0.04451823162895358,3.570049672866527e-05,0.04455393212568225,0,-8.994476526380557e-09,9.009285657080192e-09,0.008760527051518864,0.0,1.0855752933923681e-11,3.850049174576071e-05,0.0,1.0837332113233206e-11,3.8501099418197785e-05,6.157517888550976e-11,-6.720705051463056e-11,-4.552773397498272e-05,2.2015503639494954e-11,8.950682823685094e-09,-0.012040161073994263,-0.05825597814155971,-0.008792000908707834,-1.1292030132019148e-10,7.619931430405904e-11,0.00012412145903465484,-1.0000686505691443e-08,1.0072951177162923e-08,0.022205957201311865,-1.0000546260454598e-08,1.0072789480913894e-08,0.022229689959501406,5.4730659370262224e-11,-1.1513710733256382e-10,-4.153699089434101e-05,2.0213297050607296e-08,-8.524797280210539e-11,-0.028883945218253996,-0.21468635495603286,-0.04451823162895358
5,5,7.452554828415663e-12,120000000.0000001,130.0,-0.06232136211852752,117043.21793287822,338.53152086755995,-0.013433844741977983,71384.34133725463,419.8602334915887,-0.06232136212288106,0.06232136212288106,-0.013433844686868689,0.013433844686868689,-1.1030789710704358e-10,1.238104861832861e-10,81.32871262402873,80,9.879047829900402e-05,0.00012047619304766239,0.0,-2.832706976648029e-12,1.6005250644804574e-11,208.53152086755995,204.5,3.274717554826174e-05,3.5517543978608956e-05,0.0,-2.815849798195995e-12,1.598822752956539e-11,208.53152086755995,204.5,3.2712351410134554e-05,3.5518296862269536e-05,0.0,-1.0863060048085315e-10,9.428145803094473e-11,81.32871262402873,-8.525369253455991e-05,-5.9677584774188834e-05,2.0822804875450914e-11,208.53152086755995,130.0,338.53152086755995,8.631482825601306e-11,6.467962099955105e-11,-5.510926999716871e-11,81.32871262402873,338.53152086755995,419.8602334915887,1.0519023371734239e-10,1.8377736600854638e-10,-0.00013183444911452974,3.143839743002249e-05,0.0001632728465445802,0,-2.010288797196319e-08,119997265.03600048,129.99997720863334,-0.2751402531258331,116150.35305181265,338.5153243177796,-0.03708030146528705,71181.94395620229,419.84361786008134,-0.2751402735210441,0.2751402735210441,-0.037080301475694445,0.037080301475694445,-1.1881852145061106e-10,1.3671900770152425e-10,81.32829354230181,80,0.0001090874801855935,0.00013303351242153165,0.0,-1.0051062184637054e-08,1.0054148030400205e-08,208.5153471091462,204.5,0.02056611892653734,0.022305985820539418,0.0,-1.0054857626940013e-08,1.0057915578333403e-08,208.5153471091462,204.5,0.0205738256742691,0.022338572936231385,0.0,-8.029593006869783e-11,6.636498627135872e-11,81.32829354230181,-6.301727561908406e-05,-4.411209293337486e-05,2.0445681704898e-08,208.5153471091462,129.99997720863334,338.5153243177796,1.1528503692402643e-08,0.0,1.0407485649032231e-11,81.32829354230181,338.5153243177796,419.84361786008134,1.196533302921973e-10,1.2383503087480592e-10,-0.04473348017625899,3.52844382098702e-05,0.04476876461446886,0,-1.0357360466008568e-10,9.344745742160033e-11,0.00012047619304772456,0.0,1.0013659867971634e-11,3.551754397863132e-05,0.0,9.996742424497808e-12,3.55182968622919e-05,8.710433218889735e-11,-1.2507885698774318e-10,-5.9677584774173466e-05,2.0822805077421297e-11,-5.510927813415933e-11,-0.013433844686868698,-0.06232136212288106,-0.00013183444911450237,-1.098745729014466e-10,1.1308822439579639e-10,0.00013303351242156957,-1.0049539319821143e-08,1.0164746312505325e-08,0.022305985820539418,-1.0053348652142044e-08,1.016852580392735e-08,0.022338572936231385,5.940383096095111e-11,-8.809152340618383e-11,-4.411209293338305e-05,2.044568170881443e-08,1.0407456540093827e-11,-0.03708030147569447,-0.2751402735210441,-0.04473348017625899
6,6,1.0597304339000466e-11,120000000.00000013,130.0,-0.078046936577245,116762.24896120014,338.52642409644375,-0.021717395576751706,71306.15871317833,419.8538151591717,-0.07804693660290196,0.07804693660290196,-0.02171739556769148,0.02171739556769148,-1.1283328863182746e-10,1.3243748513952309e-10,81.32739106272794,80,0.00010566829882354423,0.00012886377905316532,0.0,-1.2402425140676618e-12,1.4375266953397876e-11,208.52642409644372,204.5,2.941193880460016e-05,3.1900150547300655e-05,0.0,-1.2251399653658938e-12,1.4360058727566587e-11,208.52642409644372,204.5,2.9380828324920837e-05,3.190100795323762e-05,0.0,-1.3224640562821125e-10,1.1750466346536676e-10,81.32739106272794,-0.00010378910656667914,-7.265237459670402e-05,1.855163794949405e-11,208.52642409644372,130.0,338.52642409644375,8.45610327018555e-11,6.487778830293135e-11,-9.060201858955415e-12,81.32739106272794,338.52642409644375,419.8538151591717,2.1224921218036275e-10,2.2356774514994287e-10,-0.00012001256295707946,3.692534883834766e-05,0.00015693791179543986,0,-5.6947715528563655e-11,119997265.03600027,129.99997720863334,-0.40482487107583076,114692.98351593966,338.488887665676,-0.05496773223103272,70984.06012017057,419.8273727640052,-0.40482487116988775,0.40482487116988775,-0.054967732222222225,0.054967732222222225,-7.792191204245765e-11,9.454288236701452e-11,81.33848509832922,80,7.5442461148925e-05,9.200300140116139e-05,0.0,-3.5633116618818236e-11,4.96962601514888e-11,208.48891045704266,204.5,0.00010164851955432259,0.00011024785201120524,0.0,-3.5373327542263095e-11,4.943064025983673e-11,208.48891045704266,204.5,0.00010110525232795316,0.00010977768982406272,0.0,-1.0096778534171425e-10,8.682975223788175e-11,81.33848509832922,-7.924170565029758e-05,-5.546919395524148e-05,8.387809271144965e-11,208.48891045704266,129.99997720863334,338.488887665676,1.041651015973712e-10,2.0798023172760036e-11,-8.810404724401514e-12,81.33848509832922,338.488887665676,419.8273727640052,1.710564157862526e-10,1.802839909686932e-10,-0.0002565593492812049,2.349304867814774e-05,0.00028005239795935447,0,-1.0301950807715752e-10,1.2040459955545612e-10,0.00012886377905320297,0.0,8.717575851417401e-12,3.1900150547312995e-05,0.0,8.702455455847763e-12,3.190100795324997e-05,1.1012484171744975e-10,-1.2720646213913936e-10,-7.265237459671199e-05,1.8551638142292836e-11,-9.06021002360272e-12,-0.021717395567691488,-0.07804693660290196,-0.00012001256295706672,-6.958533683807934e-11,8.592216271284751e-11,9.200300140117901e-05,-2.860212214706519e-11,4.232665523850985e-11,0.00011024785201121088,-2.834559338149573e-11,4.206244785237743e-11,0.00010977768982406835,7.976419469197858e-11,-9.431536785168704e-11,-5.546919395525712e-05,8.387809661885038e-11,-8.81043385192442e-12,-0.05496773222222225,-0.40482487116988775,-0.000256559349281203
7,7,1.494061559091096e-11,120000000.0000002,130.0,-0.07830285581968681,116480.35868024926,338.52131061279704,-0.03250685935699703,71189.13401949314,419.84420812187983,-0.07830285598773618,0.07830285598773618,-0.03250685921177588,0.03250685921177588,-6.335460954923753e-11,7.932103886434775e-11,81.32289750908284,80,6.328433016533626e-05,7.717601239677871e-05,0.0,0.0,1.2178485382365517e-11,208.52131061279704,204.5,2.491742503395537e-05,2.702540676134222e-05,0.0,0.0,1.2165494697214192e-11,208.52131061279704,204.5,2.489085146529403e-05,2.7025897356456215e-05,0.0,-2.2944886778572575e-10,2.1508740741500942e-10,81.32289750908284,-0.00018007386341148735,-0.00012605170438808341,1.5499869390605923e-11,208.52131061279704,130.0,338.52131061279704,8.293086061784786e-11,6.585654996904141e-11,-1.4522112006290472e-10,81.32289750908284,338.52131061279704,419.84420812187983,2.534843159543498e-10,3.9681711507550474e-10,-5.175612126424968e-06,3.595437948427646e-05,4.112999161068555e-05,0,-9.710749594365622e-11,119997265.03599992,129.99997720863334,-0.4321204870650346,113137.34976250555,338.4606685027748,-0.07205413573792906,70724.66523151404,419.80607797322085,-0.4321204871203743,0.4321204871203743,-0.07205413577380952,0.07205413577380952,-1.1718435911508511e-10,1.3688159318202392e-10,81.34540947044604,80,0.00010923767487578645,0.00013321667667784502,0.0,-5.741845391522857e-11,7.494118150387835e-11,208.46069129414147,204.5,0.00015326655032964486,0.00016623270100831101,0.0,-5.722251577225866e-11,7.465907422386916e-11,208.46069129414147,204.5,0.00015268952916762428,0.00016578667662067536,0.0,-8.444998311016044e-11,7.042781591216326e-11,81.34540947044604,-6.627818659764735e-05,-4.639473061837963e-05,9.924498598189424e-11,208.46069129414147,129.99997720863334,338.4606685027748,5.923172620615811e-11,0.0,3.588055465983106e-11,81.34540947044604,338.4606685027748,419.80607797322085,1.5694583066037868e-10,1.2561102266985926e-10,-0.0004188413236885098,2.3605644400633767e-05,0.0004424469680891495,0,-5.534124690129364e-11,7.33233656376313e-11,7.717601239678436e-05,0.0,6.9691617592451024e-12,2.7025406761335443e-05,0.0,6.956266193705334e-12,2.702589735644943e-05,2.0789074017771338e-10,-2.204327984701537e-10,-0.0001260517043881125,1.549986957006087e-11,-1.452211282350368e-10,-0.03250685921177589,-0.07830285598773618,-5.1756121264408495e-06,-1.073268806069524e-10,1.2248897399194913e-10,0.00013321667667787632,-4.863013921355485e-11,5.510551946877073e-11,0.00016623270100832364,-4.847735673009897e-11,5.486158512313746e-11,0.0001657866766206879,6.342160877851924e-11,-8.206264353002176e-11,-4.639473061838993e-05,9.924498987674581e-11,3.5880525527046175e-11,-0.07205413577380955,-0.4321204871203743,-0.00041884132368850404
8,8,1.4518873568953005e-11,120000000.00000024,130.0,-0.09533610078597758,116137.14871741974,338.51508479143706,-0.0434446261497649,71032.73336535398,419.83136855042306,-0.09533610093524937,0.09533610093524937,-0.04344462602339181,0.04344462602339181,-6.686112730888045e-11,8.292359788096499e-11,81.31628375898602,80,6.615315018501822e-05,8.067457339639302e-05,0.0,0.0,1.2380233474849663e-11,208.51508479143706,204.5,2.5329364497955264e-05,2.7472195767850475e-05,0.0,0.0,1.2367066779738923e-11,208.51508479143706,204.5,2.5302431764683677e-05,2.7472781503459874e-05,0.0,-2.1393294386783013e-10,1.995361026393507e-10,81.31628375898602,-0.0001678969642449697,-0.00011752787497152026,1.5750011963413502e-11,208.51508479143706,130.0,338.51508479143706,8.202957728296535e-11,6.475937037138634e-11,-1.2637306446215086e-10,81.31628375898602,338.51508479143706,419.83136855042306,2.2803703548173662e-10,3.525997409245209e-10,-1.809167569612606e-05,3.2245298510348974e-05,5.033697420646151e-05,0,-3.4111201688083214e-11,119997265.03599979,129.99997720863334,-0.4976559640398608,111345.78829196205,338.4281696161486,-0.08885823729326375,70404.77557725828,419.7798169189005,-0.49765596413949337,0.49765596413949337,-0.08885823724747476,0.08885823724747476,-5.895231683452712e-11,7.427813257402588e-11,81.35164730275191,80,5.928129564228328e-05,7.229426297841912e-05,0.0,-2.3933346453029943e-11,3.758357914701689e-11,208.42819240751524,204.5,7.685283683651572e-05,8.335448680751006e-05,0.0,-2.3781571130583194e-11,3.7425976887783636e-11,208.42819240751524,204.5,7.653058745184879e-05,8.309510038203835e-05,0.0,-1.215096318274954e-10,1.0737839762654048e-10,81.35164730275191,-9.536302803700828e-05,-6.675411962594105e-05,5.059161773280579e-11,208.42819240751524,129.99997720863334,338.4281696161486,8.693075439708494e-11,3.995242471466495e-11,-4.578891107975249e-11,81.35164730275191,338.4281696161486,419.7798169189005,1.8032713492095128e-10,2.2545368893034623e-10,-0.00017198973054202845,1.3852049641732225e-05,0.0001858417801837601,0,-5.87979609602109e-11,7.680289347393184e-11,8.067457339640091e-05,0.0,7.12144832940406e-12,2.7472195767845267e-05,0.0,7.108368519988807e-12,2.7472781503454666e-05,1.9231973102958525e-10,-2.0498630877843822e-10,-0.00011752787497154774,1.5750012129268624e-11,-1.2637307263916234e-10,-0.043444626023391816,-0.09533610093524937,-1.809167569613959e-05,-5.1271334396839823e-11,6.73409504139729e-11,7.229426297843128e-05,-1.712988989284425e-11,2.7180459384254918e-11,8.335448680751443e-05,-1.6981311795236975e-11,2.7024442515238285e-11,8.30951003820427e-05,1.0031231099883495e-10,-1.1379218942426755e-10,-6.675411962595894e-05,5.0591621616504356e-11,-4.5788940219568825e-11,-0.08885823724747478,-0.49765596413949337,-0.00017198973054202897
