,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Turb1.Qin,Turb1.Qout,Turb1.H,Turb1.Ph,Turb1.Pe,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EB.P_bal,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,t1r0_expanded.Q,t1c1_Q_expanded.Q,t1eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,0.0,200000.00000000006,29.833333333333332,-0.015415793008333333,9944.50314517,139.58977068238616,-0.015415793008333333,0.015415793008333333,0.0,0.0,109.75643734905283,2755.836086084929,1.6298145055770873e-10,2.037268131971359e-10,0.0,0.0,0.0,109.75643734905283,0.0,0.0,0.0,109.75643734905283,29.833333333333332,139.58977068238616,109.75643734905283,1.0,0.0,-2.037268131971359e-10,0.0,2.037268131971359e-10,0.0,0.0,0.0,2.037268131971359e-10,0.0,0.0,0.0,0.0,-0.015415793008333333,-2.037268131971359e-10,0.0
1,1,-0.08165816891106914,199706.0305919202,29.83284338431987,0.05806187377495363,10153.52589075983,139.68624271881222,-0.023596295136111108,0.023596295136111108,-0.08165816891105888,0.08165816891106473,109.85353269562333,2757.0545730070758,88000.0,109999.99999999999,1.0,0.0,0.0,109.85353269562333,0.0,0.0,0.08165816891106473,109.85353269562333,29.83284338431987,139.68624271881222,109.85339933449237,1.0,0.0,-109999.99999999997,0.0,109999.99999999999,0.0,-0.08165816891105888,0.08165816891106473,109999.99999999999,0.0,0.0,0.0,0.08165816891106473,-0.023596295136111108,-109999.99999999997,0.0
2,2,-0.08158853145514226,199412.31187868168,29.832353853131135,0.056136471480141836,10355.617188088341,139.77951562527153,-0.025452059975,0.025452059975,-0.08158853145514226,0.08158853145514182,109.9472949059097,2758.2309216638414,88000.0,109999.99999999999,1.0,0.0,0.0,109.9472949059097,0.0,0.0,0.08158853145514158,109.9472949059097,29.83235385313114,139.77951562527153,109.94716177214039,1.0,0.0,-109999.99999999999,0.0,110000.0,0.0,-0.08158853145514226,0.08158853145514182,109999.99999999999,0.0,0.0,0.0,0.08158853145514158,-0.025452059975,-109999.99999999999,0.0
3,3,-0.08153696735153716,199118.77879621615,29.83186463132703,0.04155293315709257,10505.207747453876,139.8485574219018,-0.03998403419444444,0.03998403419444444,-0.08153696735153716,0.08153696735153754,110.01682575611564,2759.102943013524,88000.0,109999.99999999999,1.0,0.0,0.0,110.01682575611564,0.0,0.0,0.08153696735153809,110.01682575611564,29.831864631327033,139.8485574219018,110.01669279057477,1.0,0.0,-109999.99999999999,0.0,109999.99999999997,0.0,-0.08153696735153716,0.08153696735153754,109999.99999999999,0.0,0.0,0.0,0.08153696735153809,-0.03998403419444444,-109999.99999999999,0.0
4,4,-0.038344929237939536,198980.7370509596,29.831634561751596,-0.0217303784565049,10426.97838501046,139.8124515623125,-0.06007530769444444,0.06007530769444444,-0.03834492923793953,0.03834492923793953,109.98084640695677,2758.651677489011,41370.804298053445,51713.5053725668,1.0,0.0,0.0,109.98084640695677,0.0,0.0,0.038344929237939536,109.98084640695677,29.8316345617516,139.8124515623125,109.9808170005609,1.0,0.0,-51713.5053725668,0.0,51713.50537256678,0.0,-0.03834492923793953,0.03834492923793953,51713.5053725668,0.0,0.0,0.0,0.038344929237939536,-0.06007530769444444,-51713.5053725668,0.0
5,5,0.0,198980.7370509596,29.831634561751596,-0.06245466294450543,10202.141598410239,139.7086807377278,-0.06245466294444445,0.06245466294444445,0.0,0.0,109.8770461759762,2757.3495530557584,0.0,0.0,0.0,-8.131516293641282e-19,0.0,109.8770461759762,0.0,0.0,0.0,109.8770461759762,29.8316345617516,139.7086807377278,109.8770461759762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.131516293641282e-19,0.0,0.0,-0.06245466294444445,0.0,0.0
6,6,0.0,198980.73705095967,29.831634561751596,-0.06305825783333334,9975.13187021024,139.60390701702013,-0.06305825783333334,0.06305825783333334,0.0,0.0,109.77227245526852,2756.0345980972334,0.0,0.0,0.0,-2.4123498337802474e-18,0.0,109.77227245526852,0.0,0.0,0.0,109.77227245526852,29.8316345617516,139.60390701702013,109.77227245526852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4123498337802474e-18,0.0,0.0,-0.06305825783333334,0.0,0.0
7,7,0.0,198980.7370509597,29.831634561751596,-0.05495390947222222,9777.29779611024,139.5125989828201,-0.05495390947222222,0.05495390947222222,0.0,0.0,109.68096442106848,2754.8881478721496,4.499385134785173e-11,5.624231418481465e-11,0.0,0.0,0.0,109.68096442106848,0.0,0.0,0.0,109.68096442106848,29.8316345617516,139.5125989828201,109.6809644210685,1.0,-3219.373465034922,3219.373465034865,3219.373465034865,0.0,0.0,0.0,0.0,5.624231418481465e-11,0.0,0.0,0.0,0.0,-0.05495390947222222,3219.373465034865,-3219.373465034922
8,8,0.0,198980.73705095972,29.831634561751596,-0.05385924808333333,9583.404503010242,139.4231097706201,-0.05385924808333333,0.05385924808333333,0.0,0.0,109.59147520886849,2753.764038803728,0.0,0.0,0.0,0.0,0.0,109.59147520886849,0.0,0.0,0.0,109.59147520886849,29.8316345617516,139.4231097706201,109.59147520886849,1.0,-10155.152461477932,10155.15246147793,10155.152461477932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05385924808333333,10155.15246147793,-10155.152461477932
9,9,0.0,198980.73705095978,29.831634561751596,-0.028020817361111117,9482.529560510242,139.37655210485087,-0.028020817361111113,0.028020817361111113,0.0,0.0,109.54491754309929,2753.179062686884,0.0,0.0,0.0,-3.469446951953614e-18,0.0,109.54491754309929,0.0,0.0,0.0,109.54491754309929,29.8316345617516,139.37655210485087,109.54491754309926,0.0,-16563.11448910103,16563.114489101026,16563.114489101026,0.0,0.0,0.0,0.0,0.0,0.0,-3.469446951953614e-18,0.0,0.0,-0.028020817361111113,16563.114489101026,-16563.11448910103
10,10,-0.027799996913603464,198880.65706207082,29.831467761770114,0.010378882035825692,9519.893535839214,139.39379701654119,-0.01742111487777778,0.01742111487777778,-0.027799996913603464,0.027799996913603468,109.56234471156749,2753.398155804354,29879.620207782642,37349.5252597283,1.0,0.0,0.0,109.56234471156749,0.0,0.0,0.027799996913603464,109.56234471156749,29.831467761770117,139.39379701654119,109.56232925477106,1.0,-22118.44815118865,-15231.077108539652,0.0,15231.077108539648,0.0,-0.027799996913603464,0.027799996913603468,37349.5252597283,0.0,0.0,0.0,0.027799996913603464,-0.01742111487777778,-15231.077108539652,-22118.44815118865
11,11,-0.027799999794669582,198780.57706280999,29.831300961771344,-0.005525982177552544,9500.000000000024,139.38461538461542,-0.033325981972222224,0.033325981972222224,-0.027799999794669586,0.02779999979466959,109.55332987964371,2753.2850293460615,29877.16479744435,37346.455996805445,1.0,0.0,0.0,109.55332987964371,0.0,0.0,0.02779999979466968,109.55332987964371,29.83130096177135,139.38461538461542,109.55331442284405,1.0,-26316.470869421864,-11029.985127383581,0.0,11029.985127383577,0.0,-0.027799999794669586,0.02779999979466959,37346.455996805445,0.0,0.0,0.0,0.02779999979466968,-0.033325981972222224,-11029.985127383581,-26316.470869421864
