,t,B1w.Q,B1w.W,B1w.z,B1s.Q,B1s.W,B1s.z,B4w.Q,B4w.W,B4w.z,B4s.Q,B4s.W,B4s.z,B5w.Q,B5w.W,B5w.z,B5s.Q,B5s.W,B5s.z,Irrigation4w.Qin,Irrigation4w.Qout,Irrigation4s.Qin,Irrigation4s.Qout,Irrigation5w.Qin,Irrigation5w.Qout,Irrigation5s.Qin,Irrigation5s.Qout,Pump24gw.Qin,Pump24gw.Qout,Pump24gw.H,Pump24gw.Hfix,Pump24gw.Ph,Pump24gw.Pe,Pump24gw.PumpOn,Pump24gs.Qin,Pump24gs.Qout,Pump24gs.H,Pump24gs.Hfix,Pump24gs.Ph,Pump24gs.Pe,Pump24gs.PumpOn,Pump24sw.Qin,Pump24sw.Qout,Pump24sw.H,Pump24sw.Hfix,Pump24sw.Ph,Pump24sw.Pe,Pump24sw.PumpOn,Pump24ss.Qin,Pump24ss.Qout,Pump24ss.H,Pump24ss.Hfix,Pump24ss.Ph,Pump24ss.Pe,Pump24ss.PumpOn,Pump3gw.Qin,Pump3gw.Qout,Pump3gw.H,Pump3gw.Hfix,Pump3gw.Ph,Pump3gw.Pe,Pump3gw.PumpOn,Pump3gs.Qin,Pump3gs.Qout,Pump3gs.H,Pump3gs.Hfix,Pump3gs.Ph,Pump3gs.Pe,Pump3gs.PumpOn,Pump3sw.Qin,Pump3sw.Qout,Pump3sw.H,Pump3sw.Hfix,Pump3sw.Ph,Pump3sw.Pe,Pump3sw.PumpOn,Pump3ss.Qin,Pump3ss.Qout,Pump3ss.H,Pump3ss.Hfix,Pump3ss.Ph,Pump3ss.Pe,Pump3ss.PumpOn,Pipe14w.Q,Pipe14w.H,Pipe14w.zlow,Pipe14w.zhigh,Pipe14w.Qp,Pipe14w.Qn,Pipe14s.Q,Pipe14s.H,Pipe14s.zlow,Pipe14s.zhigh,Pipe14s.Qp,Pipe14s.Qn,Pipe45w.Q,Pipe45w.H,Pipe45w.zlow,Pipe45w.zhigh,Pipe45w.Qp,Pipe45w.Qn,Pipe45s.Q,Pipe45s.H,Pipe45s.zlow,Pipe45s.zhigh,Pipe45s.Qp,Pipe45s.Qn,PV24w.forecast,PV24w.P,PV24s.forecast,PV24s.P,PV3w.forecast,PV3w.P,PV3s.forecast,PV3s.P,Gridw.P,Gridw.Psell,Gridw.Pbuy,Grids.P,Grids.Psell,Grids.Pbuy,EBgw.P_bal,EBgs.P_bal,p1r4w_expanded.Q,p1c1_Qw_expanded.Q,p1ebw_expanded.P,p2r4w_expanded.Q,p2c1_Qw_expanded.Q,p2ebw_expanded.P,p3r1w_expanded.Q,p3c2_Qw_expanded.Q,p3ebw_expanded.P,p4r1w_expanded.Q,p4c2_Qw_expanded.Q,p4ebw_expanded.P,c1r1_Qw_expanded.Q,c2r4_Qw_expanded.Q,r5i5w_expanded.Q,r4i4w_expanded.Q,gridebw_expanded.P,pv2ebw_expanded.P,pv3ebw_expanded.P,p1r4s_expanded.Q,p1c1_Qs_expanded.Q,p1ebs_expanded.P,p2r4s_expanded.Q,p2c1_Qs_expanded.Q,p2ebs_expanded.P,p3r1s_expanded.Q,p3c2_Qs_expanded.Q,p3ebs_expanded.P,p4r1s_expanded.Q,p4c2_Qs_expanded.Q,p4ebs_expanded.P,c1r1_Qs_expanded.Q,c2r4_Qs_expanded.Q,r5i5s_expanded.Q,r4i4s_expanded.Q,gridebs_expanded.P,pv2ebs_expanded.P,pv3ebs_expanded.P
0,0,-1.8579894151256807e-10,119999999.99999933,337.0,-1.9879490260983897e-08,119999999.99992843,336.99999999999943,-0.016532866498548154,229940.48168060524,429.4472334661785,-0.06743344787154555,229757.23958766245,429.4398562752515,-0.016532858788582842,159940.4817083611,449.60883724010847,-0.06743343640428638,159757.23962894455,449.60252582488533,-0.01653286273646497,0.01653286273646497,-0.0674334520776611,0.0674334520776611,-0.01653286273646497,0.01653286273646497,-0.0674334520776611,0.0674334520776611,-9.289947075628404e-11,9.289947075628404e-11,92.44723346617849,92,8.425121379795767e-05,9.13787568307567e-05,0.0,-9.939745130491948e-09,9.939745130491948e-09,92.4398562752521,92,0.009013708676610721,0.00977625669914395,0.0,-9.289947075628404e-11,9.289947075628404e-11,92.44723346617849,92,8.425121379795767e-05,9.13787568307567e-05,0.0,-9.939745130491948e-09,9.939745130491948e-09,92.4398562752521,92,0.009013708676610721,0.00977625669914395,0.0,-1.973941064215261e-09,1.973941064215261e-09,20.161603773929972,20,0.00039041659065554063,0.00045344551760225383,0.0,-7.836687360333019e-09,7.836687360333019e-09,20.16266954963384,20,0.001550063753954599,0.001800306334442043,0.0,-1.9739410642152595e-09,1.9739410642152595e-09,20.161603773929972,20,0.0003904165906555403,0.0004534455176022534,0.0,-7.83668736033302e-09,7.83668736033302e-09,20.16266954963384,20,0.0015500637539545995,0.0018003063344420437,0.0,1.8579894151256807e-10,92.44723346617849,337.0,429.4472334661785,8.077654057837403e-10,6.219664642711722e-10,1.9879490260983897e-08,92.4398562752521,336.99999999999943,429.4398562752515,1.9880124789233768e-08,6.34528249871772e-13,3.947882128430521e-09,20.161603773929972,429.4472334661785,449.60883724010847,3.972333686347225e-09,2.445155791670419e-11,1.567337472066604e-08,20.16266954963384,429.4398562752515,449.60252582488533,1.5675395855849167e-08,2.0211351831229977e-12,0.0,-3.3348362950714467e-09,0.0,-3.335448181015516e-09,0.0,-3.33483629974295e-09,0.0,-3.335448185686785e-09,-0.001089641879193426,1.7760518220145065e-05,0.0011074023974135716,-0.02315311939627562,2.0753614651653037e-05,0.023173873010927274,0,0,-9.289947075628404e-11,9.289947075628404e-11,9.13787568307567e-05,-9.289947075628404e-11,9.289947075628404e-11,9.13787568307567e-05,-1.973941064215261e-09,1.973941064215261e-09,0.00045344551760225383,-1.9739410642152595e-09,1.9739410642152595e-09,0.0004534455176022534,3.947882128430521e-09,1.8579894151256807e-10,-0.01653286273646497,-0.01653286273646497,-0.001089641879193426,-3.3348362950714467e-09,-3.33483629974295e-09,-9.939745130491948e-09,9.939745130491948e-09,0.00977625669914395,-9.939745130491948e-09,9.939745130491948e-09,0.00977625669914395,-7.836687360333019e-09,7.836687360333019e-09,0.001800306334442043,-7.83668736033302e-09,7.83668736033302e-09,0.0018003063344420437,1.567337472066604e-08,1.9879490260983897e-08,-0.0674334520776611,-0.0674334520776611,-0.02315311939627562,-3.335448181015516e-09,-3.335448185686785e-09
1,1,-2.1189469953405307e-10,119999999.99999857,337.0,-0.36676610779506696,119998679.64194037,336.99998899701615,-0.016690089063818435,229880.3973599755,429.4448145159368,0.3010668146369273,230841.0801203554,429.48349089225286,-0.016690069200299418,159880.39745924002,449.60676775560046,-0.0656992594796664,159520.72229481777,449.5943794476564,-0.016690079238006278,0.016690079238006278,-0.06569927631890306,0.06569927631890306,-0.016690079238006278,0.016690079238006278,-0.06569927631890306,0.06569927631890306,-1.0594734976702651e-10,1.0594734976702651e-10,92.44481451593681,92,9.608191718952469e-05,0.00010421032233137171,0.0,-8.408547013229247e-09,8.408547013229247e-09,96.2244301726095,92,0.007937345996739517,0.008608835137461515,0.0,-1.0594734976702655e-10,1.0594734976702655e-10,92.44481451593681,92,9.60819171895247e-05,0.00010421032233137171,0.0,-0.36676609938652,0.36676609938652,96.2244301726095,92,346213.13600616675,375502.3167095084,1.0,-5.018853429810207e-09,5.018853429810207e-09,20.16195323966361,20,0.0009926728028513527,0.0011529300846124888,0.0,-8.419618326155255e-09,8.419618326155255e-09,20.110888555403587,20,0.0016610881172509468,0.0019292544915806584,0.0,-5.018853429810207e-09,5.018853429810207e-09,20.16195323966361,20,0.0009926728028513527,0.0011529300846124888,0.0,-8.419618326155255e-09,8.419618326155255e-09,20.110888555403587,20,0.0016610881172509468,0.0019292544915806584,0.0,2.1189469953405307e-10,92.44481451593681,337.0,429.4448145159368,7.659623231225672e-10,5.540676235885141e-10,0.36676610779506696,96.2244301726095,336.99998899701615,429.48349089225286,0.36676610779506696,9.147064594139829e-38,1.0037706859620414e-08,20.16195323966361,429.4448145159368,449.60676775560046,1.0045724799194294e-08,8.017939573880735e-12,1.683923665231051e-08,20.110888555403587,429.48349089225286,449.5943794476564,1.6840612972500236e-08,1.3763201897259075e-12,0.0,-3.3347803120025855e-09,0.0,-3.3354278688422327e-09,0.0,-3.3347803166741182e-09,0.0,-3.3354278735068952e-09,-0.0025142741443270923,1.71355348573456e-05,0.002531409679184438,-375502.3291768459,2.061671704188173e-05,375502.3291974626,0,0,-1.0594734976702651e-10,1.0594734976702651e-10,0.00010421032233137171,-1.0594734976702655e-10,1.0594734976702655e-10,0.00010421032233137171,-5.018853429810207e-09,5.018853429810207e-09,0.0011529300846124888,-5.018853429810207e-09,5.018853429810207e-09,0.0011529300846124888,1.0037706859620414e-08,2.1189469953405307e-10,-0.016690079238006278,-0.016690079238006278,-0.0025142741443270923,-3.3347803120025855e-09,-3.3347803166741182e-09,-8.408547013229247e-09,8.408547013229247e-09,0.008608835137461515,-0.36676609938652,0.36676609938652,375502.3167095084,-8.419618326155255e-09,8.419618326155255e-09,0.0019292544915806584,-8.419618326155255e-09,8.419618326155255e-09,0.0019292544915806584,1.683923665231051e-08,0.36676610779506696,-0.06569927631890306,-0.06569927631890306,-375502.3291768459,-3.3354278688422327e-09,-3.3354278735068952e-09
2,2,-2.112025323634294e-10,119999999.99999781,336.99999999999994,-1.9907411176006064e-08,119998679.6418687,336.9999889970156,-0.016732435497469157,229820.1605921846,429.44238942828537,-0.07634993269419593,230566.22036265626,429.4724252420077,-0.016732415915947086,159820.16076194262,449.604693020313,-0.07634991732423622,159245.86259245052,449.5849124425053,-0.01673242581230939,0.01673242581230939,-0.07634993496292167,0.07634993496292167,-0.01673242581230939,0.01673242581230939,-0.07634993496292167,0.07634993496292167,-1.0560126618171471e-10,1.0560126618171471e-10,92.4423894282854,92,9.576554738596905e-05,0.00010386718805419636,0.0,-9.953705588003032e-09,9.953705588003032e-09,92.47243624499214,92,0.00902954980685556,0.009793437968389978,0.0,-1.0560126618171468e-10,1.0560126618171468e-10,92.4423894282854,92,9.576554738596903e-05,0.00010386718805419635,0.0,-9.953705588003032e-09,9.953705588003032e-09,92.47243624499214,92,0.00902954980685556,0.009793437968389978,0.0,-4.948181150415666e-09,4.948181150415666e-09,20.162303592027598,20,0.000978711626905401,0.0011367150138274112,0.0,-8.81934271982742e-09,8.81934271982742e-09,20.112487200497636,20,0.0017400871813556624,0.0020210071792748693,0.0,-4.948181150415663e-09,4.948181150415663e-09,20.162303592027598,20,0.0009787116269054002,0.00113671501382741,0.0,-8.81934271982742e-09,8.81934271982742e-09,20.112487200497636,20,0.0017400871813556624,0.0020210071792748697,0.0,2.1120253236342937e-10,92.4423894282854,336.99999999999994,429.44238942828537,7.673178557794406e-10,5.561153234160113e-10,1.9907411176006064e-08,92.47243624499214,336.9999889970156,429.4724252420077,1.9908059982035054e-08,6.488060289912132e-13,9.89636230083133e-09,20.162303592027598,429.44238942828537,449.604693020313,9.904606555354189e-09,8.244254522860034e-12,1.763868543965484e-08,20.112487200497636,429.4724252420077,449.5849124425053,1.763972493888444e-08,1.0394992296018228e-12,0.0,-3.3347816433956072e-09,0.0,-3.3353834645412946e-09,0.0,-3.3347816480671383e-09,0.0,-3.335383469212592e-09,-0.0024811577341999225,1.6418701515010135e-05,0.0024975764357149325,-0.02362888362456276,2.0606962203410385e-05,0.023649490586766173,0,0,-1.0560126618171471e-10,1.0560126618171471e-10,0.00010386718805419636,-1.0560126618171468e-10,1.0560126618171468e-10,0.00010386718805419635,-4.948181150415666e-09,4.948181150415666e-09,0.0011367150138274112,-4.948181150415663e-09,4.948181150415663e-09,0.00113671501382741,9.89636230083133e-09,2.1120253236342937e-10,-0.01673242581230939,-0.01673242581230939,-0.0024811577341999225,-3.3347816433956072e-09,-3.3347816480671383e-09,-9.953705588003032e-09,9.953705588003032e-09,0.009793437968389978,-9.953705588003032e-09,9.953705588003032e-09,0.009793437968389978,-8.81934271982742e-09,8.81934271982742e-09,0.0020210071792748693,-8.81934271982742e-09,8.81934271982742e-09,0.0020210071792748697,1.763868543965484e-08,1.9907411176006064e-08,-0.07634993496292167,-0.07634993496292167,-0.02362888362456276,-3.3353834645412946e-09,-3.335383469212592e-09
3,3,-2.237161140090137e-10,119999999.999997,336.99999999999994,-1.9875169174001106e-08,119998679.64179716,336.99998899701495,-0.015123032136052579,229765.7176764948,429.4401975968278,-0.07287807491439749,230303.85929296445,429.46186277968343,-0.015123008352862587,159765.71793187232,449.6028178434563,-0.07287806422349558,158983.5015612459,449.57587592964995,-0.01512302035631564,0.01512302035631564,-0.07287807950653112,0.07287807950653112,-0.01512302035631564,0.01512302035631564,-0.07287807950653112,0.07287807950653112,-1.1185805700450684e-10,1.1185805700450684e-10,92.44019759682783,92,0.00010143717455560495,0.00011001862750065613,0.0,-9.937584587000553e-09,9.937584587000553e-09,92.46187378266849,92,0.009013895856437162,0.009776459714140089,0.0,-1.1185805700450685e-10,1.1185805700450685e-10,92.44019759682783,92,0.00010143717455560494,0.00011001862750065613,0.0,-9.937584587000553e-09,9.937584587000553e-09,92.46187378266849,92,0.009013895856437162,0.009776459714140089,0.0,-6.001726526294061e-09,6.001726526294061e-09,20.16262024662849,20,0.001187113326416205,0.001378761122434617,0.0,-7.641517768980694e-09,7.641517768980694e-09,20.114013149966514,20,0.001507812587004876,0.001751234131248404,0.0,-6.001726526294061e-09,6.001726526294061e-09,20.16262024662849,20,0.001187113326416205,0.001378761122434617,0.0,-7.641517768980696e-09,7.641517768980696e-09,20.114013149966514,20,0.001507812587004876,0.0017512341312484042,0.0,2.2371611400901368e-10,92.44019759682783,336.99999999999994,429.4401975968278,7.479807252092202e-10,5.242646112002065e-10,1.9875169174001106e-08,92.46187378266849,336.99998899701495,429.46186277968343,1.98758019592866e-08,6.327852854952174e-13,1.2003453052588122e-08,20.16262024662849,429.4401975968278,449.6028178434563,1.2008761244017672e-08,5.308191429550425e-12,1.528303553796139e-08,20.114013149966514,429.46186277968343,449.57587592964995,1.528532195196403e-08,2.286414002640033e-12,0.0,-3.3347596995161242e-09,0.0,-3.3354564685530487e-09,0.0,-3.334759704187666e-09,0.0,-3.3354564732243184e-09,-0.0029775528303511425,1.6402577553249712e-05,0.002993955407904392,-0.023055381019864044,2.061151388993506e-05,0.02307599253375398,0,0,-1.1185805700450684e-10,1.1185805700450684e-10,0.00011001862750065613,-1.1185805700450685e-10,1.1185805700450685e-10,0.00011001862750065613,-6.001726526294061e-09,6.001726526294061e-09,0.001378761122434617,-6.001726526294061e-09,6.001726526294061e-09,0.001378761122434617,1.2003453052588122e-08,2.2371611400901368e-10,-0.01512302035631564,-0.01512302035631564,-0.0029775528303511425,-3.3347596995161242e-09,-3.334759704187666e-09,-9.937584587000553e-09,9.937584587000553e-09,0.009776459714140089,-9.937584587000553e-09,9.937584587000553e-09,0.009776459714140089,-7.641517768980694e-09,7.641517768980694e-09,0.001751234131248404,-7.641517768980696e-09,7.641517768980696e-09,0.0017512341312484042,1.528303553796139e-08,1.9875169174001106e-08,-0.07287807950653112,-0.07287807950653112,-0.023055381019864044,-3.3354564685530487e-09,-3.3354564732243184e-09
4,4,-1.8565065325258966e-10,119999999.99999633,336.99999999999994,-1.9292324592017322e-08,119998679.6417277,336.9999889970144,-0.015318863116392419,229710.56976927578,429.4379773829334,-0.0696900208940616,230052.9752177458,429.4517623726552,-0.015318855537346151,159710.57005193786,449.60091838253527,-0.06969003961069603,158732.61741864742,449.56723471578755,-0.015318859419694611,0.015318859419694611,-0.06969003989854111,0.06969003989854111,-0.015318859419694611,0.015318859419694611,-0.06969003989854111,0.06969003989854111,-9.282532662629483e-11,9.282532662629483e-11,92.43797738293347,92,8.417554320090097e-05,9.129668459967566e-05,0.0,-9.646162296008661e-09,9.646162296008661e-09,92.4517733756408,92,0.008748605191343408,0.009488725804060096,0.0,-9.282532662629484e-11,9.282532662629484e-11,92.43797738293347,92,8.417554320090097e-05,9.129668459967566e-05,0.0,-9.646162296008661e-09,9.646162296008661e-09,92.4517733756408,92,0.008748605191343408,0.009488725804060096,0.0,-1.941174230164008e-09,1.941174230164008e-09,20.16294099960184,20,0.00038396125590919395,0.00044594803241485947,0.0,-1.4392253852795083e-10,1.4392253852795083e-10,20.11547234313232,20,2.8400634939999706e-05,3.2985638722415585e-05,0.0,-1.9411742301640004e-09,1.9411742301640004e-09,20.16294099960184,20,0.00038396125590919265,0.00044594803241485795,0.0,-1.4392253852795083e-10,1.4392253852795083e-10,20.11547234313232,20,2.8400634939999814e-05,3.2985638722415585e-05,0.0,1.8565065325258964e-10,92.43797738293347,336.99999999999994,429.4379773829334,8.078449130575887e-10,6.22194259804999e-10,1.9292324592017322e-08,92.4517733756408,336.9999889970144,429.4517623726552,1.9292958629102298e-08,6.340370849769714e-13,3.882348460328009e-09,20.16294099960184,429.4379773829334,449.60091838253527,3.90707819414937e-09,2.472973382135982e-11,2.8784507705590166e-10,20.11547234313232,429.4517623726552,449.56723471578755,3.524145287260175e-10,6.456945167011782e-11,0.0,-3.3348368689068225e-09,0.0,-3.3356468790705322e-09,0.0,-3.3348368735783274e-09,0.0,-3.335646883741712e-09,-0.0010744827643553263,1.6626615808320264e-05,0.0010911093801636465,-0.019043416214271257,2.050999660131652e-05,0.019063926210872575,0,0,-9.282532662629483e-11,9.282532662629483e-11,9.129668459967566e-05,-9.282532662629484e-11,9.282532662629484e-11,9.129668459967566e-05,-1.941174230164008e-09,1.941174230164008e-09,0.00044594803241485947,-1.9411742301640004e-09,1.9411742301640004e-09,0.00044594803241485795,3.882348460328009e-09,1.8565065325258964e-10,-0.015318859419694611,-0.015318859419694611,-0.0010744827643553263,-3.3348368689068225e-09,-3.3348368735783274e-09,-9.646162296008661e-09,9.646162296008661e-09,0.009488725804060096,-9.646162296008661e-09,9.646162296008661e-09,0.009488725804060096,-1.4392253852795083e-10,1.4392253852795083e-10,3.2985638722415585e-05,-1.4392253852795083e-10,1.4392253852795083e-10,3.2985638722415585e-05,2.8784507705590166e-10,1.9292324592017322e-08,-0.06969003989854111,-0.06969003989854111,-0.019043416214271257,-3.3356468790705322e-09,-3.335646883741712e-09
5,5,-1.25174448955169e-10,119999999.99999589,336.99999999999994,-3.02723533860151e-10,119998679.64172661,336.9999889970144,-0.01508199204537795,229656.27459791244,429.43579149955303,-0.09035746827562305,229727.68833195357,429.4386665635865,-0.015081990803974214,159656.27488504356,449.599048291648,-0.09035746790734397,158407.33053418098,449.5560308449243,-0.015081991487263306,0.015081991487263306,-0.09035746824284528,0.09035746824284528,-0.015081991487263306,0.015081991487263306,-0.09035746824284528,0.09035746824284528,-6.25872244775845e-11,6.25872244775845e-11,92.43579149955305,92,5.675378939546363e-05,6.155508611221654e-05,0.0,-1.513617669300755e-10,1.513617669300755e-10,92.43867756657208,92,0.00013725839630986982,0.0001488702779933516,0.0,-6.25872244775845e-11,6.25872244775845e-11,92.43579149955305,92,5.675378939546364e-05,6.155508611221654e-05,0.0,-1.5136176693007633e-10,1.5136176693007633e-10,92.43867756657208,92,0.00013725839630987025,0.00014887027799335116,0.0,-3.4164454654137244e-10,3.4164454654137244e-10,20.163256792094973,20,6.757782051146894e-05,7.848759641285587e-05,0.0,-1.6775065579183817e-10,1.6775065579183817e-10,20.11736428133784,20,3.3105817231559405e-05,3.845042651749064e-05,0.0,-3.416445465413726e-10,3.416445465413726e-10,20.163256792094973,20,6.757782051146894e-05,7.848759641285589e-05,0.0,-1.6775065579183796e-10,1.6775065579183796e-10,20.11736428133784,20,3.310581723155935e-05,3.845042651749058e-05,0.0,1.25174448955169e-10,92.43579149955305,336.99999999999994,429.43579149955303,7.960909991951428e-10,6.709165502399738e-10,3.02723533860151e-10,92.43867756657208,336.9999889970144,429.4386665635865,3.8052371471218535e-10,7.780018085203418e-11,6.832890930827451e-10,20.163256792094973,429.43579149955303,449.599048291648,8.158095266127724e-10,1.325204335300272e-10,3.3550131158367634e-10,20.11736428133784,429.4386665635865,449.5560308449243,5.049038569755882e-10,1.69402545391912e-10,0.0,-3.335052642459739e-09,0.0,-3.3357580136534207e-09,0.0,-3.3350526471311408e-09,0.0,-3.3357580183245493e-09,-0.00028007869494485525,1.7439604503775176e-05,0.0002975182994486304,-0.0003746347375056542,2.0573337507738463e-05,0.0003952080750133924,0,0,-6.25872244775845e-11,6.25872244775845e-11,6.155508611221654e-05,-6.25872244775845e-11,6.25872244775845e-11,6.155508611221654e-05,-3.4164454654137244e-10,3.4164454654137244e-10,7.848759641285587e-05,-3.416445465413726e-10,3.416445465413726e-10,7.848759641285589e-05,6.832890930827451e-10,1.25174448955169e-10,-0.015081991487263306,-0.015081991487263306,-0.00028007869494485525,-3.335052642459739e-09,-3.3350526471311408e-09,-1.513617669300755e-10,1.513617669300755e-10,0.0001488702779933516,-1.5136176693007633e-10,1.5136176693007633e-10,0.00014887027799335116,-1.6775065579183817e-10,1.6775065579183817e-10,3.845042651749064e-05,-1.6775065579183796e-10,1.6775065579183796e-10,3.845042651749058e-05,3.3550131158367634e-10,3.02723533860151e-10,-0.09035746824284528,-0.09035746824284528,-0.0003746347375056542,-3.3357580136534207e-09,-3.3357580183245493e-09
6,6,-8.817646450790273e-11,119999999.99999557,336.99999999999994,-1.994954016116144e-08,119998679.64165479,336.9999889970138,-0.014584294224185503,229603.77113870537,429.4336777491768,-0.14270900003094358,229213.93593184216,429.4179832725153,-0.014584293421970587,159603.77142872446,449.59723991272904,-0.14270898121370953,157893.57820181162,449.53833565012104,-0.014584293867166278,0.014584293867166278,-0.14270900059709665,0.14270900059709665,-0.014584293867166278,0.014584293867166278,-0.14270900059709665,0.14270900059709665,-4.408823225395136e-11,4.408823225395136e-11,92.43367774917681,92,3.997807941252642e-05,4.336017289861868e-05,0.0,-9.97477008058072e-09,9.97477008058072e-09,92.41799427550147,92,0.009043331275665525,0.00980838533152443,0.0,-4.408823225395136e-11,4.408823225395136e-11,92.43367774917681,92,3.997807941252643e-05,4.3360172898618686e-05,0.0,-9.97477008058072e-09,9.97477008058072e-09,92.41799427550147,92,0.009043331275665525,0.00980838533152443,0.0,-2.2259784541780117e-10,2.2259784541780117e-10,20.163562163552253,20,4.403086547669221e-05,5.1139216581524057e-05,0.0,-9.691693564802039e-09,9.691693564802039e-09,20.120352377605798,20,0.0019129528415699076,0.002221780303797802,0.0,-2.2259784541780125e-10,2.2259784541780125e-10,20.163562163552253,20,4.4030865476692236e-05,5.1139216581524084e-05,0.0,-9.691693564802039e-09,9.691693564802039e-09,20.120352377605798,20,0.0019129528415699076,0.002221780303797802,0.0,8.817646450790273e-11,92.43367774917681,336.99999999999994,429.4336777491768,7.833100642007651e-10,6.951335996928623e-10,1.994954016116144e-08,92.41799427550147,336.9999889970138,429.4179832725153,1.9950223432818495e-08,6.832716570519905e-13,4.451956908356024e-10,20.163562163552253,429.4336777491768,449.59723991272904,7.604002328193187e-10,3.152045419837163e-10,1.9383387129604078e-08,20.120352377605798,429.4179832725153,449.53833565012104,1.9383984558825753e-08,5.974292216757434e-13,0.0,-3.335313838757809e-09,0.07357298277434086,-38033.55381911549,0.0,-3.3353138434290854e-09,0.07357298277434086,-19804.84656191974,-0.0001889921083326033,1.8997781445577546e-05,0.00020798988977818083,57838.37632070397,57838.37633308675,1.2382782642441582e-05,0,0,-4.408823225395136e-11,4.408823225395136e-11,4.336017289861868e-05,-4.408823225395136e-11,4.408823225395136e-11,4.3360172898618686e-05,-2.2259784541780117e-10,2.2259784541780117e-10,5.1139216581524057e-05,-2.2259784541780125e-10,2.2259784541780125e-10,5.1139216581524084e-05,4.451956908356024e-10,8.817646450790273e-11,-0.014584293867166278,-0.014584293867166278,-0.0001889921083326033,-3.335313838757809e-09,-3.3353138434290854e-09,-9.97477008058072e-09,9.97477008058072e-09,0.00980838533152443,-9.97477008058072e-09,9.97477008058072e-09,0.00980838533152443,-9.691693564802039e-09,9.691693564802039e-09,0.002221780303797802,-9.691693564802039e-09,9.691693564802039e-09,0.002221780303797802,1.9383387129604078e-08,1.994954016116144e-08,-0.14270900059709665,-0.14270900059709665,57838.37632070397,-38033.55381911549,-19804.84656191974
7,7,-1.3467354373268975e-10,119999999.99999508,337.0,-0.2737499901269928,119997694.14169033,336.9999807845141,-0.014103528201646667,229552.99843717943,429.43163367782273,0.11839947168797424,229640.17402991888,429.43514330261195,-0.01410352792653318,159552.99872818895,449.5954911463098,-0.15535051686511644,157334.3163410972,449.5190729685762,-0.014103528131426695,0.014103528131426695,-0.1553505176520675,0.1553505176520675,-0.014103528131426695,0.014103528131426695,-0.1553505176520675,0.1553505176520675,-6.733677186634488e-11,6.733677186634488e-11,92.43163367782275,92,6.105790921703052e-05,6.622332886879666e-05,0.0,-9.452004227566207e-11,9.452004227566207e-11,94.5192176958967,92,8.764215203847725e-05,9.50565640330556e-05,0.0,-6.733677186634488e-11,6.733677186634488e-11,92.43163367782275,92,6.105790921703052e-05,6.622332886879666e-05,0.0,-0.27374999003247275,0.27374999003247275,94.5192176958967,92,253830.1683898839,275303.8702710238,1.0,-1.0244675815806816e-10,1.0244675815806816e-10,20.163857468487084,20,2.0264730974693028e-05,2.3536272909051097e-05,0.0,-3.9347553257389295e-10,3.9347553257389295e-10,20.083929665964288,20,7.752386756306411e-05,9.003933514873881e-05,0.0,-1.0244675815806609e-10,1.0244675815806609e-10,20.163857468487084,20,2.026473097469254e-05,2.35362729090505e-05,0.0,-3.9347553257389274e-10,3.9347553257389274e-10,20.083929665964288,20,7.752386756306407e-05,9.003933514873877e-05,0.0,1.3467354373268978e-10,92.43163367782275,337.0,429.43163367782273,7.948795064433277e-10,6.602059627106379e-10,0.2737499901269928,94.5192176958967,336.9999807845141,429.43514330261195,0.2737499901269928,0.0,2.0489351631613467e-10,20.163857468487084,429.43163367782273,449.5954911463098,3.6665866899305e-10,1.6176515267691536e-10,7.869510651477856e-10,20.083929665964288,429.43514330261195,449.5190729685762,6.623729165662983e-10,0.0,0.07477177315670108,-38653.26851292075,0.27945187048193765,-144462.6458856188,0.07477177315670108,-20127.544631975896,0.27945187048193765,-75224.64373590017,58780.812965377445,58780.812976349705,1.0972261320130995e-05,-55616.580924639995,1.2795758606569256e-05,55616.58093743575,0,0,-6.733677186634488e-11,6.733677186634488e-11,6.622332886879666e-05,-6.733677186634488e-11,6.733677186634488e-11,6.622332886879666e-05,-1.0244675815806816e-10,1.0244675815806816e-10,2.3536272909051097e-05,-1.0244675815806609e-10,1.0244675815806609e-10,2.35362729090505e-05,2.0489351631613467e-10,1.3467354373268978e-10,-0.014103528131426695,-0.014103528131426695,58780.812965377445,-38653.26851292075,-20127.544631975896,-9.452004227566207e-11,9.452004227566207e-11,9.50565640330556e-05,-0.27374999003247275,0.27374999003247275,275303.8702710238,-3.9347553257389295e-10,3.9347553257389295e-10,9.003933514873881e-05,-3.9347553257389274e-10,3.9347553257389274e-10,9.003933514873877e-05,7.869510651477856e-10,0.2737499901269928,-0.1553505176520675,-0.1553505176520675,-55616.580924639995,-144462.6458856188,-75224.64373590017
