,t,B0w.Q,B0w.W,B0w.z,B1w.Q,B1w.W,B1w.z,B4w.Q,B4w.W,B4w.z,Irrigation1w.Qin,Irrigation1w.Qout,Irrigation4w.Qin,Irrigation4w.Qout,Pump4w.Qin,Pump4w.Qout,Pump4w.H,Pump4w.Hfix,Pump4w.Ph,Pump4w.Pe,Pump4w.PumpOn,Pump5w.Qin,Pump5w.Qout,Pump5w.H,Pump5w.Hfix,Pump5w.Ph,Pump5w.Pe,Pump5w.PumpOn,Pump7w.Qin,Pump7w.Qout,Pump7w.H,Pump7w.Hfix,Pump7w.Ph,Pump7w.Pe,Pump7w.PumpOn,Pump8w.Qin,Pump8w.Qout,Pump8w.H,Pump8w.Hfix,Pump8w.Ph,Pump8w.Pe,Pump8w.PumpOn,Turb2w.Qin,Turb2w.Qout,Turb2w.H,Turb2w.Ph,Turb2w.Pe,Pipe0w.Q,Pipe0w.H,Pipe0w.zlow,Pipe0w.zhigh,Pipe0w.Qp,Pipe0w.Qn,Pipe2w.Q,Pipe2w.H,Pipe2w.zlow,Pipe2w.zhigh,Pipe2w.Qp,Pipe2w.Qn,PVw.forecast,PVw.P,Gridw.P,Gridw.Psell,Gridw.Pbuy,EBgw.P_bal,B0s.Q,B0s.W,B0s.z,B1s.Q,B1s.W,B1s.z,B4s.Q,B4s.W,B4s.z,Irrigation1s.Qin,Irrigation1s.Qout,Irrigation4s.Qin,Irrigation4s.Qout,Pump4s.Qin,Pump4s.Qout,Pump4s.H,Pump4s.Hfix,Pump4s.Ph,Pump4s.Pe,Pump4s.PumpOn,Pump5s.Qin,Pump5s.Qout,Pump5s.H,Pump5s.Hfix,Pump5s.Ph,Pump5s.Pe,Pump5s.PumpOn,Pump7s.Qin,Pump7s.Qout,Pump7s.H,Pump7s.Hfix,Pump7s.Ph,Pump7s.Pe,Pump7s.PumpOn,Pump8s.Qin,Pump8s.Qout,Pump8s.H,Pump8s.Hfix,Pump8s.Ph,Pump8s.Pe,Pump8s.PumpOn,Turb2s.Qin,Turb2s.Qout,Turb2s.H,Turb2s.Ph,Turb2s.Pe,Pipe0s.Q,Pipe0s.H,Pipe0s.zlow,Pipe0s.zhigh,Pipe0s.Qp,Pipe0s.Qn,Pipe2s.Q,Pipe2s.H,Pipe2s.zlow,Pipe2s.zhigh,Pipe2s.Qp,Pipe2s.Qn,PVs.forecast,PVs.P,Grids.P,Grids.Psell,Grids.Pbuy,EBgs.P_bal,p4r1w_expanded.Q,p4c2_Qw_expanded.Q,p4ebw_expanded.P,p5r1w_expanded.Q,p5c0_Qw_expanded.Q,p5ebw_expanded.P,p7r0w_expanded.Q,p7c0_Qw_expanded.Q,p7ebw_expanded.P,p8r0w_expanded.Q,p8c2_Qw_expanded.Q,p8ebw_expanded.P,t2r1w_expanded.Q,t2c2_Qw_expanded.Q,t2ebw_expanded.P,c0r1_Qw_expanded.Q,c2r4_Qw_expanded.Q,r4i4w_expanded.Q,r1i1w_expanded.Q,gridebw_expanded.P,pvebw_expanded.P,p4r1s_expanded.Q,p4c2_Qs_expanded.Q,p4ebs_expanded.P,p5r1s_expanded.Q,p5c2_Qs_expanded.Q,p5ebs_expanded.P,p7r0s_expanded.Q,p7c0_Qs_expanded.Q,p7ebs_expanded.P,p8r0s_expanded.Q,p8c0_Qs_expanded.Q,p8ebs_expanded.P,t2r1s_expanded.Q,t2c2_Qs_expanded.Q,t2ebs_expanded.P,c0r1_Qs_expanded.Q,c2r4_Qs_expanded.Q,r4i4s_expanded.Q,r1i1s_expanded.Q,gridebs_expanded.P,pvebs_expanded.P
0,0,-0.31799999171439935,119998855.20002982,129.99999046000025,0.27516602534764356,120990.5976912515,337.7902247636709,-0.03306570573235534,229880.96345936353,429.45144132514554,-0.04283394667047635,0.04283394667047635,-0.03306572547292994,0.03306572547292994,-9.866713168293548e-09,9.875564268627048e-09,91.66121656147463,88,0.008880070705770349,0.009631313129902746,0.0,-9.866713168293548e-09,9.875564268627048e-09,91.66121656147463,88,0.008880070705770349,0.009631313129902746,0.0,-1.5237780395622674e-09,1.532089706207103e-09,210.61159375533083,206,0.003165451646969546,0.0034332447364094883,0.0,-0.31799999019477265,0.31799999019477265,210.61159375533083,206,657019.6953886773,712602.7064953117,1.0,-4.435101203311201e-11,2.8114828040317677e-11,91.66121656147463,-3.8290894532982966e-05,-2.6803626173133466e-05,0.31799999172269083,210.61159375533083,129.99999046000025,337.7902247636709,0.3179999916401914,0.0,1.974057459156671e-08,91.66121656147463,337.7902247636709,429.45144132514554,1.1218317882671223e-08,0.0,0.0,-3.324911258465805e-09,-712602.7291643757,2.212001387266354e-05,712602.7291864956,0,-0.8778714012925543,119996839.66295534,129.99997366385796,0.10333134352410597,120371.99283668678,337.7560187543122,0.5394276679563064,231941.93960464268,429.53407543959634,-0.10024548564043212,0.10024548564043212,-0.1348669041553222,0.1348669041553222,-0.3371472860702041,0.3371472860702041,104.4225175416926,88,345368.58794317744,374586.32097958506,1.0,-0.3371472860702046,0.3371472860702046,104.4225175416926,88,345368.58794317796,374586.32097958564,1.0,-0.43893570064628024,0.43893570064628024,229.25740879198904,206,987173.053906896,1070686.609443488,1.0,-0.438935700646274,0.438935700646274,229.25740879198904,206,987173.0539068821,1070686.6094434732,1.0,-3.702220363454558e-11,2.0596058898910068e-11,104.4225175416926,-3.196337063194487e-05,-2.2374359442397734e-05,0.8778714012925543,229.25740879198904,129.99997366385796,337.7560187543122,0.8778714012813189,0.0,0.6742945721116286,104.4225175416926,337.7560187543122,429.53407543959634,0.674294572092612,0.0,0.0,-3.3252437678931656e-09,-2890545.860823754,2.6283556034969376e-05,2890545.8608500375,0,-9.862288026801807e-09,9.879766286226263e-09,0.009631313129902737,-9.862288026801807e-09,9.879766286226263e-09,0.009631313129902737,-1.519626711179271e-09,1.527918167291496e-09,0.003433244736409489,-0.31799999019477265,0.31799999019477265,712602.7064953117,2.000513746164179e-11,-2.7591430172209947e-11,-2.6803626173156167e-05,0.3179999917226909,1.974057459779049e-08,-0.033065725472929935,-0.042833946670476346,-712602.7291643757,-3.3184165099005292e-09,-0.3371472860702041,0.3371472860702041,374586.32097958506,-0.3371472860702046,0.3371472860702046,374586.32097958564,-0.43893570064628024,0.43893570064628024,1070686.609443488,-0.438935700646274,0.438935700646274,1070686.6094434732,1.2392606675220465e-11,-2.8780183349368946e-11,-2.237435944241588e-05,0.8778714012925543,0.6742945721116286,-0.1348669041553222,-0.10024548564043212,-2890545.860823754,-3.3187490187230603e-09
1,1,-0.3758516581282125,119997502.13406056,129.99997918445052,-0.09484171171558566,120649.1675290754,337.7713452427028,0.39540172591583345,231304.40967266052,429.50851390096045,-0.04191148545488257,0.04191148545488257,-0.033380158476012556,0.033380158476012556,-8.322313253210966e-09,8.331743130756245e-09,96.85014573801016,88,0.007915985831611422,0.008585667930164213,0.0,-0.4287818761150513,0.4287818761150513,96.85014573801016,88,407385.63034920493,441849.9244568383,1.0,-8.322550424170764e-09,8.331980457936511e-09,211.71264473993594,206,0.017304692478902158,0.018768646940240944,0.0,-0.3758516498103765,0.3758516498103765,211.71264473993594,206,780606.6842180982,846644.9937289569,1.0,-5.82362885769347e-11,4.227763854641065e-11,96.85014573801016,-5.027698422115266e-05,-3.5193888954842165e-05,0.3758516581376405,211.71264473993594,129.99997918445052,337.7713452427028,0.3758516580747667,0.0,0.42878188439184595,96.85014573801016,337.7713452427028,429.50851390096045,0.4287818843445377,0.0,0.0,-3.3248779419771893e-09,-1288494.9455049129,2.157104552981577e-05,1288494.9455264842,0,-0.9004292225510736,119993598.11775416,129.9999466509813,0.11649370239663594,120791.37016531467,337.7792083958451,0.5568953179027737,233946.76274909268,429.61445811920754,-0.09564164959747024,0.09564164959747024,-0.13139855263780612,0.13139855263780612,-0.3441469352846793,0.3441469352846793,105.0101941790056,88,354522.96706847125,384515.14866428555,1.0,-0.3441469352846779,0.3441469352846779,105.0101941790056,88,354522.9670684698,384515.1486642839,1.0,-0.45021461127522383,0.45021461127522383,230.39982244091485,206,1017585.0853465284,1103671.4591610937,1.0,-0.4502146112758498,0.4502146112758498,230.39982244091485,206,1017585.0853479432,1103671.4591626283,1.0,-3.701948851137211e-11,2.059333632355727e-11,105.0101941790056,-3.1961026722450466e-05,-2.2372718705751632e-05,0.9004292225510736,230.39982244091485,129.9999466509813,337.7792083958451,0.900429222540393,0.0,0.6882938705405798,105.0101941790056,337.7792083958451,429.61445811920754,0.6882938705223264,0.0,0.0,-3.3252285262190583e-09,-2976373.2156299152,2.6051011911985e-05,2976373.215655966,0,-8.31759886045305e-09,8.327026717871777e-09,0.008585667930164203,-0.4287818761150513,0.4287818761150513,441849.9244568383,-8.317835955962912e-09,8.327263965943653e-09,0.01876864694024094,-0.3758516498103765,0.3758516498103765,846644.9937289569,3.430655394594625e-11,-5.023210074866281e-11,-3.51938889548598e-05,0.3758516581376405,0.42878188439184595,-0.03338015847601255,-0.04191148545488256,-1288494.9455049129,-3.318383193472905e-09,-0.3441469352846793,0.3441469352846794,384515.14866428555,-0.3441469352846779,0.3441469352846779,384515.1486642839,-0.45021461127522383,0.45021461127522383,1103671.4591610937,-0.4502146112758498,0.4502146112758498,1103671.4591626283,1.2389881443527366e-11,-2.877746141658049e-11,-2.237271870576978e-05,0.9004292225510736,0.6882938705405798,-0.13139855263780612,-0.09564164959747024,-2976373.2156299152,-3.3187337770765188e-09
2,2,-0.3715747128705655,119996164.46509422,129.9999680372091,0.3314904233415225,121842.53305310488,337.8373328792078,-0.03346483184501216,231183.9362780185,429.5036835625288,-0.040084269794871466,0.040084269794871466,-0.03346485162461878,0.03346485162461878,-9.885421330946343e-09,9.894252830966952e-09,91.66635068332101,88,0.008897373677754823,0.00965007991079697,0.0,-9.885421330946343e-09,9.894252830966952e-09,91.66635068332101,88,0.008897373677754823,0.00965007991079697,0.0,-0.3715747045527373,0.3715747045527373,211.68945554698902,206,771639.3641066803,836919.0500072454,1.0,-8.322542651530618e-09,8.331972685638144e-09,211.68945554698902,206,0.017302780931396693,0.01876657367830443,0.0,-4.28131396231869e-11,2.6540250411951864e-11,91.66635068332101,-3.696328808931295e-05,-2.5874301662564574e-05,0.3715747128799935,211.68945554698902,129.9999680372091,337.8373328792078,0.3715747128155469,0.0,1.9779606603048064e-08,91.66635068332101,337.8373328792078,429.5036835625288,1.1219482559942046e-08,0.0,0.0,-3.3248787185996993e-09,-836919.0880481013,2.0668688705121083e-05,836919.0880687699,0,-0.9308188824404506,119990247.16977738,129.99991872641482,0.12876825052998642,121254.93586722262,337.804841451617,0.5546193518588283,235943.39241578444,429.6945122842066,-0.09473141010940546,0.09473141010940546,-0.15269986992584333,0.15269986992584333,-0.35365961090703096,0.353659610907031,105.80302722259341,88,367073.1054896216,398127.01246162865,1.0,-0.353659610906431,0.353659610906431,105.80302722259341,88,367073.1054889988,398127.01246095315,1.0,-0.46540944122142347,0.46540944122142347,231.97814651890752,206,1059134.8797555426,1148736.3120992873,1.0,-0.46540944121902716,0.46540944121902716,231.97814651890752,206,1059134.8797500893,1148736.3120933722,1.0,-3.703236303706736e-11,2.06064860535489e-11,105.80302722259341,-3.197214099477149e-05,-2.2380498696376362e-05,0.9308188824404507,231.97814651890752,129.99991872641482,337.804841451617,0.930818882430455,0.0,0.7073192217846715,105.80302722259341,337.804841451617,429.6945122842066,0.7073192217673839,0.0,0.0,-3.3252079535910273e-09,-3093726.6490928573,2.6098256765300814e-05,3093726.6491189557,0,-9.881005928428399e-09,9.898484622450106e-09,0.00965007991079696,-9.881005928428399e-09,9.898484622450106e-09,0.00965007991079696,-0.3715747045527373,0.3715747045527373,836919.0500072454,-8.31782818316987e-09,8.327256193582079e-09,0.018766573678304428,1.841231911680932e-11,-2.6015918214341768e-11,-2.5874301662587315e-05,0.37157471287999355,1.9779606609258675e-08,-0.03346485162461877,-0.04008426979487146,-836919.0880481013,-3.318383970093994e-09,-0.35365961090703096,0.353659610907031,398127.01246162865,-0.353659610906431,0.353659610906431,398127.01246095315,-0.46540944122142347,0.46540944122142347,1148736.3120992873,-0.46540944121902716,0.4654094412190272,1148736.3120933722,1.2403167743606836e-11,-2.879047663150441e-11,-2.238049869639451e-05,0.9308188824404507,0.7073192217846715,-0.15269986992584333,-0.09473141010940546,-3093726.6490928573,-3.318713204485719e-09
3,3,-0.41930274645944177,119994654.97520697,129.99995545812672,0.38355145922295336,123223.31830630751,337.9136839665696,-0.030246020921175874,231075.05060270225,429.49931782963245,-0.035751267490701934,0.035751267490701934,-0.03024604071263128,0.03024604071263128,-9.890941052902531e-09,9.899766566973501e-09,91.58563386306281,88,0.00889449291162645,0.009646955435603507,0.0,-9.890941052902531e-09,9.899766566973501e-09,91.58563386306281,88,0.00889449291162645,0.009646955435603507,0.0,-8.322565007462514e-09,8.331995039409445e-09,212.81896123746077,206,0.01739514958293307,0.018866756597541282,0.0,-0.4193027381415912,0.4193027381415912,212.81896123746077,206,875400.9728498545,949458.7558024452,1.0,-4.226294398719802e-11,2.5977149340738984e-11,91.58563386306281,-3.648832300980347e-05,-2.5541826106908038e-05,0.4193027464688698,212.81896123746077,129.99995545812672,337.9136839665696,0.4193027464192933,0.0,1.979145538700607e-08,91.58563386306281,337.9136839665696,429.49931782963245,1.1212855036872498e-08,0.0,0.0,-3.3248660396852136e-09,-949458.7939375675,2.0692974444354557e-05,949458.7939582606,0,-0.8714756285970707,119987109.85751443,129.99989258214595,0.11174654112662907,121657.2234152785,337.82708610671807,0.5243630029573582,237831.09922643096,429.77019922556104,-0.08960992548363095,0.08960992548363095,-0.14575615901306224,0.14575615901306224,-0.3350595809995362,0.3350595809995362,104.43146313150804,88,343259.37796691374,372298.6745845052,1.0,-0.3350595809995358,0.3350595809995358,104.43146313150804,88,343259.37796691334,372298.67458450474,1.0,-0.4357378142916293,0.4357378142916293,229.01640014157636,206,978950.7462756974,1061768.7052881753,1.0,-0.4357378143054414,0.4357378143054414,229.01640014157636,206,978950.7463067283,1061768.7053218312,1.0,-3.6895047485658456e-11,2.046610884083373e-11,104.43146313150804,-3.1853599760042664e-05,-2.229751983206618e-05,0.8714756285970707,229.01640014157636,129.99989258214595,337.82708610671807,0.8714756285856702,0.0,0.6701191619704203,104.43146313150804,337.82708610671807,429.77019922556104,0.6701191619511668,0.0,0.0,-3.3252483599840003e-09,-2868134.759756715,2.6102959317261007e-05,2868134.759782818,0,-9.886528623987663e-09,9.904066097582457e-09,0.009646955435603498,-9.886528623987665e-09,9.904066097582459e-09,0.009646955435603498,-8.31785054014326e-09,8.327278547936104e-09,0.018866756597541275,-0.4193027381415912,0.4193027381415912,949458.7558024452,1.7842803461833556e-11,-2.5394810547172065e-11,-2.554182610693082e-05,0.4193027464688698,1.9791455393214745e-08,-0.030246040712631272,-0.03575126749070193,-949458.7939375675,-3.3183712912027398e-09,-0.3350595809995362,0.3350595809995362,372298.6745845052,-0.33505958099953576,0.3350595809995358,372298.67458450474,-0.4357378142916293,0.4357378142916293,1061768.7052881753,-0.4357378143054414,0.4357378143054414,1061768.7053218312,1.226126863772208e-11,-2.8651605107612852e-11,-2.229751983208434e-05,0.8714756285970707,0.6701191619704203,-0.14575615901306224,-0.08960992548363095,-2868134.759756715,-3.3187536108055925e-09
4,4,-0.31799999164363063,119993510.17523706,129.999945918127,0.27834155157238166,124225.3478919681,337.96909160382273,-0.03063769910005473,230964.75488594206,429.4948955616197,-0.03965842037616476,0.03965842037616476,-0.030637718839389223,0.030637718839389223,-9.866219463551593e-09,9.875070987040851e-09,91.52580395779701,88,0.008866509123272366,0.009616604255176082,0.0,-9.866219463551593e-09,9.875070987040851e-09,91.52580395779701,88,0.008866509123272366,0.009616604255176082,0.0,-0.31799999019241093,0.31799999019241093,210.79050513610125,206,657577.8237318081,713208.051769857,1.0,-1.455400449660362e-09,1.463770852644071e-09,210.79050513610125,206,0.003026867344836659,0.003282936382686184,0.0,-4.4494306120581075e-11,2.8261439947137878e-11,91.52580395779701,-3.841459454475657e-05,-2.6890216181374934e-05,0.3179999916519812,210.79050513610125,129.999945918127,337.96909160382273,0.31799999156948133,0.0,1.9739334474440223e-08,91.52580395779701,337.96909160382273,429.4948955616197,1.1221216486845775e-08,0.0,0.0,-3.3249116083981194e-09,-713208.0742591083,2.0723721944346913e-05,713208.0742798321,0,-0.7130372648708533,119984542.92336088,129.999871191028,0.6088470246077224,123849.07270386629,337.94828531284287,-0.13938005983004412,237329.33101104278,429.750081005254,-0.10419022037720459,0.10419022037720459,-0.13938007979708222,0.13938007979708222,-9.945773425775887e-09,9.954531991781117e-09,91.80179569241113,88,0.008964806239358204,0.009723217179347274,0.0,-9.945773425775887e-09,9.954531991781117e-09,91.80179569241113,88,0.008964806239358204,0.009723217179347274,0.0,-0.35651863243496984,0.35651863243496984,222.13339185767478,206,776899.9391465792,842624.6628487845,1.0,-0.3565186324358834,0.3565186324358834,222.13339185767478,206,776899.93914857,842624.6628509436,1.0,-2.19789592972408e-11,5.228098273495694e-12,91.80179569241113,-1.8978625951545778e-05,-1.3285038166141158e-05,0.7130372648708533,222.13339185767478,129.999871191028,337.94828531284287,0.713037264853841,0.0,1.9967038086674097e-08,91.80179569241113,337.94828531284287,429.750081005254,1.0661618627122808e-08,0.0,0.0,-3.3253538385592996e-09,-1685249.345132874,2.5965097511413386e-05,1685249.3451588391,0,-9.86179411181998e-09,9.879245739012466e-09,0.009616604255176074,-9.86179411181998e-09,9.879245739012466e-09,0.009616604255176074,-0.31799999019241093,0.31799999019241093,713208.051769857,-1.4512196918700816e-09,1.4595702068958969e-09,0.003282936382686185,2.0153398955885276e-11,-2.7763387379714507e-11,-2.6890216181397607e-05,0.3179999916519812,1.9739334480646966e-08,-0.030637718839389216,-0.03965842037616475,-713208.0742591083,-3.3184168598322034e-09,-9.941394431330393e-09,9.970234358235296e-09,0.009723217179347265,-9.941394431330393e-09,9.970234358235296e-09,0.009723217179347265,-0.35651863243496984,0.35651863243496984,842624.6628487845,-0.3565186324358834,0.3565186324358834,842624.6628509436,0.0,0.0,-1.3285038166170723e-05,0.7130372648708533,1.9967038088322056e-08,-0.13938007979708222,-0.10419022037720459,-1685249.345132874,-3.3188590891905733e-09
5,5,-7.384657877731184e-11,119993510.17523679,129.99994591812697,-0.04559124281687761,124061.21941782733,337.9600160524735,-0.030163963828951954,230856.16461615782,429.4905416729044,-0.045591223835223134,0.045591223835223134,-0.03016398297452661,0.03016398297452661,-9.559272039955277e-09,9.568433036293169e-09,91.53052562043086,88,0.008591631401670605,0.009318472236085232,0.0,-9.559272039955277e-09,9.568433036293169e-09,91.53052562043086,88,0.008591631401670604,0.009318472236085232,0.0,-4.4389131772206535e-11,5.933904291494218e-11,207.96007013434655,206,0.00012106266028443164,0.00013130440377921737,0.0,-4.438913177220674e-11,5.933904291494243e-11,207.96007013434655,206,0.00012106266028443207,0.0001313044037792178,0.0,-4.818608913641886e-11,3.208149555749634e-11,91.53052562043086,-4.1602123835418386e-05,-2.9121486684845644e-05,1.0369133126469496e-10,207.96007013434655,129.99994591812697,337.9600160524735,5.206279233390479e-08,5.1959094096497705e-08,1.9145574640343112e-08,91.53052562043086,337.9600160524735,429.4905416729044,1.051764326638581e-08,0.0,0.0,-3.3250396580781e-09,-0.018870428474499084,2.05968490730704e-05,0.01889102532357215,0,-1.9826102042981828e-08,119984542.92328952,129.9998711910274,-0.13150563854630673,123375.65240509958,337.9221073430926,-0.1807149165230817,236678.7573115597,429.7239964813429,-0.13150563851104796,0.13150563851104796,-0.18071493648569056,0.18071493648569056,-9.942623535166612e-09,9.951403745412635e-09,91.80188913825033,88,0.008961998080051596,0.009720171453418198,0.0,-9.942623535166612e-09,9.951403745412635e-09,91.80188913825033,88,0.008961998080051596,0.009720171453418198,0.0,-9.917444290414426e-09,9.926230621648307e-09,207.92223615206524,206,0.020246696387584105,0.021959540550525052,0.0,-9.917444290414426e-09,9.926230621648307e-09,207.92223615206524,206,0.020246696387584105,0.021959540550525052,0.0,-2.2598940559153182e-11,5.8714514823992405e-12,91.80188913825033,-1.9513892737194642e-05,-1.3659724916096463e-05,1.9843690443287936e-08,207.92223615206524,129.9998711910274,337.9221073430926,7.656181569946416e-08,5.671812050637818e-08,1.996260886863185e-08,91.80188913825033,337.9221073430926,429.7239964813429,1.0646700014358937e-08,0.0,0.0,-3.3254172977536097e-09,-0.0633457609640478,2.5487684079707453e-05,0.0633712486481275,0,-9.554691865418574e-09,9.578348117233999e-09,0.009318472236085219,-9.554691865418574e-09,9.578348117233999e-09,0.009318472236085219,-3.692328938865189e-11,5.1842207513123954e-11,0.0001313044037792192,-3.6923289388652096e-11,5.184220751312416e-11,0.00013130440377921964,2.4037887047973816e-11,-2.5624431115953884e-11,-2.9121486684873874e-05,1.0369134136075352e-10,1.9145574646548317e-08,-0.030163982974526604,-0.04559122383522313,-0.018870428474499087,-3.3185449123113752e-09,-9.938233558118257e-09,9.967716249645326e-09,0.009720171453418188,-9.938233558118258e-09,9.967716249645326e-09,0.009720171453418188,-9.91305102149091e-09,9.921842845214777e-09,0.021959540550525045,-9.91305102149091e-09,9.921842845214777e-09,0.021959540550525045,0.0,0.0,-1.3659724916127274e-05,1.9843690446348273e-08,1.996260887027286e-08,-0.18071493648569056,-0.13150563851104796,-0.0633457609640478,-3.31892254943251e-09
6,6,-3.7309321288023114e-11,119993510.17523666,129.99994591812697,-0.07059574438119225,123807.07473805503,337.94596301808394,-0.029168587739813814,230751.15770029448,429.4863314575055,-0.07059574443626089,0.07059574443626089,-0.029168587734332556,0.029168587734332556,-4.260542665057854e-11,5.673461686933487e-11,91.54036843942151,88,5.095123832012506e-05,5.526164676805461e-05,0.0,-4.2605426650576884e-11,5.673461686933311e-11,91.54036843942151,88,5.0951238320123436e-05,5.526164676805277e-05,0.0,-2.6829512308759383e-11,4.320267983761497e-11,207.946017099957,206,8.813786713880636e-05,9.559421598570069e-05,0.0,-2.6829512308759435e-11,4.320267983761502e-11,207.946017099957,206,8.813786713880647e-05,9.559421598570074e-05,0.0,-7.960171202624424e-11,6.396738758858032e-11,91.54036843942151,-6.872055756489956e-05,-4.810439029545436e-05,6.997677499260889e-11,207.946017099957,129.99994591812697,337.94596301808394,5.205386537827115e-08,5.1983883857816904e-08,-5.481275374856394e-12,91.54036843942151,337.94596301808394,429.4863314575055,1.727651187075646e-10,1.8657626728822792e-10,0.0,-3.3251820001169606e-09,-0.000253604016524837,2.3335402316146353e-05,0.0002769394188409857,0,-1.9862352028070714e-08,119984542.92321801,129.9998711910268,-0.17437460222650958,122747.90383708416,337.8873957283453,-0.2854179811936236,235651.25257926265,429.68279904010035,-0.17437460219791667,0.17437460219791667,-0.2854180011941933,0.2854180011941933,-9.955276374823945e-09,9.964005541752341e-09,91.79540331175498,88,0.008972713215860116,0.009731793075770172,0.0,-9.955276374823945e-09,9.964005541752341e-09,91.79540331175498,88,0.008972713215860115,0.009731793075770172,0.0,-9.935528033193718e-09,9.944232804686634e-09,207.8875245373186,206,0.02028003049458286,0.021995694679590946,0.0,-9.935528033193718e-09,9.944232804686634e-09,207.8875245373186,206,0.02028003049458286,0.021995694679590942,0.0,-1.8669733361755828e-11,1.8430749811278887e-12,91.79540331175498,-1.6122092453838136e-05,-1.1285464717749049e-05,1.9879791443279128e-08,207.8875245373186,129.9998711910268,337.8873957283453,6.254262039147371e-08,4.26628181338231e-08,2.000056968537004e-08,91.79540331175498,337.8873957283453,429.68279904010035,1.0612762239838354e-08,0.0,0.07357298277434086,-38033.55381742526,38033.490373735214,38033.49038938298,1.5647773047455254e-05,0,-3.553337924120235e-11,4.143633595770612e-11,5.526164676806719e-05,-3.553337924120049e-11,4.143633595770426e-11,5.5261646768065453e-05,-1.8654660644008093e-11,3.498600972829152e-11,9.559421598570708e-05,-1.8654660644008145e-11,3.4986009728291574e-11,9.559421598570714e-05,5.6158599713446137e-11,-8.002408029035102e-11,-4.810439029546553e-05,6.997678506700401e-11,-5.481269168966936e-12,-0.02916858773433255,-0.07059574443626088,-0.0002536040165248348,-3.3186872491138553e-09,-9.950912202036865e-09,9.982524392951756e-09,0.009731793075770163,-9.950912202036865e-09,9.982524392951756e-09,0.009731793075770163,-9.931176014035354e-09,9.939890312928742e-09,0.021995694679590942,-9.931176014035352e-09,9.93989031292874e-09,0.02199569467959094,0.0,0.0,-1.1285464717780226e-05,1.9879791446329284e-08,2.000056968700474e-08,-0.2854180011941933,-0.17437460219791667,38033.490373735214,-38033.55381742526
7,7,-1.291899908006668e-10,119993510.1752362,129.99994591812697,-0.08260267831018711,123509.70509613836,337.9295198416696,-0.02820703667880689,230649.6123682508,429.48226003309367,-0.08260265893665866,0.08260265893665866,-0.02820705626285339,0.02820705626285339,-9.781767783117493e-09,9.790714346878927e-09,91.55274019142404,88,0.008793355089611992,0.009537261485479365,0.0,-9.781767783117493e-09,9.790714346878927e-09,91.55274019142404,88,0.008793355089611992,0.009537261485479365,0.0,-7.20198615816287e-11,8.686011716005834e-11,207.92957392354268,206,0.00017718169637599484,0.00019217103728416717,0.0,-7.20198615816286e-11,8.686011716005834e-11,207.92957392354268,206,0.00017718169637599463,0.00019217103728416717,0.0,-4.6375804687444094e-11,3.020413190376691e-11,91.55274019142404,-4.003917686037269e-05,-2.802742380231035e-05,1.5893531457406008e-10,207.92957392354268,129.99994591812697,337.9295198416696,5.208995064014453e-08,5.193100673076915e-08,1.95840464805037e-08,91.55274019142404,337.9295198416696,429.48226003309367,1.0864998260192892e-08,0.0,0.07477177315670108,-38653.268511084825,38653.2490802472,38653.249094112834,1.3865637167166153e-05,0,-1.9865655353335995e-08,119984542.92314649,129.99987119102622,-0.19347358762005273,122051.39892165195,337.8488822031445,-0.3107010152981229,234532.7289241894,429.63795222712724,-0.19347358759004882,0.19347358759004882,-0.310701035304135,0.310701035304135,-9.957054307906e-09,9.965774764685296e-09,91.78907002398273,88,0.008973687260393142,0.009732849523202957,0.0,-9.957054307906e-09,9.965774764685296e-09,91.78907002398273,88,0.008973687260393142,0.009732849523202957,0.0,-9.937175352419679e-09,9.945871514431217e-09,207.8490110121184,206,0.02027961471765675,0.021995243728478032,0.0,-9.937175352419679e-09,9.945871514431217e-09,207.8490110121184,206,0.02027961471765675,0.021995243728478032,0.0,-1.7595372273037353e-11,7.444089458880749e-13,91.78907002398273,-1.5194639655260228e-05,-1.0636247758744786e-05,1.9883055822369122e-08,207.8490110121184,129.99987119102622,337.8488822031445,8.881056472583401e-08,6.89275052182019e-08,2.000601211538225e-08,91.78907002398273,337.8488822031445,429.63795222712724,1.0608474730681842e-08,0.0,0.27945187048193765,-144462.64588105396,144462.5824355037,144462.58245167325,1.6169551332612262e-05,0,-9.777295088089473e-09,9.798699513931468e-09,0.009537261485479356,-9.777295088089473e-09,9.798699513931468e-09,0.009537261485479356,-6.459499540033019e-11,7.946335485078738e-11,0.0001921710372841713,-6.459499540033019e-11,7.946335485078717e-11,0.00019217103728417107,2.2126367700790732e-11,-2.5818815053743852e-11,-2.8027423802335085e-05,1.5893532464522785e-10,1.9584046486699867e-08,-0.028207056262853383,-0.08260265893665865,38653.2490802472,-38653.268511084825,-9.95269453493989e-09,9.98450024739076e-09,0.009732849523202948,-9.95269453493989e-09,9.98450024739076e-09,0.009732849523202948,-9.932827676667993e-09,9.941526067032323e-09,0.02199524372847803,-9.932827676667993e-09,9.941526067032323e-09,0.02199524372847803,0.0,0.0,-1.0636247758776099e-05,1.9883055825410636e-08,2.0006012117011118e-08,-0.310701035304135,-0.19347358759004882,144462.5824355037,-144462.64588105396
