,Sell_W,Sell_S,Sell,Buy_W,Buy_S,Buy,Esell_W,Esell_S,Esell,Ebuy_W,Ebuy_S,Ebuy,Wriver_W,Wriver_S,Wriver
0,167.1903742468113,17.92435491092944,185.11472915774075,0.1505575786247876,74.43772826171329,74.58828584033807,2071.9643802819487,156.7359486809195,2228.7003289628683,1.1967058857954183,547.2715343544572,548.4682402402526,3432.356302304567,17385.643595283913,20817.99989758848
