,Sell_W,Sell_S,Sell,Buy_W,Buy_S,Buy,Esell_W,Esell_S,Esell,Ebuy_W,Ebuy_S,Ebuy,Wriver_W,Wriver_S,Wriver
0,35.733190659329985,2.1330019152728203,37.866192574602806,0.0,312.30940978151443,312.30940978151443,275.39509366525874,16.347892344575584,291.74298600983434,0.0,2278.0953449698613,2278.0953449698613,3432.4936470243897,17385.642010205072,20818.13565722946
