,Sell_W,Sell_S,Sell,Buy_W,Buy_S,Buy,Esell_W,Esell_S,Esell,Ebuy_W,Ebuy_S,Ebuy,Wriver_W,Wriver_S,Wriver
0,48.654026048596364,9.740490963059118,58.39451701165548,30.764541421921134,457.58287645300476,488.3474178749259,373.75876341877654,74.65370589019723,448.41246930897375,275.3812253245229,3395.3104992725994,3670.691724597122,4418.2510896847225,20862.772833740088,25281.02392342481
