,t,Reservoir0.Q,Reservoir0.W,Reservoir0.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Reservoir2.Q,Reservoir2.W,Reservoir2.z,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Turb1.Qin,Turb1.Qout,Turb1.H,Turb1.Ph,Turb1.Pe,Pipe01.Q,Pipe01.H,Pipe01.zlow,Pipe01.zhigh,Pipe01.H0,Pipe01.signQ,Pipe02.Q,Pipe02.H,Pipe02.zlow,Pipe02.zhigh,Pipe02.H0,Pipe02.signQ,VarSource.Qin,VarSource.Qmax,VarSource.Qout,VarSource.Q,VarSource.H,VarSource.zhigh,VarSource.zlow,Pipe01T.Q,Pipe01T.H,Pipe01T.zlow,Pipe01T.zhigh,Pipe01T.H0,Pipe01T.signQ,PV.forecast,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EB.P_bal,HydroSwitch.Qin0,HydroSwitch.Qin1,HydroSwitch.Qout,HydroSwitch.Hout,HydroSwitch.Hin0,HydroSwitch.Hin1,HydroSwitch.alpha,Load.P,Load.Pin,Load.Pout,p1r0_expanded.Q,p1eb_expanded.P,t1r0_expanded.Q,t1eb_expanded.P,c01tr1_expanded.Q,c01r1_Q_expanded.Q,c02r2_Q_expanded.Q,c21r2_Q_expanded.Q,c21r1_Q_expanded.Q,pveb_expanded.P,grideb_expanded.P,loadeb_expanded.P
0,0,0.004334722210401668,1515.6049999574464,2.818725999948936,-0.004334722210791591,484.3950000411504,67.64586000005487,3.965489565679157e-13,500.0000000014275,79.0000000000057,0.0,0.0,64.82713399879238,2117.955282819276,0.0,0.0,0.0,-0.0043347222103995815,0.0043347222103995815,64.8271336243944,-2756.6853383825514,-2205.3482707060407,-3.920090879425937e-13,64.82713399879238,2.818725999948936,67.64586000005487,64.82713400010594,0.0,3.965489565679157e-13,76.18127400005675,2.818725999948936,79.0000000000057,76.18127400005676,0.0,-2.123301534595612e-14,2.9850844329702633,0.0,0.0,11.35413999995083,79.0000000000057,67.64586000005487,-0.0043347222103995815,64.8271336243944,2.818725999948936,67.64586000005487,64.8271340001059,0.0,0.4971078908988494,-7794.651729293959,0.0,0.0,0.0,0.0,-3.920090879425937e-13,3.965489565679157e-13,0.0,64.82713399879238,64.82713399879238,76.18127400005675,0.0,-10000.0,10000.0,-10000.0,0.0,0.0,0.004334722210401668,-2205.3482707060407,-0.0043347222103995815,-3.920090879425937e-13,3.965489565679157e-13,-2.123301534595612e-14,0.0,-7794.651729293959,0.0,10000.0
1,1,0.00034873133774147554,1516.8604327733158,2.8202325193279796,-0.0003487313377358333,483.1395672253013,67.64418608963373,0.0,500.0000000014276,79.00000000000573,0.0,0.0,64.82395357030576,2117.903230826129,0.0,0.0,0.0,-0.0003487313377378792,0.0003487313377378793,64.82395356787349,-221.76701456849514,-177.4136116547961,0.0,64.82395357030578,2.82023251932798,67.64418608963373,64.82395357030578,0.0,0.0,76.17976748067773,2.82023251932798,79.00000000000573,76.17976748067773,0.0,0.0,2.9853044663584702,0.0,0.0,11.355813910371959,79.00000000000573,67.64418608963375,-0.0003487313377378792,64.82395356787349,2.82023251932798,67.64418608963373,64.82395357030576,0.0,0.6902159686444646,-10822.586388345204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.82395357030576,64.82395357030578,76.17976748067773,0.0,-11000.0,11000.0,-11000.0,0.0,0.0,0.0003487313377414756,-177.4136116547961,-0.0003487313377378792,0.0,0.0,0.0,0.0,-10822.586388345204,0.0,11000.0
2,2,0.0,1516.8604327733156,2.8202325193279782,0.0,483.1395672253013,67.64418608963373,0.0,500.0000000014276,79.00000000000573,0.0,0.0,76.17976748067773,2295.927614458267,0.0,0.0,0.0,0.0,0.0,64.82395357030575,0.0,0.0,0.0,64.82395357030576,2.8202325193279787,67.64418608963373,64.82395357030576,0.0,0.0,76.17976748067774,2.8202325193279787,79.00000000000573,76.17976748067774,1.0,0.0,2.9853044663584916,0.0,0.0,11.355813910371973,79.00000000000573,67.64418608963373,0.0,64.82395357030575,2.8202325193279787,67.64418608963373,64.82395357030576,1.0,0.8271725442451721,-12970.065493764296,3970.065493764295,3970.0654937642958,0.0,0.0,0.0,0.0,0.0,76.17976748067773,64.82395357030576,76.17976748067774,1.0,-9000.0,9000.0,-9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12970.065493764296,3970.065493764295,9000.0
3,3,0.0,1516.8604327733153,2.8202325193279787,0.0,483.1395672253013,67.64418608963373,0.0,500.0000000014276,79.00000000000571,0.0,0.0,64.82395357030578,2117.9031842485574,0.0,0.0,0.0,0.0,0.0,64.82395357030575,0.0,0.0,0.0,64.82395357030578,2.820232519327979,67.64418608963373,64.82395357030578,1.0,0.0,76.17976748067775,2.820232519327979,79.00000000000571,76.17976748067774,0.0,0.0,2.985304466358472,0.0,0.0,11.355813910371973,79.00000000000571,67.64418608963375,0.0,64.82395357030575,2.820232519327979,67.64418608963373,64.82395357030576,1.0000000000000002,0.9073690875066988,-14227.547292105035,4227.547292105036,4227.547292105036,0.0,0.0,0.0,0.0,0.0,64.82395357030578,64.82395357030578,76.17976748067775,0.0,-10000.0,10000.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14227.547292105035,4227.547292105036,10000.0
4,4,-0.025280191001945417,1425.851745166312,2.7110220941995746,0.02528019100194495,574.1482548323031,67.76553100644307,0.0,500.0000000014276,79.00000000000571,-0.0278,0.027799999999999995,65.05452436904348,2121.666415631793,17741.539776876794,22176.92472109599,1.0,-0.002519808998055048,0.002519808998054609,65.05450878570682,-1608.1047154312937,-1286.4837723450346,0.0278,65.05452436904346,2.7110220941995746,67.76553100644307,65.05450891224349,1.0,0.0,76.28897790580614,2.7110220941995746,79.00000000000571,76.28897790580615,0.0,0.0,2.9693115811831343,0.0,0.0,11.23446899356265,79.00000000000571,67.76553100644307,-0.002519808998055048,65.05450878570682,2.7110220941995746,67.76553100644307,65.05450891224349,0.0,0.9075888237412905,-14230.992756263437,-16659.448192487518,0.0,16659.448192487518,0.0,0.0278,0.0,0.027799999999999995,65.05452436904348,65.05452436904346,76.28897790580614,0.0,-10000.0,10000.0,-10000.0,-0.0278,22176.92472109599,0.0025198089980546087,-1286.4837723450346,-0.002519808998055048,0.0278,0.0,0.0,0.0,-14230.992756263437,-16659.448192487518,10000.0
5,5,0.0,1425.8517451663115,2.711022094199574,3.965489565679158e-13,574.1482548337306,67.76553100644499,-3.9654895656791566e-13,500.00000000000006,78.99999999999999,0.0,0.0,65.05450891224542,2121.66614472351,0.0,0.0,0.0,0.0,0.0,65.0545089122454,0.0,0.0,0.0,65.05450891224542,2.711022094199574,67.76553100644499,65.05450891224542,1.0,0.0,76.28897790580044,2.711022094199574,78.99999999999999,76.28897790580042,0.0,-3.9654895656791566e-13,2.969311581181991,3.9654895656791576e-13,3.9654895656791576e-13,11.234468993554998,78.99999999999999,67.76553100644499,0.0,65.0545089122454,2.711022094199574,67.76553100644499,65.05450891224542,1.0000000000000002,0.8371170424435377,-13125.99522551467,2125.995225514672,2125.995225514672,0.0,0.0,0.0,0.0,0.0,65.05450891224542,65.05450891224542,76.28897790580044,0.0,-11000.0,11000.0,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9654895656791566e-13,3.9654895656791576e-13,-13125.99522551467,2125.995225514672,11000.0
6,6,0.0,1425.8517451663117,2.7110220941995746,0.0,574.1482548337308,67.76553100644497,0.0,500.0000000000001,78.99999999999999,0.0,0.0,65.05450891224541,2121.666193224464,0.0,0.0,0.0,0.0,0.0,65.05450891224541,0.0,0.0,0.0,65.05450891224541,2.711022094199575,67.76553100644497,65.05450891224541,1.0,0.0,76.28897790580042,2.711022094199575,78.99999999999999,76.28897790580042,0.0,0.0,2.9693115791494296,0.0,0.0,11.234468993555026,78.99999999999999,67.76553100644497,0.0,65.05450891224541,2.711022094199575,67.76553100644497,65.0545089122454,1.0000000000000002,0.7025998704330214,-11016.765968389775,2016.7659683897743,2016.7659683897743,0.0,0.0,0.0,0.0,0.0,65.05450891224541,65.05450891224541,76.28897790580042,0.0,-9000.0,9000.0,-9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11016.765968389775,2016.7659683897743,9000.0
7,7,0.0036606349815133683,1439.0300310997602,2.726836037319713,-0.0036606349815133687,560.9699689002827,67.74795995853371,0.0,500.00000000000006,79.0,0.0,0.0,76.27316396268027,2297.3344261465313,0.0,0.0,0.0,-0.0036606349815133683,0.0036606349815133683,65.0211236532212,-2334.962515283682,-1867.9700122269453,0.0,65.02112392121401,2.7268360373197127,67.74795995853371,65.02112392121401,0.0,0.0,76.27316396268027,2.7268360373197127,79.0,76.27316396268027,0.0,0.0,2.9716327203311326,0.0,0.0,11.25204004146628,79.0,67.74795995853371,-0.0036606349815133683,65.0211236532212,2.7268360373197127,67.74795995853371,65.02112392121401,0.0,0.5186243614651183,-8132.029987773054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.27316396268029,65.02112392121401,76.27316396268027,1.0,-10000.0,10000.0,-10000.0,0.0,0.0,0.0036606349815133683,-1867.9700122269453,-0.0036606349815133683,0.0,0.0,0.0,0.0,-8132.029987773054,0.0,10000.0
