,t,B0w.Q,B0w.W,B0w.z,B1w.Q,B1w.W,B1w.z,B4w.Q,B4w.W,B4w.z,Irrigation1w.Qin,Irrigation1w.Qout,Irrigation4w.Qin,Irrigation4w.Qout,Pump4w.Qin,Pump4w.Qout,Pump4w.H,Pump4w.Ph,Pump4w.Pe,Pump4w.PumpOn,Pump5w.Qin,Pump5w.Qout,Pump5w.H,Pump5w.Ph,Pump5w.Pe,Pump5w.PumpOn,Pump7w.Qin,Pump7w.Qout,Pump7w.H,Pump7w.Ph,Pump7w.Pe,Pump7w.PumpOn,Pump8w.Qin,Pump8w.Qout,Pump8w.H,Pump8w.Ph,Pump8w.Pe,Pump8w.PumpOn,Pipe0w.Q,Pipe0w.H,Pipe0w.zlow,Pipe0w.zhigh,Pipe0w.Qp,Pipe0w.Qn,Pipe2w.Q,Pipe2w.H,Pipe2w.zlow,Pipe2w.zhigh,Pipe2w.Qp,Pipe2w.Qn,PVw.forecast,PVw.P,Gridw.P,Gridw.Psell,Gridw.Pbuy,EBgw.P_bal,EBpvw.P_bal,B0s.Q,B0s.W,B0s.z,B1s.Q,B1s.W,B1s.z,B4s.Q,B4s.W,B4s.z,Irrigation1s.Qin,Irrigation1s.Qout,Irrigation4s.Qin,Irrigation4s.Qout,Pump4s.Qin,Pump4s.Qout,Pump4s.H,Pump4s.Ph,Pump4s.Pe,Pump4s.PumpOn,Pump5s.Qin,Pump5s.Qout,Pump5s.H,Pump5s.Ph,Pump5s.Pe,Pump5s.PumpOn,Pump7s.Qin,Pump7s.Qout,Pump7s.H,Pump7s.Ph,Pump7s.Pe,Pump7s.PumpOn,Pump8s.Qin,Pump8s.Qout,Pump8s.H,Pump8s.Ph,Pump8s.Pe,Pump8s.PumpOn,Pipe0s.Q,Pipe0s.H,Pipe0s.zlow,Pipe0s.zhigh,Pipe0s.Qp,Pipe0s.Qn,Pipe2s.Q,Pipe2s.H,Pipe2s.zlow,Pipe2s.zhigh,Pipe2s.Qp,Pipe2s.Qn,PVs.forecast,PVs.P,Grids.P,Grids.Psell,Grids.Pbuy,EBgs.P_bal,EBpvs.P_bal,p4r1w_expanded.Q,p4c2_Qw_expanded.Q,p4ebw_expanded.P,p5r1w_expanded.Q,p5c0_Qw_expanded.Q,p5ebw_expanded.P,p7r0w_expanded.Q,p7c0_Qw_expanded.Q,p7ebw_expanded.P,p8r0w_expanded.Q,p8c2_Qw_expanded.Q,p8ebw_expanded.P,c0r1_Qw_expanded.Q,c2r4_Qw_expanded.Q,r4i4w_expanded.Q,r1i1w_expanded.Q,gridebw_expanded.P,pvebw_expanded.P,p4r1s_expanded.Q,p4c2_Qs_expanded.Q,p4ebs_expanded.P,p5r1s_expanded.Q,p5c2_Qs_expanded.Q,p5ebs_expanded.P,p7r0s_expanded.Q,p7c0_Qs_expanded.Q,p7ebs_expanded.P,p8r0s_expanded.Q,p8c0_Qs_expanded.Q,p8ebs_expanded.P,c0r1_Qs_expanded.Q,c2r4_Qs_expanded.Q,r4i4s_expanded.Q,r1i1s_expanded.Q,gridebs_expanded.P,pvebs_expanded.P
0,0,-0.42137512353407897,119998483.04955529,129.9999873587463,0.37854116709031793,121362.74820152514,337.81080297889713,-0.03559798457568649,229871.84725552754,429.4510758141555,-0.04283394667047635,0.04283394667047635,-0.035597994348971165,0.035597994348971165,-9.773281075661252e-09,9.773281075661252e-09,91.6402728352584,0.008786092475281398,0.00952938446342885,0.0,-3.5985743076758135e-15,3.5985743076758135e-15,91.6402728352584,3.235086190772688e-09,3.508770271987731e-09,0.0,-1.5498819146120776e-15,1.5498819146120776e-15,212.7646557732116,3.2349465030258503e-09,3.508618766839317e-09,0.0,-0.4213751235340774,0.4213751235340774,212.7646557732116,879503.1218103016,953907.9412259237,1.0,0.42137512353407897,212.7646557732116,129.9999873587463,337.81080297889713,0.42137512353407897,0.0,9.77328467423556e-09,91.6402728352584,337.81080297889713,429.4510758141555,1.0484472162224273e-08,7.111874879887129e-10,0.0,-7.017389038827048e-09,-953907.9507553081,1.5967596434448696e-05,953907.9507712758,0,0,-0.7535838451049379,119997287.09815763,129.99997739248465,0.18772890035016904,120675.82404126061,337.77281922548605,0.3307425549590146,231190.67319785245,429.5039536769627,-0.10024548564043212,0.10024548564043212,-0.1348669041553222,0.1348669041553222,-0.46560945911433343,0.46560945911433343,97.76012465514633,446531.96027123474,484307.9829406017,1.0,-3.373274284365145e-15,3.373274284365145e-15,97.76012465514633,3.235060519593601e-09,3.5087424290603045e-09,0.0,-1.4747113322699544e-15,1.4747113322699544e-15,223.6169340967291,3.2350478869071144e-09,3.508728727664983e-09,0.0,-0.7535838451049365,0.7535838451049365,223.6169340967291,1653123.4095567367,1792975.4984346386,1.0,0.7535838451049379,223.6169340967291,129.99997739248465,337.77281922548605,0.7535838451049379,0.0,0.4656094591143368,97.76012465514633,337.77281922548605,429.5039536769627,0.4656094591143368,0.0,0.0,-7.0174711567252875e-09,-2277283.4813752403,1.8973622400507323e-05,2277283.481394214,0,0,-9.773281075661252e-09,9.773281075661252e-09,0.00952938446342885,-3.5985743076758135e-15,3.5985743076758135e-15,3.508770271987731e-09,-1.5498819146120776e-15,1.5498819146120776e-15,3.508618766839317e-09,-0.4213751235340774,0.4213751235340774,953907.9412259237,0.42137512353407897,9.77328467423556e-09,-0.035597994348971165,-0.04283394667047635,-953907.9507553081,-7.017389038827048e-09,-0.46560945911433343,0.46560945911433343,484307.9829406017,-3.373274284365145e-15,3.373274284365145e-15,3.5087424290603045e-09,-1.4747113322699544e-15,1.4747113322699544e-15,3.508728727664983e-09,-0.7535838451049365,0.7535838451049365,1792975.4984346386,0.7535838451049379,0.4656094591143368,-0.1348669041553222,-0.10024548564043212,-2277283.4813752403,-7.0174711567252875e-09
1,1,-0.526131715552967,119996588.97537929,129.99997157479484,0.4842202202279618,123105.94099434582,337.9071935399235,-0.03541689503566828,229744.34643339913,429.44596371348786,-0.04191148545488257,0.04191148545488257,-0.03541690490579089,0.03541690490579089,-9.870119014812864e-09,9.870119014812864e-09,91.5387701735643,0.0088633208351711,0.009613146242051085,0.0,-3.6026000068117624e-15,3.6026000068117624e-15,91.5387701735643,3.2351180014385747e-09,3.5088047737945497e-09,0.0,-1.5292672132265882e-15,1.5292672132265882e-15,215.63034880601745,3.23491050576148e-09,3.5085797242532323e-09,0.0,-0.5261317155529655,0.5261317155529655,215.63034880601745,1112944.16001085,1207097.7874304233,1.0,0.526131715552967,215.63034880601745,129.99997157479484,337.9071935399235,0.526131715552967,0.0,9.87012261741287e-09,91.5387701735643,337.9071935399235,429.44596371348786,1.0814484962938784e-08,9.443623455259146e-10,0.0,-7.017384498047782e-09,-1207097.7970435694,1.5571248075104377e-05,1207097.7970591406,0,0,-0.7781536994918198,119994485.74483946,129.99995404787367,0.1998859045682053,121395.41329770615,337.81260920879885,0.35122759268833814,232455.09253153048,429.5546501259111,-0.09564164959747024,0.09564164959747024,-0.13139855263780612,0.13139855263780612,-0.48262614532614095,0.48262614532614095,98.21976849010971,465027.6312424467,504368.3636035214,1.0,-3.357486183276507e-15,3.357486183276507e-15,98.21976849010971,3.2350585683318665e-09,3.5087403127243673e-09,0.0,-1.4675581886455217e-15,1.4675581886455217e-15,224.70675188384044,3.2350459932941707e-09,3.5087266738548494e-09,0.0,-0.7781536994918183,0.7781536994918183,224.70675188384044,1715341.1886389577,1860456.8206496285,1.0,0.7781536994918198,224.70675188384044,129.99995404787367,337.81260920879885,0.7781536994918198,0.0,0.4826261453261443,98.21976849010971,337.81260920879885,429.5546501259111,0.4826261453261443,1.2033329215771814e-40,0.0,-7.017466986579216e-09,-2364825.18425315,1.8805728418600876e-05,2364825.184271956,0,0,-9.870119014812864e-09,9.870119014812864e-09,0.009613146242051085,-3.6026000068117624e-15,3.6026000068117624e-15,3.5088047737945497e-09,-1.5292672132265882e-15,1.5292672132265882e-15,3.5085797242532323e-09,-0.5261317155529655,0.5261317155529655,1207097.7874304233,0.526131715552967,9.87012261741287e-09,-0.03541690490579089,-0.04191148545488257,-1207097.7970435694,-7.017384498047782e-09,-0.48262614532614095,0.48262614532614095,504368.3636035214,-3.357486183276507e-15,3.357486183276507e-15,3.5087403127243673e-09,-1.4675581886455217e-15,1.4675581886455217e-15,3.5087266738548494e-09,-0.7781536994918183,0.7781536994918183,1860456.8206496285,0.7781536994918198,0.4826261453261443,-0.13139855263780612,-0.09564164959747024,-2364825.18425315,-7.017466986579216e-09
2,2,-0.5246980621918009,119994700.0623554,129.99995583385297,0.14920226558703423,123643.06915045914,337.9368942617967,0.3010829329538159,230828.24499203285,429.4894222453843,-0.040084269794871466,0.040084269794871466,-0.03432859385607941,0.03432859385607941,-0.33541152680989184,0.33541152680989184,94.68117779892177,311537.7239598697,337893.40993478283,1.0,-3.4829209199074386e-15,3.4829209199074386e-15,94.68117779892177,3.2350148083466526e-09,3.508692850701359e-09,0.0,-1.5293977253745363e-15,1.5293977253745363e-15,215.61803320339624,3.2350018066991615e-09,3.508678749131412e-09,0.0,-0.5246980621917994,0.5246980621917994,215.61803320339624,1109848.1127571592,1203739.8186086325,1.0,0.5246980621918009,215.61803320339624,129.99995583385297,337.9368942617967,0.5246980621918009,0.0,0.33541152680989533,94.68117779892177,337.9368942617967,429.4894222453843,0.33541152680989533,6.318568996122584e-41,0.0,-7.017371599832771e-09,-1541633.2285434154,1.4919757605574769e-05,1541633.2285583352,0,0,-0.8110065504719068,119991566.12125775,129.99992971767716,0.21091581827501818,122154.71024349621,337.85459484509323,0.3526594521616399,233724.66655931238,429.60555325050854,-0.09473141010940546,0.09473141010940546,-0.15269986992584333,0.15269986992584333,-0.5053593220874799,0.5053593220874799,98.8532999207555,490072.6433801613,531532.1511715415,1.0,-3.335965995723539e-15,3.335965995723539e-15,98.8532999207555,3.235055934057865e-09,3.508737455594214e-09,0.0,-1.4578343670263325e-15,1.4578343670263325e-15,226.20537746235883,3.235043437786452e-09,3.5087239021545034e-09,0.0,-0.8110065504719054,0.8110065504719054,226.20537746235883,1799684.16059338,1951935.098257462,1.0,0.8110065504719068,226.20537746235883,129.99992971767716,337.85459484509323,0.8110065504719068,2.3886312300279946e-40,0.5053593220874832,98.8532999207555,337.85459484509323,429.60555325050854,0.5053593220874832,1.4141689529174617e-40,0.0,-7.017461357748718e-09,-2483467.2494290033,1.883983861864319e-05,2483467.249447843,0,0,-0.33541152680989184,0.33541152680989184,337893.40993478283,-3.4829209199074386e-15,3.4829209199074386e-15,3.508692850701359e-09,-1.5293977253745363e-15,1.5293977253745363e-15,3.508678749131412e-09,-0.5246980621917994,0.5246980621917994,1203739.8186086325,0.5246980621918009,0.33541152680989533,-0.03432859385607941,-0.040084269794871466,-1541633.2285434154,-7.017371599832771e-09,-0.5053593220874799,0.5053593220874799,531532.1511715415,-3.335965995723539e-15,3.335965995723539e-15,3.508737455594214e-09,-1.4578343670263325e-15,1.4578343670263325e-15,3.5087239021545034e-09,-0.8110065504719054,0.8110065504719054,1951935.098257462,0.8110065504719068,0.5053593220874832,-0.15269986992584333,-0.09473141010940546,-2483467.2494290033,-7.017461357748718e-09
3,3,-0.5613634494094701,119992679.15393752,129.99993899294947,0.16520493334236594,124237.80691049165,337.9697805303662,0.32501289089076774,231998.29139923962,429.53633484500233,-0.035751267490701934,0.035751267490701934,-0.035394357685634474,0.035394357685634474,-0.3604072485763988,0.3604072485763988,95.17888934665865,336514.0156097901,364982.6633511823,1.0,-3.464706202432727e-15,3.464706202432727e-15,95.17888934665865,3.2350131738308006e-09,3.508691077907593e-09,0.0,-1.5213259861707275e-15,1.5213259861707275e-15,216.7619384705046,3.235000239815683e-09,3.50867704969163e-09,0.0,-0.5613634494094686,0.5613634494094686,216.7619384705046,1193702.671203562,1294688.3635613474,1.0,0.5613634494094701,216.7619384705046,129.99993899294947,337.9697805303662,0.5613634494094701,0.0,0.3604072485764022,95.17888934665865,337.9697805303662,429.53633484500233,0.3604072485764022,0.0,0.0,-7.017368127599223e-09,-1659671.0269125295,1.4937291608571657e-05,1659671.0269274667,0,0,-0.7466097892283767,119988878.32601653,129.99990731938345,0.1964820066074263,122862.04546728295,337.8937072366401,0.31476169812425736,234857.8086725597,429.6509861854261,-0.08960992548363095,0.08960992548363095,-0.14575615901306224,0.14575615901306224,-0.46051785713731624,0.46051785713731624,97.65513188519071,441174.65364819666,478497.45514988794,1.0,-3.3769016334970107e-15,3.3769016334970107e-15,97.65513188519071,3.2350611066919885e-09,3.5087430658264518e-09,0.0,-1.4758397971411783e-15,1.4758397971411783e-15,223.44599026592547,3.235048457320976e-09,3.508729346335115e-09,0.0,-0.7466097892283753,0.7466097892283753,223.44599026592547,1636572.5138613724,1775024.4185047422,1.0,0.7466097892283767,223.44599026592547,129.99990731938345,337.8937072366401,0.7466097892283767,0.0,0.46051785713731963,97.65513188519071,337.8937072366401,429.6509861854261,0.46051785713731963,0.0,0.0,-7.017472412161566e-09,-2253521.8736546305,1.8843233802972753e-05,2253521.8736734735,0,0,-0.3604072485763988,0.3604072485763988,364982.6633511823,-3.464706202432727e-15,3.464706202432727e-15,3.508691077907593e-09,-1.5213259861707275e-15,1.5213259861707275e-15,3.50867704969163e-09,-0.5613634494094686,0.5613634494094686,1294688.3635613474,0.5613634494094701,0.3604072485764022,-0.035394357685634474,-0.035751267490701934,-1659671.0269125295,-7.017368127599223e-09,-0.46051785713731624,0.46051785713731624,478497.45514988794,-3.3769016334970107e-15,3.3769016334970107e-15,3.5087430658264518e-09,-1.4758397971411783e-15,1.4758397971411783e-15,3.508729346335115e-09,-0.7466097892283753,0.7466097892283753,1775024.4185047422,0.7466097892283767,0.46051785713731963,-0.14575615901306224,-0.08960992548363095,-2253521.8736546305,-7.017472412161566e-09
4,4,-0.42129728240462533,119991162.48372087,129.999926354031,0.10788887060700514,124626.20684467687,337.99125726415775,0.23725258909147873,232852.40071996895,429.57058005813803,-0.03965842037616476,0.03965842037616476,-0.03649740232997673,0.03649740232997673,-0.27374999142145195,0.27374999142145195,93.66337799148855,251531.82292162394,272811.08776748803,1.0,-3.5207676199711244e-15,3.5207676199711244e-15,93.66337799148855,3.235014156297699e-09,3.5086921434899125e-09,0.0,-1.5486118633425527e-15,1.5486118633425527e-15,212.9433409746332,3.2350101895610605e-09,3.508687841172517e-09,0.0,-0.4212972824046238,0.4212972824046238,212.9433409746332,880079.1429245744,954532.692976762,1.0,0.42129728240462533,212.9433409746332,129.999926354031,337.99125726415775,0.42129728240462533,0.0,0.27374999142145545,93.66337799148855,337.99125726415775,429.57058005813803,0.27374999142145545,0.0,0.0,-7.017379984662429e-09,-1227343.78074425,1.4959490924368306e-05,1227343.7807592095,0,0,-0.568524156261867,119986831.63905399,129.99989026365878,0.13117614842904868,123334.27960162752,337.9198196169418,0.1937777076585315,235555.4084201304,429.6789562022134,-0.10419022037720459,0.10419022037720459,-0.13938007979708222,0.13938007979708222,-0.3331577874556102,0.3331577874556102,94.8458828217015,309982.7022521925,336206.83541452547,1.0,-3.4769368939151193e-15,3.4769368939151193e-15,94.8458828217015,3.2350745938356812e-09,3.508757693964947e-09,0.0,-1.5201218206542735e-15,1.5201218206542735e-15,216.9377594367492,3.235061572286206e-09,3.508743570809334e-09,0.0,-0.5685241562618655,0.5685241562618655,216.9377594367492,1209910.0386886015,1312266.8532414334,1.0,0.568524156261867,216.9377594367492,129.99989026365878,337.9198196169418,0.568524156261867,1.72509789592543e-40,0.3331577874556137,94.8458828217015,337.9198196169418,429.6789562022134,0.3331577874556137,1.9261030463031107e-40,0.0,-7.017501264774281e-09,-1648473.688655959,1.8743699284367784e-05,1648473.6886747025,0,0,-0.27374999142145195,0.27374999142145195,272811.08776748803,-3.5207676199711244e-15,3.5207676199711244e-15,3.5086921434899125e-09,-1.5486118633425527e-15,1.5486118633425527e-15,3.508687841172517e-09,-0.4212972824046238,0.4212972824046238,954532.692976762,0.42129728240462533,0.27374999142145545,-0.03649740232997673,-0.03965842037616476,-1227343.78074425,-7.017379984662429e-09,-0.3331577874556102,0.3331577874556102,336206.83541452547,-3.4769368939151193e-15,3.4769368939151193e-15,3.508757693964947e-09,-1.5201218206542735e-15,1.5201218206542735e-15,3.508743570809334e-09,-0.5685241562618655,0.5685241562618655,1312266.8532414334,0.568524156261867,0.3331577874556137,-0.13938007979708222,-0.10419022037720459,-1648473.688655959,-7.017501264774281e-09
5,5,-8.965067433115443e-11,119991162.48372054,129.999926354031,-0.04559122374588608,124462.07843919168,337.9821817166049,-0.03880165756950927,232712.71475271872,429.56497939835776,-0.045591223835223134,0.045591223835223134,-0.038801657569822894,0.038801657569822894,-3.1001774749129917e-13,3.1001774749129917e-13,91.5827976817529,2.785284351032244e-07,3.0209157820312166e-07,0.0,-3.600761975981395e-15,3.600761975981395e-15,91.5827976817529,3.235022662910702e-09,3.508701369751304e-09,0.0,-1.5855556319028546e-15,1.5855556319028546e-15,207.98225536257385,3.2350185503579295e-09,3.5086969092819193e-09,0.0,-8.964908877552252e-11,8.964908877552252e-11,207.98225536257385,0.0001829115670067256,0.0001983856475127174,0.0,8.965067433115441e-11,207.98225536257385,129.999926354031,337.9821817166049,1.8166498076726801e-09,1.7269991333415257e-09,3.136185094676524e-13,91.5827976817529,337.9821817166049,429.56497939835776,1.6285836630040275e-09,1.6282700444945607e-09,0.0,-7.0173982790332235e-09,-0.00019868773909092032,1.5527479396032995e-05,0.00021421521848695316,0,0,-0.4450939323337168,119985229.30089758,129.9998769108408,0.3135882839929554,124463.19742400217,337.9822435913293,-0.1807149266559772,234904.8346841689,429.65287167683965,-0.13150563851104796,0.13150563851104796,-0.18071493648569056,0.18071493648569056,-9.8297097749301e-09,9.8297097749301e-09,91.6706280855104,0.00883974851255604,0.009587579731622605,0.0,-3.597472427918568e-15,3.597472427918568e-15,91.6706280855104,3.2351668840483665e-09,3.508857791809508e-09,0.0,-1.5444975767954232e-15,1.5444975767954232e-15,213.5095968604366,3.2349951892901533e-09,3.508671571898214e-09,0.0,-0.44509393233371525,0.44509393233371525,213.5095968604366,932262.2136250362,1011130.383541254,1.0,0.4450939323337168,213.5095968604366,129.9998769108408,337.9822435913293,0.4450939323337168,1.1956568580398362e-40,9.829713372402529e-09,91.6706280855104,337.9822435913293,429.65287167683965,1.076440415890559e-08,9.346907865030603e-10,0.0,-7.017529363707722e-09,-1011130.3931288337,1.8569051185385897e-05,1011130.3931474028,0,0,-3.1001774749129917e-13,3.1001774749129917e-13,3.0209157820312166e-07,-3.600761975981395e-15,3.600761975981395e-15,3.508701369751304e-09,-1.5855556319028546e-15,1.5855556319028546e-15,3.5086969092819193e-09,-8.964908877552252e-11,8.964908877552252e-11,0.0001983856475127174,8.965067433115441e-11,3.136185094676524e-13,-0.038801657569822894,-0.045591223835223134,-0.00019868773909092032,-7.0173982790332235e-09,-9.8297097749301e-09,9.8297097749301e-09,0.009587579731622605,-3.597472427918568e-15,3.597472427918568e-15,3.508857791809508e-09,-1.5444975767954232e-15,1.5444975767954232e-15,3.508671571898214e-09,-0.44509393233371525,0.44509393233371525,1011130.383541254,0.4450939323337168,9.829713372402529e-09,-0.18071493648569056,-0.13150563851104796,-1011130.3931288337,-7.017529363707722e-09
6,6,-4.1608406844476826e-11,119991162.48372039,129.999926354031,-0.07059574447828726,124207.93375906984,337.968128682196,-0.04397058823317998,232554.42063507927,429.55863265132535,-0.07059574443626089,0.07059574443626089,-0.04397058831681476,0.04397058831681476,-8.363117812320746e-11,8.363117812320746e-11,91.59050396912934,7.514285138899557e-05,8.149983881669803e-05,0.0,-3.600455735476679e-15,3.600455735476679e-15,91.59050396912934,3.2350197177956495e-09,3.508698175483351e-09,0.0,-1.5856639562813764e-15,1.5856639562813764e-15,207.968202328165,3.235020965172002e-09,3.5086995283861196e-09,0.0,-4.160682118052054e-11,4.160682118052054e-11,207.968202328165,8.488490785134108e-05,9.206606057629181e-05,0.0,4.1608406844476826e-11,207.968202328165,129.999926354031,337.968128682196,1.837503168403846e-09,1.795894761559369e-09,8.363477857894294e-11,91.59050396912934,337.968128682196,429.55863265132535,1.894344198856323e-09,1.8107094202773803e-09,0.0,-7.01739770386947e-09,-0.00017356589939298992,1.730110107991993e-05,0.0001908670004729098,0,0,-1.0069953994205256e-08,119985229.30086133,129.99987691084053,-0.17437460221109988,123835.4488560422,337.9475319765851,-0.2854179911110561,233877.3299161691,429.61167423416566,-0.17437460219791667,0.17437460219791667,-0.2854180011941933,0.2854180011941933,-8.774381867105396e-11,8.774381867105396e-11,91.66414225758055,7.890145601606341e-05,8.55764165033226e-05,0.0,-9.995393387200744e-09,9.995393387200744e-09,91.66414225758055,0.008988109972989105,0.00974849237851313,0.0,-9.998076786819321e-09,9.998076786819321e-09,207.94765506574458,0.02039574167149593,0.02212119487147064,0.0,-7.187720738593602e-11,7.187720738593602e-11,207.94765506574458,0.0001466270949064633,0.00015903155629768258,0.0,1.0069953994205256e-08,207.94765506574458,129.99987691084053,337.9475319765851,1.0196734962041772e-08,1.2678096783651457e-10,1.0083137205871799e-08,91.66414225758055,337.9475319765851,429.61167423416566,1.0265492401352412e-08,1.823551954806142e-10,0.07357298277434086,-0.03186968724998377,-0.0002446079728010051,1.177825847813797e-05,0.00025638623127914313,0,0,-8.363117812320746e-11,8.363117812320746e-11,8.149983881669803e-05,-3.600455735476679e-15,3.600455735476679e-15,3.508698175483351e-09,-1.5856639562813764e-15,1.5856639562813764e-15,3.5086995283861196e-09,-4.160682118052054e-11,4.160682118052054e-11,9.206606057629181e-05,4.1608406844476826e-11,8.363477857894294e-11,-0.04397058831681476,-0.07059574443626089,-0.00017356589939298992,-7.01739770386947e-09,-8.774381867105396e-11,8.774381867105396e-11,8.55764165033226e-05,-9.995393387200744e-09,9.995393387200744e-09,0.00974849237851313,-9.998076786819321e-09,9.998076786819321e-09,0.02212119487147064,-7.187720738593602e-11,7.187720738593602e-11,0.00015903155629768258,1.0069953994205256e-08,1.0083137205871799e-08,-0.2854180011941933,-0.17437460219791667,-0.0002446079728010051,-0.03186968724998377
7,7,-1.0011581660861826e-08,119991162.48368436,129.9999263540307,-0.08260265894897058,123910.56418685355,337.95168550963575,-0.048009213579705105,232381.58746619232,429.5517029661413,-0.08260265893665866,0.08260265893665866,-0.04800922360359867,0.04800922360359867,-3.1129997953603335e-11,3.1129997953603335e-11,91.60001745650555,2.7973296973135033e-05,3.0339801489300474e-05,0.0,-9.992763565245675e-09,9.992763565245675e-09,91.60001745650555,0.00897945907991925,0.009739109631148862,0.0,-9.996963277928982e-09,9.996963277928982e-09,207.95175915560503,0.02039387263961993,0.022119167721930514,0.0,-1.4618382932845275e-11,1.4618382932845275e-11,207.95175915560503,2.9821599963816114e-05,3.234446850739275e-05,0.0,1.0011581660861826e-08,207.95175915560503,129.9999263540307,337.95168550963575,1.0134374757858348e-08,1.2279309699652147e-10,1.0023893563199279e-08,91.60001745650555,337.95168550963575,429.5517029661413,1.0184452323936497e-08,1.605587607372187e-10,0.07477177315670108,-0.031858277353079376,-6.268426999669323e-05,1.1566596347510087e-05,7.425086634420329e-05,0,0,-0.31800000010278806,119984084.50086097,129.99986737084052,0.12452639428413297,124283.7438754651,337.9723206337007,-0.3107010170755287,232758.8062546972,429.566827420936,-0.19347358759004882,0.19347358759004882,-0.310701035304135,0.310701035304135,-8.23322191920294e-09,8.23322191920294e-09,91.59450678723536,0.007397896608411034,0.008023749032983769,0.0,-9.995384393024071e-09,9.995384393024071e-09,91.59450678723536,0.008981273798589338,0.009741077872656548,0.0,-9.998025908355263e-09,9.998025908355263e-09,210.7938128646841,0.02067479084297624,0.022423851239670545,0.0,-0.31799999010476215,0.31799999010476215,210.7938128646841,657588.1422741745,713219.2432474778,1.0,0.31800000010278806,210.7938128646841,129.99986737084052,337.9723206337007,0.31800000010278806,0.0,1.8228606312227012e-08,91.59450678723536,337.9723206337007,429.566827420936,1.8252321275075204e-08,2.3714962848192444e-11,0.27945187048193765,-0.032164929112327094,-713219.2512712269,1.1671436057606697e-05,713219.2512828984,0,0,-3.1129997953603335e-11,3.1129997953603335e-11,3.0339801489300474e-05,-9.992763565245675e-09,9.992763565245675e-09,0.009739109631148862,-9.996963277928982e-09,9.996963277928982e-09,0.022119167721930514,-1.4618382932845275e-11,1.4618382932845275e-11,3.234446850739275e-05,1.0011581660861826e-08,1.0023893563199279e-08,-0.04800922360359867,-0.08260265893665866,-6.268426999669323e-05,-0.031858277353079376,-8.23322191920294e-09,8.23322191920294e-09,0.008023749032983769,-9.995384393024071e-09,9.995384393024071e-09,0.009741077872656548,-9.998025908355263e-09,9.998025908355263e-09,0.022423851239670545,-0.31799999010476215,0.31799999010476215,713219.2432474778,0.31800000010278806,1.8228606312227012e-08,-0.310701035304135,-0.19347358759004882,-713219.2512712269,-0.032164929112327094
8,8,-1.0013639393782906e-08,119991162.4836483,129.9999263540304,-0.10918021421876353,123517.515415666,337.9299517164939,-0.05012095325350311,232201.15203447972,429.54446847090014,-0.10918021420476628,0.10918021420476628,-0.05012096328113975,0.05012096328113975,-3.486761111376245e-11,3.486761111376245e-11,91.61451675440621,3.133686135175876e-05,3.398791903661471e-05,0.0,-9.992769025205215e-09,9.992769025205215e-09,91.61451675440621,0.00898088533882184,0.009740656549698308,0.0,-9.996974577828276e-09,9.996974577828276e-09,207.9300253624635,0.02039176425142942,0.02211688096684319,0.0,-1.6664815954630796e-11,1.6664815954630796e-11,207.9300253624635,3.399278407603669e-05,3.686852936663417e-05,0.0,1.0013639393782906e-08,207.9300253624635,129.9999263540304,337.9299517164939,1.0511972042337729e-08,4.983326485548223e-10,1.0027636636318977e-08,91.61451675440621,337.9299517164939,429.54446847090014,1.0187291940863221e-08,1.5965530454424366e-10,0.2358591708815945,-0.0318575375165415,-7.085644840324883e-05,1.1699039636905745e-05,8.255548804015457e-05,0,0,-1.003659520267828e-08,119984084.50082484,129.9998673708402,-0.2565204265754179,123360.27033979358,337.92125678547745,-0.32999376477495507,231570.82870150736,429.5191958783196,-0.2565204265537426,0.2565204265537426,-0.32999377483322556,0.32999377483322556,-6.287451215264892e-11,6.287451215264892e-11,91.59793909284213,5.649751395804959e-05,6.12771301063445e-05,0.0,-9.995395971012963e-09,9.995395971012963e-09,91.59793909284213,0.008981620756058071,0.009741454182275566,0.0,-9.99808476487214e-09,9.99808476487214e-09,207.92138941463722,0.0203931817795738,0.022118418416023647,0.0,-3.8510437806139404e-11,3.8510437806139404e-11,207.92138941463722,7.855008004613821e-05,8.519531458366401e-05,0.0,1.003659520267828e-08,207.92138941463722,129.9998673708402,337.92125678547745,1.0742327643870362e-08,7.057324411920813e-10,1.0058270483165612e-08,91.59793909284213,337.92125678547745,429.5191958783196,1.0201933728948434e-08,1.436632457828221e-10,0.4971078908988494,-0.03185987259829921,-0.00014647244469000848,7.019739113946436e-06,0.00015349218380395494,0,0,-3.486761111376245e-11,3.486761111376245e-11,3.398791903661471e-05,-9.992769025205215e-09,9.992769025205215e-09,0.009740656549698308,-9.996974577828276e-09,9.996974577828276e-09,0.02211688096684319,-1.6664815954630796e-11,1.6664815954630796e-11,3.686852936663417e-05,1.0013639393782906e-08,1.0027636636318977e-08,-0.05012096328113975,-0.10918021420476628,-7.085644840324883e-05,-0.0318575375165415,-6.287451215264892e-11,6.287451215264892e-11,6.12771301063445e-05,-9.995395971012963e-09,9.995395971012963e-09,0.009741454182275566,-9.99808476487214e-09,9.99808476487214e-09,0.022118418416023647,-3.8510437806139404e-11,3.8510437806139404e-11,8.519531458366401e-05,1.003659520267828e-08,1.0058270483165612e-08,-0.32999377483322556,-0.2565204265537426,-0.00014647244469000848,-0.03185987259829921
