,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Q,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Turb1.Qin,Turb1.Qout,Turb1.H,Turb1.Ph,Turb1.Pe,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.forecast,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,Bat.E,Bat.P,Bat.Pch,Bat.Pdc,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,t1r0_expanded.Q,t1c1_Q_expanded.Q,t1eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P,baten_expanded.P
10,10,-0.08196078136796327,198969.69600333183,29.831616160005556,0.035709520445737816,9272.093806638177,139.27942791075606,0.04625126092222222,-0.04625126092222222,0.04625126092222222,0.0,0.0,109.44794610213307,2751.9604613386564,0.0,0.0,0.0,-0.08196078136796328,0.0819607813679599,109.44794610213306,2751.9604866744994,88000.0,109999.99999999997,1.0,0.0,0.0,109.44794610213307,0.0,0.0,0.0819607813679599,109.44794610213307,29.831616160005556,139.27942791075606,109.44781175075049,1.0,0.8271725442451721,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08196078136796328,0.0819607813679599,109999.99999999997,0.0,0.0,0.0,0.0819607813679599,-0.04625126092222222,0.0,-109999.99999999999,0.0
11,11,-0.0819239755311992,198674.7696914195,29.83112461615237,0.02929909385898015,9377.570544530505,139.32810948209098,0.05262488167222223,-0.05262488167222223,0.05262488167222223,0.0,0.0,109.49711909668386,2752.578595097903,0.0,0.0,0.0,-0.08192397553119919,0.08192397553120262,109.49711909668385,2752.5786204053124,88000.0,109999.99999999997,1.0,0.0,0.0,109.49711909668386,0.0,0.0,0.0819239755312026,109.49711909668386,29.831124616152362,139.32810948209098,109.49698486593861,1.0,0.9073690875066988,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08192397553119919,0.08192397553120262,109999.99999999997,0.0,0.0,0.0,0.0819239755312026,-0.05262488167222223,0.0,-109999.99999999999,0.0
12,12,-0.08189200259333745,198379.9584820835,29.830633264136807,0.02543720341554801,9469.144476826477,139.3703743739199,0.05645479917777778,-0.05645479917777778,0.05645479917777778,0.0,0.0,109.53987523577526,2753.115952371332,0.0,0.0,0.0,-0.08189200259333747,0.08189200259332523,109.53987523577526,2753.115977654054,88000.0,109999.99999999997,1.0,0.0,0.0,109.53987523577526,0.0,0.0,0.08189200259332521,109.53987523577526,29.830633264136807,139.3703743739199,109.5397411097831,1.0,0.9075888237412905,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08189200259333747,0.08189200259332523,109999.99999999997,0.0,0.0,0.0,0.08189200259332521,-0.05645479917777778,0.0,-109999.99999999999,0.0
13,13,-0.14925399637286266,197842.64409514115,29.829737740158574,0.09611516719508573,9815.159078728786,139.53007342095177,0.05313882917777778,-0.05313882917777778,0.05313882917777778,-0.0674821227952888,0.0674821227952888,109.70078121590157,2755.1372548011896,72621.87598549899,90777.34498187373,1.0,-0.08177187357757387,0.08177187357757386,109.70078121590154,2755.137262837654,88000.0,109999.99999999997,1.0,0.0,0.0,109.70078121590157,0.0,0.0,0.14925399637286355,109.70078121590157,29.82973774015857,139.53007342095177,109.7003356807932,1.0,0.8371170424435377,-109999.99999999999,-90777.34498187373,0.0,90777.34498187374,0.0,0.0,0.0,0.0,0.0,0.0,-0.0674821227952888,0.0674821227952888,90777.34498187373,-0.08177187357757387,0.08177187357757386,109999.99999999997,0.0,0.0,0.0,0.14925399637286355,-0.05313882917777778,-90777.34498187373,-109999.99999999999,0.0
14,14,-0.08173432038932488,197548.4005417396,29.829247334236232,0.03022714547821376,9923.976802450357,139.58029698574632,0.051507174911111106,-0.051507174911111106,0.051507174911111106,0.0,0.0,109.75118326149122,2755.770089368439,0.0,0.0,0.0,-0.08173432038932488,0.08173432038932488,109.75118326149124,2755.7701145296314,88000.0,109999.99999999997,1.0,0.0,0.0,109.75118326149122,0.0,0.0,0.08173432038932488,109.75118326149122,29.82924733423624,139.58029698574632,109.7510496515101,1.0,0.7025998704330214,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08173432038932488,0.08173432038932488,109999.99999999997,0.0,0.0,0.0,0.08173432038932488,-0.051507174911111106,0.0,-109999.99999999999,0.0
15,15,-0.08126468039112619,197255.84769233156,29.828759746153885,0.029009434146675388,10028.410765378385,139.6284972763285,0.05225524624444444,-0.05225524624444444,0.05225524624444444,0.0,0.0,109.79986960913936,2756.381277623721,0.0,0.0,0.0,-0.08126468039112619,0.08126468039112034,109.79986960913934,2756.3813024900173,87533.17078838916,109416.46348548646,1.0,0.0,0.0,109.79986960913936,0.0,0.0,0.08126468039112034,109.79986960913936,29.828759746153885,139.6284972763285,109.7997375301746,1.0,0.5186243614651183,-109416.46348548644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08126468039112619,0.08126468039112034,109416.46348548646,0.0,0.0,0.0,0.08126468039112034,-0.05225524624444444,0.0,-109416.46348548644,0.0
16,16,-0.050526144505450434,197073.95357211196,29.82845658928685,-0.004812937233435588,10011.084191338017,139.62050039600217,0.055339081738888886,-0.055339081738888886,0.055339081738888886,0.0,0.0,109.79209486453742,2756.2837057552892,0.0,0.0,0.0,-0.05052614450545371,0.050526144505453716,109.79209486453739,2756.2837153685828,54419.71195250589,68024.63994063238,1.0,0.0,0.0,109.79209486453742,0.0,0.0,0.050526144505453424,109.79209486453742,29.82845658928685,139.62050039600217,109.79204380671531,1.0,0.32243077805000214,-68024.63994063236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05052614450545371,0.050526144505453716,68024.63994063238,0.0,0.0,0.0,0.050526144505453424,-0.055339081738888886,0.0,-68024.63994063236,0.0
17,17,0.0,197073.95357211193,29.82845658928685,-0.060539685772223135,9793.141322558013,139.51991137964217,0.060539685772222226,-0.060539685772222226,0.060539685772222226,0.0,0.0,109.6914547903553,2755.0201531010325,0.0,0.0,0.0,0.0,0.0,109.6914547903553,2755.0201531010325,0.0,0.0,0.0,0.0,0.0,109.6914547903553,0.0,0.0,0.0,109.6914547903553,29.82845658928685,139.51991137964217,109.6914547903553,1.0,0.11917990763987955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060539685772222226,0.0,0.0,0.0
18,18,0.0,197073.95357211193,29.828456589286848,-0.006790106403888889,9768.696939504014,139.50862935669417,0.006790106403888889,-0.006790106403888889,0.006790106403888889,0.0,0.0,109.6801727674073,2754.878469318632,0.0,0.0,0.0,0.0,0.0,109.68017276740731,2754.878469318632,0.0,0.0,0.0,-2.90532300908225e-19,0.0,109.6801727674073,0.0,0.0,0.0,109.6801727674073,29.828456589286848,139.50862935669417,109.6801727674073,0.0,0.006622110122458065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.90532300908225e-19,0.0,0.0,-0.006790106403888889,0.0,0.0,0.0
19,19,0.0,197073.95357211193,29.828456589286848,-0.022238088677777778,9688.639820264016,139.47167991704492,0.022238088677777778,-0.022238088677777778,0.022238088677777778,0.0,0.0,109.64322332775808,2754.41439369054,0.0,0.0,0.0,0.0,0.0,109.64322332775807,2754.41439369054,0.0,0.0,0.0,-1.029992063861229e-18,0.0,109.64322332775808,0.0,0.0,0.0,109.64322332775808,29.828456589286848,139.47167991704492,109.64322332775808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.029992063861229e-18,0.0,0.0,-0.022238088677777778,0.0,0.0,0.0
20,20,0.0,197073.95357211193,29.828456589286848,-0.02466775638444444,9599.835897280016,139.43069349105232,0.024667756384444444,-0.024667756384444444,0.024667756384444444,0.0,0.0,109.60223690176547,2753.8995230464047,0.0,0.0,0.0,0.0,0.0,109.60223690176544,2753.8995230464047,0.0,0.0,0.0,-5.359600973751586e-19,0.0,109.60223690176547,0.0,0.0,0.0,109.60223690176547,29.828456589286848,139.43069349105232,109.60223690176548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.359600973751586e-19,0.0,0.0,-0.024667756384444444,0.0,0.0,0.0
21,21,0.0,197073.95357211193,29.828456589286848,-0.01427362919111111,9548.450832192015,139.40697730716556,0.014273629191111109,-0.014273629191111109,0.014273629191111109,0.0,0.0,109.57852071787869,2753.6015568604957,0.0,0.0,0.0,0.0,0.0,109.5785207178787,2753.6015568604957,0.0,0.0,0.0,-7.199780051661554e-19,0.0,109.57852071787869,0.0,0.0,0.0,109.57852071787869,29.828456589286848,139.40697730716556,109.57852071787869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.199780051661554e-19,0.0,0.0,-0.014273629191111109,0.0,0.0,0.0
22,22,0.0,197073.95357211193,29.828456589286848,0.0,9548.450832192017,139.40697730716556,0.0,0.0,0.0,0.0,0.0,109.57852071787869,2753.601556860514,0.0,0.0,0.0,0.0,0.0,109.57852071787866,2753.601556860514,0.0,0.0,0.0,0.0,0.0,109.57852071787869,0.0,0.0,0.0,109.57852071787869,29.828456589286848,139.40697730716556,109.5785207178787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,197073.95357211193,29.828456589286848,-0.013458564497777775,9500.000000000016,139.3846153846154,0.013458564497777777,-0.013458564497777777,0.013458564497777777,0.0,0.0,109.55615879532849,2753.320575851922,0.0,0.0,0.0,0.0,0.0,109.55615879532849,2753.320575851922,0.0,0.0,0.0,-4.3241031957332027e-19,0.0,109.55615879532849,0.0,0.0,0.0,109.55615879532849,29.828456589286848,139.3846153846154,109.5561587953285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3241031957332027e-19,0.0,0.0,-0.013458564497777777,0.0,0.0,0.0
24,24,0.0,197073.95357211196,29.82845658928685,-0.0038888888888952314,9485.999999999993,139.37815384615382,0.0038888888888888888,-0.0038888888888888888,0.0038888888888888888,0.0,0.0,109.54969725686698,2753.2393244910472,0.0,0.0,0.0,0.0,0.0,109.54969725686696,2753.2393244910472,0.0,0.0,0.0,-1.0122043719688889e-19,0.0,109.54969725686698,0.0,0.0,0.0,109.54969725686698,29.82845658928685,139.37815384615382,109.54969725686696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0122043719688889e-19,0.0,0.0,-0.0038888888888888888,0.0,0.0,0.0
25,25,0.0,197073.95357211193,29.828456589286848,-0.00630056188611111,9463.317977209992,139.36768522025076,0.006300561886111111,-0.006300561886111111,0.006300561886111111,0.0,0.0,109.53922863096388,2753.1077158958838,0.0,0.0,0.0,0.0,0.0,109.53922863096388,2753.1077158958838,0.0,0.0,0.0,-3.760826285809093e-19,0.0,109.53922863096388,0.0,0.0,0.0,109.53922863096388,29.828456589286848,139.36768522025076,109.5392286309639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.760826285809093e-19,0.0,0.0,-0.006300561886111111,0.0,0.0,0.0
26,26,0.0,197073.95357211193,29.828456589286848,-0.004898605666111111,9445.682996811993,139.35954599852857,0.004898605666111111,-0.004898605666111111,0.004898605666111111,0.0,0.0,109.53108940924172,2753.0053752415365,0.0,0.0,0.0,0.0,0.0,109.53108940924172,2753.0053752415365,0.0,0.0,0.0,-4.0403471584030126e-19,0.0,109.53108940924172,0.0,0.0,0.0,109.53108940924172,29.828456589286848,139.35954599852857,109.53108940924172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0403471584030126e-19,0.0,0.0,-0.004898605666111111,0.0,0.0,0.0
27,27,0.0,197073.95357211193,29.828456589286848,-0.005808921101666666,9424.770880845992,139.34989425269814,0.005808921101666666,-0.005808921101666666,0.005808921101666666,0.0,0.0,109.52143766341128,2752.8840768340146,0.0,0.0,0.0,0.0,0.0,109.52143766341128,2752.8840768340146,0.0,0.0,0.0,0.0,0.0,109.52143766341128,0.0,0.0,0.0,109.52143766341128,29.828456589286848,139.34989425269814,109.52143766341128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005808921101666666,0.0,0.0,0.0
28,28,0.0,197073.95357211193,29.828456589286844,-0.006556711727222223,9401.166718627994,139.33900002398212,0.006556711727222222,-0.006556711727222222,0.006556711727222222,0.0,0.0,109.51054343469526,2752.747322883957,0.0,0.0,0.0,0.0,0.0,109.51054343469528,2752.7473228839576,0.0,0.0,0.0,-3.718474638446379e-19,0.0,109.51054343469526,0.0,0.0,0.0,109.51054343469526,29.82845658928685,139.33900002398212,109.51054343469528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.718474638446379e-19,0.0,0.0,-0.006556711727222222,0.0,0.0,0.0
29,29,0.0,197073.95357211193,29.82845658928685,-0.007012048014999999,9375.923345773994,139.32734923651108,0.007012048015,-0.007012048015,0.007012048015,0.0,0.0,109.49889264722422,2752.600887088448,0.0,0.0,0.0,0.0,0.0,109.49889264722424,2752.600887088448,0.0,0.0,0.0,-2.676624113323589e-19,0.0,109.49889264722422,0.0,0.0,0.0,109.49889264722422,29.82845658928685,139.32734923651108,109.49889264722422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676624113323589e-19,0.0,0.0,-0.007012048015,0.0,0.0,0.0
30,30,0.0,197073.95357211193,29.82845658928685,-0.006066417089444443,9354.084244251993,139.31726965119324,0.006066417089444444,-0.006066417089444444,0.006066417089444444,0.0,0.0,109.4888130619064,2752.474193049162,0.0,0.0,0.0,0.0,0.0,109.48881306190638,2752.474193049162,0.0,0.0,0.0,-3.811648262644351e-19,0.0,109.4888130619064,0.0,0.0,0.0,109.4888130619064,29.82845658928685,139.31726965119324,109.48881306190638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.811648262644351e-19,0.0,0.0,-0.006066417089444444,0.0,0.0,0.0
31,31,0.0,197073.95357211193,29.82845658928685,-0.005193655942222221,9335.387082859996,139.30864019208923,0.005193655942222221,-0.005193655942222221,0.005193655942222221,0.0,0.0,109.48018360280238,2752.365721549408,0.0,0.0,0.0,0.0,0.0,109.48018360280238,2752.365721549408,0.0,0.0,0.0,0.0,0.0,109.48018360280238,0.0,0.0,0.0,109.48018360280238,29.82845658928685,139.30864019208923,109.48018360280234,1.0,0.07477177315670108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005193655942222221,0.0,0.0,0.0
32,32,-0.037045657558794666,196940.58920490026,29.828234315341497,0.03486228434735024,9460.891306510455,139.36656521838947,0.002183373211444444,-0.002183373211444444,0.002183373211444444,0.0,0.0,109.53835835051024,2753.0968900186053,0.0,0.0,0.0,-0.03704565755879467,0.03704565755879468,109.53835835051028,2753.0968951924056,39808.1976489935,49760.24706124188,1.0,0.0,0.0,109.53835835051024,0.0,0.0,0.03704565755879469,109.53835835051024,29.828234315341497,139.36656521838947,109.53833090304795,1.0,0.2358591708815945,-49760.24706124187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03704565755879467,0.03704565755879468,49760.24706124188,0.0,0.0,0.0,0.03704565755879469,-0.002183373211444444,0.0,-49760.24706124187,0.0
33,33,-0.060383506848506394,196723.20858024564,29.827872014300407,0.0414428413868397,9610.085535503078,139.43542409330914,0.018940665461666666,-0.018940665461666666,0.018940665461666666,0.0,0.0,109.60762500236399,2753.967213753732,0.0,0.0,0.0,-0.06038350684850638,0.060383506848506366,109.60762500236402,2753.9672274953414,64927.408797276024,81159.26099659505,1.0,0.0,0.0,109.60762500236399,0.0,0.0,0.06038350684850637,109.60762500236399,29.827872014300404,139.43542409330914,109.60755207900873,1.0,0.3846877203897489,-81159.26099659504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06038350684850638,0.060383506848506366,81159.26099659505,0.0,0.0,0.0,0.06038350684850637,-0.018940665461666666,0.0,-81159.26099659504,0.0
34,34,-0.0805578112136779,196433.2004598764,29.827388667433123,0.06400981549534454,9840.520871286319,139.54177886367063,0.01654799571833333,-0.01654799571833333,0.01654799571833333,0.0,0.0,109.71451998745397,2755.309581814089,0.0,0.0,0.0,-0.08055781121367789,0.08055781121367789,109.71451998745398,2755.3098160741024,86704.31675265952,108380.39594082438,1.0,0.0,0.0,109.71451998745397,0.0,0.0,0.08055781121367787,109.71451998745397,29.82738866743312,139.54177886367063,109.71439019623749,1.0,0.5137134929205837,-108380.39594082438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08055781121367789,0.08055781121367789,108380.39594082438,0.0,0.0,0.0,0.08055781121367787,-0.01654799571833333,0.0,-108380.39594082438,0.0
35,35,-0.08169197878579183,196139.10933624752,29.82689851556042,0.05601504032301406,10042.175016449168,139.63485000759192,0.025676938462777774,-0.025676938462777774,0.025676938462777774,0.0,0.0,109.80808496361813,2756.4842026078104,0.0,0.0,0.0,-0.08169197878579183,0.08169197878579182,109.80808496361813,2756.484435918721,88000.0,109999.99999999997,1.0,0.0,0.0,109.80808496361813,0.0,0.0,0.08169197878579183,109.80808496361813,29.82689851556042,139.63485000759192,109.80795149203149,1.0,0.6112149495870927,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08169197878579183,0.08169197878579182,109999.99999999997,0.0,0.0,0.0,0.08169197878579183,-0.025676938462777774,0.0,-109999.99999999999,0.0
