Time_hour,Power,SOC,SOH
15248,9.000000099993155,0.3587537448598704,0.9925924657534246
15249,5.2000000520323795,0.35895061292976504,0.9925913242009132
15250,4.700000047032409,0.35912859148106,0.9925901826484018
15251,9.000000099993155,0.3594690243832026,0.9925890410958904
15252,8.00000008999672,0.3597716780386428,0.992587899543379
15253,6.000000069993343,0.3599987722438321,0.9925867579908676
15254,-9.98900000000004e-09,0.3599991862707142,0.9925856164383562
15255,-9.989000000000405e-09,0.35999960029854866,0.9925844748858448
15256,1.0000000199936523,0.3600377945316417,0.9925833333333334
15257,9.995555555555514e-09,0.36003820860567015,0.992582191780822
15258,9.991999999999864e-09,0.3600386226806508,0.9925810502283106
15259,-4.344585706333109,0.3598384213264397,0.992579908675799
15260,-3.7176385680749724,0.3596671694330081,0.9925787671232876
15261,9.99199999999989e-09,0.35966758308268937,0.9925776255707762
15262,9.995555555555522e-09,0.35966799673332234,0.9925764840182648
15263,9.991999999999892e-09,0.35966841038490655,0.9925753424657534
15264,-3.73131318942795,0.35949652606568083,0.992574200913242
15265,-4.348243598834836,0.35929615379863,0.9925730593607306
15266,9.99199999999986e-09,0.35929656702398655,0.9925719178082192
15267,9.995555555555512e-09,0.35929698025029383,0.9925707762557078
15268,9.99199999999986e-09,0.35929739347755135,0.9925696347031964
15269,-9.989000000000423e-09,0.3592978067049207,0.992568493150685
15270,-9.98900000000006e-09,0.3592982199332405,0.9925673515981736
15271,6.000000069993343,0.3595253182951722,0.9925662100456621
15272,8.00000008999672,0.3598279789770164,0.9925650684931507
15273,9.000000099993155,0.3601684212972651,0.9925639269406392
15274,5.2000000520323795,0.36036529665466693,0.9925627853881278
15275,4.700000047032409,0.36054328195036145,0.9925616438356164
15276,9.000000099993155,0.36088372626792337,0.992560502283105
15277,8.00000008999672,0.3611863902525517,0.9925593607305936
15278,6.000000069993343,0.36141349261440847,0.9925582191780822
15279,-9.989000000000074e-09,0.36141390828028297,0.9925570776255708
15280,-9.989000000000438e-09,0.36141432394711354,0.9925559360730594
15281,1.0000000199936523,0.3614525209054963,0.992554794520548
15282,9.995555555555511e-09,0.36145293661853095,0.9925536529680365
15283,9.991999999999854e-09,0.3614533523325217,0.9925525114155251
15284,-4.298673936982881,0.361255266930161,0.9925513698630137
15285,-4.049656001534335,0.36106868005902437,0.9925502283105023
15286,9.991999999999854e-09,0.3610690953325075,0.9925490867579909
15287,9.995555555555508e-09,0.36106951060694614,0.9925479452054794
15288,9.991999999999836e-09,0.3610699258823397,0.992546803652968
15289,-4.102109662077324,0.3608809157577736,0.9925456621004566
15290,-4.346726268051734,0.3606806093883153,0.9925445205479452
15291,9.99199999999971e-09,0.36068102421785536,0.9925433789954338
15292,2.000000029997091,0.36075700258392285,0.9925422374429224
15293,4.000000049993466,0.3609085447473253,0.992541095890411
15294,1.2000000120326277,0.3609542980656763,0.9925399543378995
15295,3.200000032032504,0.3610756152856535,0.9925388127853881
15296,9.000000099993155,0.36141606804661064,0.9925376712328767
15297,10.000000109996595,0.36179430357580156,0.9925365296803653
15298,9.500000104993124,0.36215364896076147,0.9925353881278539
15299,4.200000042032442,0.36231275019029435,0.9925342465753425
15300,3.200000032032504,0.3624340696703417,0.9925331050228311
15301,6.000000069993343,0.3626611794748049,0.9925319634703197
15302,4.0000000499969675,0.36281272539694004,0.9925308219178082
15303,2.0000000299935903,0.3628887071760188,0.9925296803652968
15304,-9.989000000003685e-09,0.36288912455055694,0.9925285388127854
15305,-3.386702775415609,0.3627331493899293,0.992527397260274
15306,9.991999999997974e-09,0.36273356658735173,0.9925262557077625
15307,9.995555555554685e-09,0.36273398378573407,0.9925251141552511
15308,9.991999999996386e-09,0.3627344009850759,0.9925239726027397
15309,-3.7162014341099967,0.3625632091360006,0.9925228310502283
15310,-3.5014893788368826,0.36240193201065896,0.9925216894977169
15311,9.991999999984018e-09,0.36240234882952926,0.9925205479452055
15312,9.99555555554811e-09,0.36240276564935864,0.9925194063926941
15313,9.991999999967731e-09,0.3624031824701466,0.9925182648401827
15314,-4.798003464315046,0.36218203284491457,0.9925171232876713
15315,-4.798124259775511,0.3619608771327616,0.9925159817351599
15316,9.991999999956912e-09,0.3619612934467446,0.9925148401826484
15317,6.800000067990171,0.3622186331698393,0.9925136986301369
15318,4.000000049993466,0.36237018137181676,0.9925125570776255
15319,1.2000000120326277,0.36241593768688934,0.9925114155251141
15320,3.200000032032504,0.36253726007637255,0.9925102739726027
15321,9.000000099993155,0.36287772430791615,0.9925091324200913
15322,10.000000109996595,0.3632559723941348,0.9925079908675799
15323,9.500000104993124,0.3636153297929789,0.9925068493150685
15324,4.200000042032442,0.363774437278542,0.9925057077625571
15325,3.200000032032504,0.3638957619282446,0.9925045662100457
15326,6.000000069993343,0.36412287994430936,0.9925034246575343
15327,4.0000000499969675,0.3642744319052705,0.9925022831050229
15328,2.0000000299935903,0.3643504175503846,0.9925011415525115
15329,-9.989000000099364e-09,0.3643508366181525,0.9925
15330,-4.797612446651763,0.3641297032203748,0.9924988584474885
15331,9.991999999975012e-09,0.36413012203608397,0.9924977168949771
15332,9.995555555549774e-09,0.36413054085275676,0.9924965753424657
15333,9.991999999987519e-09,0.3641309596703928,0.9924954337899543
15334,-4.4875497506875845,0.36392414368105447,0.9924942922374429
15335,-4.422134755596814,0.3637203480804113,0.9924931506849315
15336,9.991999999997056e-09,0.36372076642769363,0.9924920091324201
15337,9.99555555555484e-09,0.3637211847759385,0.9924908675799087
15338,9.991999999998315e-09,0.3637216031251455,0.9924897260273973
15339,-4.151049086509237,0.36353032514762007,0.9924885844748859
15340,-9.989000000003063e-09,0.3635307432774252,0.9924874429223745
15341,4.000000049993466,0.36368229699771343,0.992486301369863
15342,6.000000069996844,0.36390941894793566,0.9924851598173516
15343,8.000000089993218,0.3642121093888468,0.9924840182648402
15344,4.200000042032442,0.3643712212209294,0.9924828767123288
15345,5.2000000520323795,0.3645681174900607,0.9924817351598173
15346,9.500000104993124,0.36492748590480323,0.9924805936073059
15347,9.000000099996656,0.3652679630672656,0.9924794520547945
15348,8.000000089993218,0.36557065681155837,0.9924783105022831
15349,1.2000000120326277,0.36561641838670944,0.9924771689497717
15350,-9.98900000000079e-09,0.36561683892076224,0.9924760273972603
15351,2.0000000299935903,0.36569282812010734,0.9924748858447489
15352,1.0000000199971533,0.3657310331190146,0.9924737442922374
15353,9.991999999999809e-09,0.3657314537871884,0.992472602739726
15354,-4.053653298394147,0.36554467265701696,0.9924714611872146
15355,-3.3179686216717377,0.3653918657968145,0.9924703196347032
15356,9.991999999999927e-09,0.3653922860763246,0.9924691780821918
15357,9.995555555555537e-09,0.36539270635680177,0.9924680365296804
15358,9.991999999999951e-09,0.3653931266382456,0.992466894977169
15359,-2.868043578268279,0.36526109701259474,0.9924657534246575
15360,-3.508402344773887,0.36509949446526535,0.9924646118721461
15361,9.991999999999958e-09,0.36509991441090084,0.9924634703196347
15362,9.995555555555542e-09,0.3651003343575026,0.9924623287671233
15363,9.991999999999955e-09,0.3651007543050702,0.9924611872146119
15364,-3.3594469030110243,0.36494602982149077,0.9924600456621004
15365,-9.989000000000142e-09,0.3649464495917005,0.992458904109589
15366,4.000000049993466,0.3650980092984061,0.9924577625570776
15367,6.000000069996844,0.36532513940807887,0.9924566210045662
15368,8.000000089993218,0.3656278401814888,0.9924554794520548
15369,4.200000042032442,0.3657869582173771,0.9924543378995434
15370,5.2000000520323795,0.365983861776851,0.992453196347032
15371,9.500000104993124,0.3663432421539793,0.9924520547945206
15372,9.000000099996656,0.36668373073562016,0.9924509132420092
15373,8.000000089993218,0.36698643481262044,0.9924497716894978
15374,1.2000000120326277,0.36703219933217185,0.9924486301369863
15375,-9.988999999999879e-09,0.36703262150680493,0.9924474885844748
15376,2.0000000299935903,0.3671086145197886,0.9924463470319634
15377,1.0000000199971533,0.36714682224581857,0.992445205479452
15378,9.991999999999908e-09,0.3671472445545916,0.9924440639269406
15379,-4.202081885229404,0.3669536049028313,0.9924429223744292
15380,-3.662808403292061,0.3667848697438416,0.9924417808219178
15381,9.991999999999915e-09,0.36678529163773693,0.9924406392694064
15382,9.995555555555527e-09,0.366785713532603,0.992439497716895
15383,9.991999999999907e-09,0.3667861354284394,0.9924383561643836
15384,-3.7968092519899317,0.36661121079254355,0.9924372146118722
15385,-4.329457707625205,0.36641168663406815,0.9924360730593608
15386,9.991999999999882e-09,0.3664121081011344,0.9924349315068494
15387,9.99555555555552e-09,0.3664125295691704,0.992433789954338
15388,2.0000000299935903,0.366488522917827,0.9924326484018264
15389,-9.988999999999955e-09,0.36648894447389035,0.992431506849315
15390,1.2000000120326277,0.3665347092634559,0.9924303652968036
15391,8.000000089993218,0.36683741943643844,0.9924292237442922
15392,9.000000099996656,0.3671779164195357,0.9924280821917808
15393,10.000000109993094,0.3675562003431417,0.9924269406392694
15394,4.700000047032409,0.36773421827317726,0.992425799086758
15395,4.200000042032442,0.3678933434906914,0.9924246575342466
15396,8.000000089993218,0.36819605696745517,0.9924235159817352
15397,6.000000069996844,0.3684231984785361,0.9924223744292238
15398,4.000000049993466,0.36857476776314946,0.9924212328767124
15399,-9.989000000000196e-09,0.3685751917238098,0.992420091324201
15400,-9.989000000000286e-09,0.3685756156854455,0.9924189497716895
15401,9.991999999999942e-09,0.36857603964889535,0.9924178082191781
15402,9.995555555555539e-09,0.36857646361332075,0.9924166666666666
15403,9.991999999999948e-09,0.3685768875787213,0.9924155251141552
15404,-3.8322638995888574,0.368400323552885,0.9924143835616438
15405,-2.814543657810168,0.3682707612255276,0.9924132420091324
15406,9.991999999999983e-09,0.3682711848407476,0.992412100456621
15407,9.995555555555554e-09,0.3682716084569424,0.9924109589041096
15408,1.0000000199936523,0.368309818883186,0.9924098173515982
15409,-1.4920685469484816,0.3682413329542263,0.9924086757990868
15410,-1.5031992431469432,0.3681723328078185,0.9924075342465754
15411,9.992000000000006e-09,0.36817275631225393,0.9924063926940639
15412,9.995555555555554e-09,0.36817317981766395,0.9924052511415525
15413,9.991999999999985e-09,0.368173603324048,0.9924041095890411
15414,-2.8051048730185117,0.3680444753172747,0.9924029680365297
15415,-3.822643945816089,0.36786835273524826,0.9924018264840183
15416,9.991999999999958e-09,0.3678687758924531,0.9924006849315068
15417,9.995555555555542e-09,0.3678691990506316,0.9923995433789954
15418,9.991999999999956e-09,0.3678696222097834,0.992398401826484
15419,-9.989000000000122e-09,0.36787004536906986,0.9923972602739726
15420,-9.98899999999976e-09,0.36787046852932986,0.9923961187214612
15421,6.000000069993343,0.3680976159366304,0.9923949771689498
15422,8.00000008999672,0.36840033870187827,0.9923938356164383
15423,9.000000099993155,0.36874084962472453,0.9923926940639269
15424,5.2000000520323795,0.3689377688130223,0.9923915525114155
15425,4.700000047032409,0.3691157946803113,0.9923904109589041
15426,9.000000099993155,0.36945630760122816,0.9923892694063927
15427,8.00000008999672,0.36975903367051355,0.9923881278538813
15428,6.000000069993343,0.36998618507927844,0.9923869863013699
15429,-9.98899999999977e-09,0.36998661067813843,0.9923858447488585
15430,-9.989000000000133e-09,0.3699870362779776,0.9923847031963471
15431,1.0000000199936523,0.3700252496884431,0.9923835616438356
15432,9.99555555555554e-09,0.3700256753345475,0.9923824200913242
15433,9.991999999999951e-09,0.37002610098163097,0.9923812785388127
15434,-3.8924392940551207,0.36984675331354905,0.9923801369863013
15435,-2.956865610490695,0.3697106149951454,0.9923789954337899
15436,9.991999999999976e-09,0.36971104028127744,0.9923778538812785
15437,9.99555555555555e-09,0.3697114655683881,0.9923767123287671
15438,9.99199999999999e-09,0.369711890856477,0.9923755707762557
15439,-9.989000000000104e-09,0.3697123161447054,0.9923744292237443
15440,-1.7924915317313288,0.3696299541778291,0.9923732876712329
15441,9.991999999999996e-09,0.3696303793736209,0.9923721461187215
15442,9.995555555555552e-09,0.36963080457039116,0.9923710045662101
15443,9.991999999999988e-09,0.3696312297681394,0.9923698630136987
15444,-2.8661852464281923,0.3694992779366234,0.9923687214611873
15445,-4.023229073572636,0.36931388675688176,0.9923675799086757
15446,9.992000000000003e-09,0.3693143115915361,0.9923664383561643
15447,9.995555555555565e-09,0.3693147364271681,0.9923652968036529
15448,9.992000000000059e-09,0.36931516126377734,0.9923641552511415
15449,-0.4262121685477486,0.3692959010419854,0.9923630136986301
15450,-9.988999999999746e-09,0.369296325857066,0.9923618721461187
15451,4.000000049993466,0.3694479053869543,0.9923607305936073
15452,6.000000069996844,0.3696750627090566,0.9923595890410959
15453,8.000000089993218,0.3699777980841938,0.9923584474885845
15454,4.200000042032442,0.37013693668247494,0.9923573059360731
15455,5.2000000520323795,0.3703338644990338,0.9923561643835617
15456,9.500000104993124,0.37069328502020255,0.9923550228310503
15457,9.000000099996656,0.37103381189874407,0.9923538812785389
15458,8.000000089993218,0.37133655057817516,0.9923527397260274
15459,1.2000000120326277,0.3713823245767325,0.992351598173516
15460,-9.988999999999644e-09,0.3713827517968219,0.9923504566210045
