,Sell_W,Sell_S,Sell,Buy_W,Buy_S,Buy,Esell_W,Esell_S,Esell,Ebuy_W,Ebuy_S,Ebuy,Wriver_W,Wriver_S,Wriver
0,1.2025453121986784e-08,1.1484026375586195e-08,2.350947949757298e-08,25.72704517815436,509.53703827699394,535.2640834551484,1.7828619610676835e-07,1.1031065607547043e-07,2.885968521822388e-07,274.4577438403546,3763.419920053466,4037.8776638938207,4273.116897260663,20862.771499233822,25135.888396494483
