,t,B0w.Q,B0w.W,B0w.z,B1w.Q,B1w.W,B1w.z,B4w.Q,B4w.W,B4w.z,Irrigation1w.Qin,Irrigation1w.Qout,Irrigation4w.Qin,Irrigation4w.Qout,Pump4w.Qin,Pump4w.Qout,Pump4w.H,Pump4w.Hfix,Pump4w.Ph,Pump4w.Pe,Pump4w.PumpOn,Pump5w.Qin,Pump5w.Qout,Pump5w.H,Pump5w.Hfix,Pump5w.Ph,Pump5w.Pe,Pump5w.PumpOn,Pump7w.Qin,Pump7w.Qout,Pump7w.H,Pump7w.Hfix,Pump7w.Ph,Pump7w.Pe,Pump7w.PumpOn,Pump8w.Qin,Pump8w.Qout,Pump8w.H,Pump8w.Hfix,Pump8w.Ph,Pump8w.Pe,Pump8w.PumpOn,Pipe0w.Q,Pipe0w.H,Pipe0w.zlow,Pipe0w.zhigh,Pipe0w.Qp,Pipe0w.Qn,Pipe2w.Q,Pipe2w.H,Pipe2w.zlow,Pipe2w.zhigh,Pipe2w.Qp,Pipe2w.Qn,PVw.forecast,PVw.P,Gridw.P,Gridw.Psell,Gridw.Pbuy,EBgw.P_bal,B0s.Q,B0s.W,B0s.z,B1s.Q,B1s.W,B1s.z,B4s.Q,B4s.W,B4s.z,Irrigation1s.Qin,Irrigation1s.Qout,Irrigation4s.Qin,Irrigation4s.Qout,Pump4s.Qin,Pump4s.Qout,Pump4s.H,Pump4s.Hfix,Pump4s.Ph,Pump4s.Pe,Pump4s.PumpOn,Pump5s.Qin,Pump5s.Qout,Pump5s.H,Pump5s.Hfix,Pump5s.Ph,Pump5s.Pe,Pump5s.PumpOn,Pump7s.Qin,Pump7s.Qout,Pump7s.H,Pump7s.Hfix,Pump7s.Ph,Pump7s.Pe,Pump7s.PumpOn,Pump8s.Qin,Pump8s.Qout,Pump8s.H,Pump8s.Hfix,Pump8s.Ph,Pump8s.Pe,Pump8s.PumpOn,Pipe0s.Q,Pipe0s.H,Pipe0s.zlow,Pipe0s.zhigh,Pipe0s.Qp,Pipe0s.Qn,Pipe2s.Q,Pipe2s.H,Pipe2s.zlow,Pipe2s.zhigh,Pipe2s.Qp,Pipe2s.Qn,PVs.forecast,PVs.P,Grids.P,Grids.Psell,Grids.Pbuy,EBgs.P_bal,p4r1w_expanded.Q,p4c2_Qw_expanded.Q,p4ebw_expanded.P,p5r1w_expanded.Q,p5c0_Qw_expanded.Q,p5ebw_expanded.P,p7r0w_expanded.Q,p7c0_Qw_expanded.Q,p7ebw_expanded.P,p8r0w_expanded.Q,p8c2_Qw_expanded.Q,p8ebw_expanded.P,c0r1_Qw_expanded.Q,c2r4_Qw_expanded.Q,r4i4w_expanded.Q,r1i1w_expanded.Q,gridebw_expanded.P,pvebw_expanded.P,p4r1s_expanded.Q,p4c2_Qs_expanded.Q,p4ebs_expanded.P,p5r1s_expanded.Q,p5c2_Qs_expanded.Q,p5ebs_expanded.P,p7r0s_expanded.Q,p7c0_Qs_expanded.Q,p7ebs_expanded.P,p8r0s_expanded.Q,p8c0_Qs_expanded.Q,p8ebs_expanded.P,c0r1_Qs_expanded.Q,c2r4_Qs_expanded.Q,r4i4s_expanded.Q,r1i1s_expanded.Q,gridebs_expanded.P,pvebs_expanded.P
0,0,-3.869515481328318e-11,119999999.99999987,130.0,-0.04283394676196473,119845.79779165692,337.72692258330426,-0.033065725342746405,229880.96338876613,429.4514413223149,-0.04283394667047635,0.04283394667047635,-0.03306572547292994,0.03306572547292994,-6.509176864670052e-11,6.509176864670052e-11,88.0,88,5.619242203732354e-05,6.0946227806207745e-05,0.0,-6.509176864670047e-11,6.509176864670047e-11,88.0,88,5.619242203732351e-05,6.0946227806207745e-05,0.0,-1.9347577406641582e-11,1.9347577406641582e-11,206.0,206,3.90987452779857e-05,4.2406448240765414e-05,0.0,-1.934757740664159e-11,1.934757740664159e-11,206.0,206,3.9098745277985726e-05,4.240644824076543e-05,0.0,3.869515481328318e-11,206.0,130.0,337.72692258330426,4.1871261769473276e-08,4.1832566614659995e-08,1.3018353729340104e-10,88.0,337.72692258330426,429.4514413223149,3.679245414623705e-08,3.666227060894365e-08,0.0,0.0,-0.0002067053520939464,2499971.9612401,2499971.961446806,0,-1.4602348826813433e-11,119999999.99999994,130.0,-0.1002454856554018,119639.11625164056,337.71549404271025,-0.1348669041257502,229514.47914514728,429.43674726532595,-0.10024548564043212,0.10024548564043212,-0.1348669041553222,0.1348669041553222,-1.4786007792473933e-11,1.4786007792473933e-11,88.0,88,1.2764464807086898e-05,1.3844321916580149e-05,0.0,-1.478600779247394e-11,1.478600779247394e-11,88.0,88,1.2764464807086898e-05,1.3844321916580156e-05,0.0,-7.301174413406717e-12,7.301174413406717e-12,206.0,206,1.4754651325077092e-05,1.600287562372787e-05,0.0,-7.301174413406717e-12,7.301174413406717e-12,206.0,206,1.4754651325077099e-05,1.600287562372787e-05,0.0,1.4602348826813433e-11,206.0,130.0,337.71549404271025,4.187313497995858e-08,4.185853263113177e-08,2.957201558494787e-11,88.0,337.71549404271025,429.43674726532595,3.650173435425081e-08,3.647216233866585e-08,0.0,0.0,-5.969439508061604e-05,2499971.5273531876,2499971.527412882,0,-6.509176864670052e-11,6.509176864670052e-11,6.0946227806207745e-05,-6.509176864670047e-11,6.509176864670047e-11,6.0946227806207745e-05,-1.9347577406641582e-11,1.9347577406641582e-11,4.2406448240765414e-05,-1.934757740664159e-11,1.934757740664159e-11,4.240644824076543e-05,3.869515481328318e-11,1.3018353729340104e-10,-0.03306572547292994,-0.04283394667047635,-0.0002067053520939464,0.0,-1.4786007792473933e-11,1.4786007792473933e-11,1.3844321916580149e-05,-1.478600779247394e-11,1.478600779247394e-11,1.3844321916580156e-05,-7.301174413406717e-12,7.301174413406717e-12,1.600287562372787e-05,-7.301174413406717e-12,7.301174413406717e-12,1.600287562372787e-05,1.4602348826813433e-11,2.957201558494787e-11,-0.1348669041553222,-0.10024548564043212,-5.969439508061604e-05,-2.2438645349931836e-43
1,1,-3.2960460076213955e-11,119999999.99999975,130.0,-0.041911485517758175,119694.916443793,337.7185795372402,-0.03338015838017649,229760.7948185975,429.44662320571354,-0.04191148545488257,0.04191148545488257,-0.033380158476012556,0.033380158476012556,-4.791803406813191e-11,4.791803406813191e-11,88.0,88,4.13666804503369e-05,4.4866247776938114e-05,0.0,-4.791803406813191e-11,4.791803406813191e-11,88.0,88,4.136668045033693e-05,4.486624777693809e-05,0.0,-1.6480230038106978e-11,1.6480230038106978e-11,206.0,206,3.330423767480886e-05,3.61217328360183e-05,0.0,-1.6480230038106978e-11,1.6480230038106978e-11,206.0,206,3.330423767480886e-05,3.61217328360183e-05,0.0,3.2960460076213955e-11,206.0,130.0,337.7185795372402,4.187134543107252e-08,4.183838497099631e-08,9.583606813626382e-11,88.0,337.7185795372402,429.44662320571354,3.6782437217034354e-08,3.6686601148898093e-08,0.0,0.0,-0.00016197596122591285,2499972.0574621083,2499972.0576240844,0,-1.490564273217235e-11,119999999.9999999,130.0,-0.09564164961265945,119294.80631303498,337.69645528332234,-0.13139855260771127,229041.44435575954,429.4177811016394,-0.09564164959747024,0.09564164959747024,-0.13139855263780612,0.13139855263780612,-1.5047424657922665e-11,1.5047424657922665e-11,88.0,88,1.2990140758691482e-05,1.408908975996907e-05,0.0,-1.5047424657922665e-11,1.5047424657922665e-11,88.0,88,1.2990140758691482e-05,1.408908975996907e-05,0.0,-7.452821366086174e-12,7.452821366086174e-12,206.0,206,1.5061108585868904e-05,1.6335258769922887e-05,0.0,-7.452821366086174e-12,7.452821366086174e-12,206.0,206,1.5061108585868904e-05,1.6335258769922887e-05,0.0,1.4905642732172355e-11,206.0,130.0,337.69645528332234,4.187241155041415e-08,4.185750590768197e-08,3.009484931584533e-11,88.0,337.69645528332234,429.4177811016394,3.650150353169379e-08,3.647140868237794e-08,0.0,0.0,-6.08486970597839e-05,2499971.485282342,2499971.485343191,0,-4.791803406813191e-11,4.791803406813191e-11,4.4866247776938114e-05,-4.791803406813191e-11,4.791803406813191e-11,4.486624777693809e-05,-1.6480230038106978e-11,1.6480230038106978e-11,3.61217328360183e-05,-1.6480230038106978e-11,1.6480230038106978e-11,3.61217328360183e-05,3.2960460076213955e-11,9.583606813626382e-11,-0.033380158476012556,-0.04191148545488257,-0.00016197596122591285,-1.2870334446879864e-55,-1.5047424657922665e-11,1.5047424657922665e-11,1.408908975996907e-05,-1.5047424657922665e-11,1.5047424657922665e-11,1.408908975996907e-05,-7.452821366086174e-12,7.452821366086174e-12,1.6335258769922887e-05,-7.452821366086174e-12,7.452821366086174e-12,1.6335258769922887e-05,1.4905642732172355e-11,3.009484931584533e-11,-0.13139855263780612,-0.09564164959747024,-6.08486970597839e-05,0.0
2,2,-3.0701643743721184e-11,119999999.99999964,130.0,-0.04008426984933959,119550.61307233537,337.7106002230817,-0.03346485153944901,229640.32135305548,429.4417928644392,-0.040084269794871466,0.040084269794871466,-0.03346485162461878,0.03346485162461878,-4.258488209686808e-11,4.258488209686808e-11,88.0,88,3.676267701658426e-05,3.9872751644885344e-05,0.0,-4.258488209686811e-11,4.258488209686811e-11,88.0,88,3.6762677016584285e-05,3.9872751644885344e-05,0.0,-1.5350821871860586e-11,1.5350821871860586e-11,206.0,206,3.102186188796818e-05,3.3646271028165076e-05,0.0,-1.5350821871860592e-11,1.5350821871860592e-11,206.0,206,3.1021861887968195e-05,3.3646271028165076e-05,0.0,3.070164374372117e-11,206.0,130.0,337.7106002230817,4.1871608555119096e-08,4.184090691137537e-08,8.516976419373616e-11,88.0,337.7106002230817,429.4417928644392,3.677784079899155e-08,3.6692671034797815e-08,0.0,0.0,-0.00014703804534610084,2499972.1229713373,2499972.1231183754,0,-1.439789651708585e-11,119999999.99999984,130.0,-0.09473141012422494,118953.77323658777,337.6775977193726,-0.15269986989662596,228491.7248241317,429.3957402901548,-0.09473141010940546,0.09473141010940546,-0.15269986992584333,0.15269986992584333,-1.4608688024680007e-11,1.4608688024680007e-11,88.0,88,1.2611388197945752e-05,1.3678295225537695e-05,0.0,-1.4608688024679975e-11,1.4608688024679975e-11,88.0,88,1.2611388197945731e-05,1.3678295225537674e-05,0.0,-7.198948258542928e-12,7.198948258542928e-12,206.0,206,1.4548066577759057e-05,1.5778814075660585e-05,0.0,-7.198948258542921e-12,7.198948258542921e-12,206.0,206,1.454806657775905e-05,1.5778814075660585e-05,0.0,1.439789651708585e-11,206.0,130.0,337.6775977193726,4.187362589353802e-08,4.1859227997020937e-08,2.921737604935999e-11,88.0,337.6775977193726,429.3957402901548,3.6501667000496435e-08,3.647244962444707e-08,0.0,0.0,-5.891421860239652e-05,2499971.583303677,2499971.5833625915,0,-4.258488209686808e-11,4.258488209686808e-11,3.9872751644885344e-05,-4.258488209686811e-11,4.258488209686811e-11,3.9872751644885344e-05,-1.5350821871860586e-11,1.5350821871860586e-11,3.3646271028165076e-05,-1.5350821871860592e-11,1.5350821871860592e-11,3.3646271028165076e-05,3.070164374372117e-11,8.516976419373616e-11,-0.03346485162461878,-0.040084269794871466,-0.00014703804534610084,-5.28752447816909e-41,-1.4608688024680007e-11,1.4608688024680007e-11,1.3678295225537695e-05,-1.4608688024679975e-11,1.4608688024679975e-11,1.3678295225537674e-05,-7.198948258542928e-12,7.198948258542928e-12,1.5778814075660585e-05,-7.198948258542921e-12,7.198948258542921e-12,1.5778814075660585e-05,1.439789651708585e-11,2.921737604935999e-11,-0.15269986992584333,-0.09473141010940546,-5.891421860239652e-05,-1.3435685415195103e-43
3,3,-3.057609312961187e-11,119999999.99999952,129.99999999999997,-0.035751267544817264,119421.90850917403,337.7034834514309,-0.030246040627939855,229531.4356067949,429.4374271286983,-0.035751267490701934,0.035751267490701934,-0.03024604071263128,0.03024604071263128,-4.234571082418617e-11,4.234571082418617e-11,88.0,88,3.655620524030344e-05,3.964881262505797e-05,0.0,-4.234571082418615e-11,4.234571082418615e-11,88.0,88,3.655620524030341e-05,3.964881262505794e-05,0.0,-1.528804656480595e-11,1.528804656480595e-11,206.0,206,3.089500178095374e-05,3.350867872120797e-05,0.0,-1.5288046564805937e-11,1.5288046564805937e-11,206.0,206,3.089500178095373e-05,3.350867872120796e-05,0.0,3.0576093129611886e-11,206.0,129.99999999999997,337.7034834514309,4.187161430795161e-08,4.1841038214822e-08,8.469142164837235e-11,88.0,337.7034834514309,429.4374271286983,3.6777526971489015e-08,3.6692835549840645e-08,0.0,0.0,-0.00014631498269253182,2499972.1565956064,2499972.156741921,0,-1.3774177478084566e-11,119999999.99999979,130.0,-0.08960992549798011,118631.17750479504,337.6597596559638,-0.1457561589849389,227967.0026517859,429.3747017390081,-0.08960992548363095,0.08960992548363095,-0.14575615901306224,0.14575615901306224,-1.4061662385118611e-11,1.4061662385118611e-11,88.0,88,1.2139151903825192e-05,1.316610835555878e-05,0.0,-1.4061662385118605e-11,1.4061662385118605e-11,88.0,88,1.2139151903825185e-05,1.3166108355558774e-05,0.0,-6.887088739042283e-12,6.887088739042283e-12,206.0,206,1.3917842149180993e-05,1.5095273480673529e-05,0.0,-6.887088739042286e-12,6.887088739042286e-12,206.0,206,1.3917842149180993e-05,1.5095273480673529e-05,0.0,1.3774177478084566e-11,206.0,130.0,337.6597596559638,4.187528056465402e-08,4.186150638717593e-08,2.8123324770237223e-11,88.0,337.6597596559638,429.3747017390081,3.650192913027199e-08,3.647380580550175e-08,0.0,0.0,-5.652276367246458e-05,2499971.711964412,2499971.712020935,0,-4.234571082418617e-11,4.234571082418617e-11,3.964881262505797e-05,-4.234571082418615e-11,4.234571082418615e-11,3.964881262505794e-05,-1.528804656480595e-11,1.528804656480595e-11,3.350867872120797e-05,-1.5288046564805937e-11,1.5288046564805937e-11,3.350867872120796e-05,3.0576093129611886e-11,8.469142164837235e-11,-0.03024604071263128,-0.035751267490701934,-0.00014631498269253182,-5.0620183787447325e-56,-1.4061662385118611e-11,1.4061662385118611e-11,1.316610835555878e-05,-1.4061662385118605e-11,1.4061662385118605e-11,1.3166108355558774e-05,-6.887088739042283e-12,6.887088739042283e-12,1.5095273480673529e-05,-6.887088739042286e-12,6.887088739042286e-12,1.5095273480673529e-05,1.3774177478084566e-11,2.8123324770237223e-11,-0.14575615901306224,-0.08960992548363095,-5.652276367246458e-05,0.0
4,4,-2.9050362198003097e-11,119999999.99999942,130.0,-0.03965842042657679,119279.13819563836,337.69558890833946,-0.030637718759926835,229421.13981925914,429.4330048578479,-0.03965842037616476,0.03965842037616476,-0.030637718839389223,0.030637718839389223,-3.973119409371463e-11,3.973119409371463e-11,88.0,88,3.429914523722194e-05,3.720080828332097e-05,0.0,-3.973119409371463e-11,3.973119409371463e-11,88.0,88,3.429914523722195e-05,3.720080828332098e-05,0.0,-1.4525181099001542e-11,1.4525181099001542e-11,206.0,206,2.935335747572826e-05,3.18366133142389e-05,0.0,-1.4525181099001549e-11,1.4525181099001549e-11,206.0,206,2.935335747572826e-05,3.18366133142389e-05,0.0,2.9050362198003084e-11,206.0,130.0,337.69558890833946,4.1871915101921935e-08,4.1842864739723934e-08,7.946238818742926e-11,88.0,337.69558890833946,429.4330048578479,3.6775168874707695e-08,3.6695706486520265e-08,0.0,0.0,-0.00013807484319511987,2499972.228538974,2499972.2286770493,0,-1.3613971353238411e-11,119999999.99999973,130.0,-0.10419022039142974,118256.09271138589,337.63901918834705,-0.1393800797692431,227465.23436461663,429.35458351582304,-0.10419022037720459,0.10419022037720459,-0.13938007979708222,0.13938007979708222,-1.3919557097964691e-11,1.3919557097964691e-11,88.0,88,1.2016475251530954e-05,1.3033053418146373e-05,0.0,-1.3919557097964691e-11,1.3919557097964691e-11,88.0,88,1.2016475251530961e-05,1.303305341814638e-05,0.0,-6.8069856766192054e-12,6.8069856766192054e-12,206.0,206,1.3755965074452684e-05,1.4919701816109212e-05,0.0,-6.8069856766192054e-12,6.8069856766192054e-12,206.0,206,1.3755965074452684e-05,1.4919701816109206e-05,0.0,1.3613971353238417e-11,206.0,130.0,337.63901918834705,4.1875762476832943e-08,4.18621485054797e-08,2.783911419592937e-11,88.0,337.63901918834705,429.35458351582304,3.650188102398794e-08,3.6474041909792017e-08,0.0,0.0,-5.590551046851116e-05,2499971.7614979865,2499971.761553892,0,-3.973119409371463e-11,3.973119409371463e-11,3.720080828332097e-05,-3.973119409371463e-11,3.973119409371463e-11,3.720080828332098e-05,-1.4525181099001542e-11,1.4525181099001542e-11,3.18366133142389e-05,-1.4525181099001549e-11,1.4525181099001549e-11,3.18366133142389e-05,2.9050362198003084e-11,7.946238818742926e-11,-0.030637718839389223,-0.03965842037616476,-0.00013807484319511987,-8.23750190768008e-41,-1.3919557097964691e-11,1.3919557097964691e-11,1.3033053418146373e-05,-1.3919557097964691e-11,1.3919557097964691e-11,1.303305341814638e-05,-6.8069856766192054e-12,6.8069856766192054e-12,1.4919701816109212e-05,-6.8069856766192054e-12,6.8069856766192054e-12,1.4919701816109206e-05,1.3613971353238417e-11,2.783911419592937e-11,-0.13938007979708222,-0.10419022037720459,-5.590551046851116e-05,-1.959870915719637e-42
5,5,-2.90940604184258e-11,119999999.99999931,130.0,-0.04559122388573081,119115.00978964972,337.68651336075874,-0.030163982894924887,229312.54948083742,429.42865096638053,-0.045591223835223134,0.045591223835223134,-0.03016398297452661,0.03016398297452661,-3.9800861903213226e-11,3.9800861903213226e-11,88.0,88,3.435928806380591e-05,3.726603911475697e-05,0.0,-3.980086190321328e-11,3.980086190321328e-11,88.0,88,3.435928806380592e-05,3.726603911475697e-05,0.0,-1.45470302092129e-11,1.45470302092129e-11,206.0,206,2.9397511468589978e-05,3.188450267742949e-05,0.0,-1.45470302092129e-11,1.45470302092129e-11,206.0,206,2.9397511468589978e-05,3.188450267742949e-05,0.0,2.90940604184258e-11,206.0,130.0,337.68651336075874,4.1871896626800754e-08,4.184280256638233e-08,7.96017238064265e-11,88.0,337.68651336075874,429.42865096638053,3.677508509551546e-08,3.669548337170904e-08,0.0,0.0,-0.0001383010835843729,2499972.2740847357,2499972.2742230366,0,-1.430872156112505e-11,119999999.99999969,130.0,-0.13150563852580135,117782.672412693,337.6128412186008,-0.18071493645662845,226814.66059337277,429.32849898903464,-0.13150563851104796,0.13150563851104796,-0.18071493648569056,0.18071493648569056,-1.4531053400303266e-11,1.4531053400303266e-11,88.0,88,1.2544367779413803e-05,1.3605604966826257e-05,0.0,-1.4531053400303266e-11,1.4531053400303266e-11,88.0,88,1.2544367779413803e-05,1.3605604966826257e-05,0.0,-7.154360780562525e-12,7.154360780562525e-12,206.0,206,1.4457961527007579e-05,1.568108625488892e-05,0.0,-7.154360780562525e-12,7.154360780562525e-12,206.0,206,1.4457961527007579e-05,1.568108625488892e-05,0.0,1.430872156112505e-11,206.0,130.0,337.6128412186008,4.187395091094014e-08,4.185964218937902e-08,2.9062106800606532e-11,88.0,337.6128412186008,429.32849898903464,3.650122101934725e-08,3.6472158912546646e-08,0.0,0.0,-5.8573382443430355e-05,2499971.654796603,2499971.6548551763,0,-3.9800861903213226e-11,3.9800861903213226e-11,3.726603911475697e-05,-3.980086190321328e-11,3.980086190321328e-11,3.726603911475697e-05,-1.45470302092129e-11,1.45470302092129e-11,3.188450267742949e-05,-1.45470302092129e-11,1.45470302092129e-11,3.188450267742949e-05,2.90940604184258e-11,7.96017238064265e-11,-0.03016398297452661,-0.045591223835223134,-0.0001383010835843729,0.0,-1.4531053400303266e-11,1.4531053400303266e-11,1.3605604966826257e-05,-1.4531053400303266e-11,1.4531053400303266e-11,1.3605604966826257e-05,-7.154360780562525e-12,7.154360780562525e-12,1.568108625488892e-05,-7.154360780562525e-12,7.154360780562525e-12,1.568108625488892e-05,1.430872156112505e-11,2.9062106800606532e-11,-0.18071493648569056,-0.13150563851104796,-5.8573382443430355e-05,0.0
6,6,-3.4398378334658716e-11,119999999.9999992,130.0,-0.07059574450673717,118860.86510942547,337.67246032634415,-0.029168587629457905,229207.54256537138,429.4244407509975,-0.07059574443626089,0.07059574443626089,-0.029168587734332556,0.029168587734332556,-5.243732484560873e-11,5.243732484560873e-11,88.0,88,4.5268093792717084e-05,4.90977156103222e-05,0.0,-5.243732484560868e-11,5.243732484560868e-11,88.0,88,4.5268093792717056e-05,4.90977156103222e-05,0.0,-1.7199189167329358e-11,1.7199189167329358e-11,206.0,206,3.475715342068919e-05,3.769756336300345e-05,0.0,-1.719918916732935e-11,1.719918916732935e-11,206.0,206,3.475715342068919e-05,3.769756336300345e-05,0.0,3.4398378334658716e-11,206.0,130.0,337.67246032634415,4.1871189379123056e-08,4.1836791000788405e-08,1.0487464969121736e-10,88.0,337.67246032634415,429.4244407509975,3.678514696076798e-08,3.6680272311076756e-08,0.0,0.0,-0.00017359055794665128,2499972.224588349,2499972.2247619396,0,-1.854071099423778e-11,119999999.99999963,130.0,-0.174374602215537,117154.92384471708,337.5781296038558,-0.2854180011580323,225787.15578920385,429.28730154491046,-0.17437460219791667,0.17437460219791667,-0.2854180011941933,0.2854180011941933,-1.808050549262241e-11,1.808050549262241e-11,88.0,88,1.5608538781671076e-05,1.692900084779943e-05,0.0,-1.8080505492622423e-11,1.8080505492622423e-11,88.0,88,1.5608538781671083e-05,1.6929000847799438e-05,0.0,-9.27035549711889e-12,9.27035549711889e-12,206.0,206,1.8734090609907686e-05,2.031897029274153e-05,0.0,-9.27035549711889e-12,9.27035549711889e-12,206.0,206,1.873409060990768e-05,2.0318970292741516e-05,0.0,1.854071099423778e-11,206.0,130.0,337.5781296038558,4.187308072670255e-08,4.1854540015708304e-08,3.616101098524482e-11,88.0,337.5781296038558,429.28730154491046,3.650915180955475e-08,3.647299079856951e-08,0.07357298277434086,-38033.553823173716,38033.55374867777,2518987.9649080643,2480954.4111593864,0,-5.243732484560873e-11,5.243732484560873e-11,4.90977156103222e-05,-5.243732484560868e-11,5.243732484560868e-11,4.90977156103222e-05,-1.7199189167329358e-11,1.7199189167329358e-11,3.769756336300345e-05,-1.719918916732935e-11,1.719918916732935e-11,3.769756336300345e-05,3.4398378334658716e-11,1.0487464969121736e-10,-0.029168587734332556,-0.07059574443626089,-0.00017359055794665128,0.0,-1.808050549262241e-11,1.808050549262241e-11,1.692900084779943e-05,-1.8080505492622423e-11,1.8080505492622423e-11,1.6929000847799438e-05,-9.27035549711889e-12,9.27035549711889e-12,2.031897029274153e-05,-9.27035549711889e-12,9.27035549711889e-12,2.0318970292741516e-05,1.854071099423778e-11,3.616101098524482e-11,-0.2854180011941933,-0.17437460219791667,38033.55374867777,-38033.553823173716
7,7,-4.340137912081707e-11,119999999.99999903,130.0,-0.0826026589943825,118563.49553704569,337.65601715377494,-0.028207056161728177,229105.99716318914,429.42036932377357,-0.08260265893665866,0.08260265893665866,-0.02820705626285339,0.02820705626285339,-5.056260488991493e-11,5.056260488991493e-11,88.0,88,4.364968554936572e-05,4.73423921359715e-05,0.0,-5.056260488991503e-11,5.056260488991503e-11,88.0,88,4.36496855493658e-05,4.734239213597156e-05,0.0,-2.1700689560408535e-11,2.1700689560408535e-11,206.0,206,4.385405550504722e-05,4.756405152391238e-05,0.0,-2.1700689560408535e-11,2.1700689560408535e-11,206.0,206,4.385405550504722e-05,4.756405152391241e-05,0.0,4.34013791208171e-11,206.0,130.0,337.65601715377494,4.1879067640526545e-08,4.1835666261405734e-08,1.0112520977982996e-10,88.0,337.65601715377494,429.42036932377357,3.678538327479051e-08,3.6684258065010674e-08,0.07477177315670108,-38653.268517119424,38653.268327306534,2519299.547698155,2480646.2793708486,0,-6.618655357501794e-11,119999999.99999937,130.0,-0.19347358761391195,116458.418929307,337.5396160786562,-0.3107010352140853,224668.63206243314,429.2424547290627,-0.19347358759004882,0.19347358759004882,-0.310701035304135,0.310701035304135,-4.50248414457389e-11,4.50248414457389e-11,88.0,88,3.886904512327745e-05,4.215731575192783e-05,0.0,-4.50248414457389e-11,4.50248414457389e-11,88.0,88,3.886904512327748e-05,4.215731575192783e-05,0.0,-3.3093276787508956e-11,3.3093276787508956e-11,206.0,206,6.687687932880538e-05,7.253457627853078e-05,0.0,-3.309327678750897e-11,3.309327678750897e-11,206.0,206,6.687687932880533e-05,7.253457627853075e-05,0.0,6.618655357501794e-11,206.0,130.0,337.5396160786562,4.189383804884342e-08,4.1827651495268397e-08,9.00496828914778e-11,88.0,337.5396160786562,429.2424547290627,3.655204752529768e-08,3.6461997842406203e-08,0.27945187048193765,-144462.64588711018,144462.64565772642,2572199.408036921,2427736.7623791946,0,-5.056260488991493e-11,5.056260488991493e-11,4.73423921359715e-05,-5.056260488991503e-11,5.056260488991503e-11,4.734239213597156e-05,-2.1700689560408535e-11,2.1700689560408535e-11,4.756405152391238e-05,-2.1700689560408535e-11,2.1700689560408535e-11,4.756405152391241e-05,4.34013791208171e-11,1.0112520977982996e-10,-0.02820705626285339,-0.08260265893665866,38653.268327306534,-38653.268517119424,-4.50248414457389e-11,4.50248414457389e-11,4.215731575192783e-05,-4.50248414457389e-11,4.50248414457389e-11,4.215731575192783e-05,-3.3093276787508956e-11,3.3093276787508956e-11,7.253457627853078e-05,-3.309327678750897e-11,3.309327678750897e-11,7.253457627853075e-05,6.618655357501794e-11,9.00496828914778e-11,-0.310701035304135,-0.19347358759004882,144462.64565772642,-144462.64588711018
