,Sell_W,Sell_S,Sell,Buy_W,Buy_S,Buy,Esell_W,Esell_S,Esell,Ebuy_W,Ebuy_S,Ebuy,Wriver_W,Wriver_S,Wriver,CO2_W,CO2_S,CO2
0,34.752220426146486,26.617099231130883,30.684659828638686,778.1438344511342,3650.9370065404996,2214.5404204958168,390.21235226056245,247.5295529529655,318.870952606764,4739.659000580397,23019.69085593719,13879.674928258795,0,0,0.0,278.1019314481157,1043.761937176318,660.9319343122169
