,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-6.219920412053881e-13,199999.99999999776,29.83333333333333,-0.012499999999378009,9955.00000000224,136.8477272727303,-0.0125,0.0125,-6.219920412053881e-13,6.219920412053881e-13,107.01439393939698,2721.1938453501925,0.0,0.0,5.593453607962123e-12,0.0,0.0,107.01439393939698,2721.1938453501925,0.0,0.0,0.0,6.219920412053881e-13,107.01439393939698,29.83333333333333,136.8477272727303,107.01439393939698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.219920412053881e-13,6.219920412053881e-13,0.0,0.0,0.0,0.0,6.219920412053881e-13,-0.0125,0.0,0.0
1,1,0.0,199999.99999999776,29.83333333333333,-0.0162761298541656,9896.405932527243,136.76782627162805,-0.016276129854166668,0.016276129854166668,0.0,0.0,106.93449293829472,2720.1777824439196,0.0,0.0,0.0,0.0,0.0,106.93449293829472,2720.1777824439196,0.0,0.0,0.0,0.0,106.93449293829472,29.83333333333333,136.76782627162805,106.93449293829472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016276129854166668,0.0,0.0
2,2,-0.02973925045716904,199892.9386983519,29.833154897830582,0.007537305082169039,9923.540230823053,136.804827587486,-0.022201945375,0.022201945375,-0.02973925045716904,0.02973925045716904,106.97169037752587,2720.6508549933565,31208.139920163143,39010.17490020392,1.0,0.0,0.0,106.97169037752586,2720.650851617198,0.0,0.0,0.0,0.029739250457169037,106.97169037752587,29.833154897830582,136.804827587486,106.97167268965538,1.0,0.0,-39010.17490020392,0.0,39010.17490020392,0.0,0.0,-0.02973925045716904,0.02973925045716904,39010.17490020392,0.0,0.0,0.0,0.029739250457169037,-0.022201945375,-39010.17490020392,0.0
3,3,0.0,199892.9386983519,29.833154897830582,-0.03876534148333333,9783.985001483052,136.61452500202233,-0.03876534148333333,0.03876534148333333,0.0,0.0,106.78137010419178,2718.229530949715,0.0,0.0,0.0,0.0,0.0,106.78137010419177,2718.229530947549,0.0,0.0,0.0,0.0,106.78137010419178,29.833154897830582,136.61452500202233,106.78137010419177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03876534148333333,0.0,0.0
4,4,0.0,199892.9386983519,29.833154897830582,-0.03494217785,9658.193161223051,136.44299067439505,-0.03494217785,0.03494217785,0.0,0.0,106.60983577656447,2716.0453621205806,0.0,0.0,0.0,0.0,0.0,106.60983577656447,2716.045362118414,0.0,0.0,0.0,0.0,106.60983577656447,29.833154897830582,136.44299067439505,106.6098357765645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199892.9386983519,29.833154897830582,-0.07533961891666666,9386.97053312305,136.07314163607685,-0.07533961891666666,0.07533961891666666,0.0,0.0,106.23998673824627,2711.33003968205,0.0,0.0,0.0,0.0,0.0,106.23998673824626,2711.3300396798795,0.0,0.0,0.0,0.0,106.23998673824627,29.833154897830582,136.07314163607685,106.23998673824629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07533961891666666,0.0,0.0
6,6,0.0,199892.9386983519,29.833154897830582,-0.10303168916666666,9016.05645212305,135.5673497074405,-0.10303168916666666,0.10303168916666666,0.0,0.0,105.73419480960992,2704.8682308696066,0.0,0.0,0.0,0.0,0.0,105.73419480960992,2704.86823086743,0.0,0.0,0.0,0.0,105.73419480960992,29.83315489783058,135.5673497074405,105.73419480960993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10303168916666666,0.0,0.0
7,7,-0.045524041777354106,199729.05214795345,29.83288175357992,-0.02477328805597955,8926.872615121525,135.44573538425664,-0.07029732983333334,0.07029732983333334,0.0,0.0,105.61289507944176,2703.3162314640017,0.0,0.0,0.0,-0.04552404177735419,0.04552404177735418,105.61289507944176,2703.3162390665734,47165.752563043614,58957.19070380451,1.0,0.04552404177735418,105.61289507944176,29.832881753579915,135.44573538425664,105.6128536306767,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045524041777354106,0.04552404177735418,58957.19070380451,0.04552404177735418,-0.07029732983333334,0.0,-58957.19070380451
8,8,-0.08087488848028511,199437.90254942444,29.83239650424904,0.028175126271947456,9028.303069700536,135.58404964050072,-0.052699762208333334,0.052699762208333334,0.0,0.0,105.7517839512011,2705.0932022688803,0.0,0.0,0.0,-0.08087488848028078,0.0808748884802808,105.75178395120106,2705.0932273653134,83901.63121412016,104877.0390176502,1.0,0.0808748884802808,105.7517839512011,29.83239650424903,135.58404964050072,105.75165313625172,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08087488848028511,0.0808748884802808,104877.0390176502,0.0808748884802808,-0.052699762208333334,0.0,-104877.03901765021
9,9,-0.08467950339332066,199133.05633720846,29.831888427228677,0.037011578226647183,9161.544751316465,135.76574284270424,-0.047667925166666666,0.047667925166666666,0.0,0.0,105.9339978278282,2707.4226824884377,0.0,0.0,0.0,-0.08467950339331387,0.08467950339331387,105.93399782782821,2707.422709977903,88000.0,110000.0,1.0,0.08467950339331388,105.9339978278282,29.831888427228673,135.76574284270424,105.93385441547561,1.0,-109999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08467950339332066,0.08467950339331387,110000.0,0.08467950339331388,-0.047667925166666666,0.0,-109999.99999999997
