,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.998018354753955e-13,199999.99999999822,29.83333333333333,-0.012499999999500199,9955.000000001799,136.65000000000256,-0.012499999999999987,0.0125,-4.998018354753955e-13,4.998018354753955e-13,106.81666666666912,2718.6787490892416,0.0,0.0,4.494620822620464e-12,0.0,0.0,106.81666666666912,2718.6787490892416,0.0,0.0,0.0,4.998018354753955e-13,106.81840355176591,29.83333333333333,136.65173486109427,106.81666666666924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00033733410166547607,0.00033733410166547607,0.0,0.0,0.0,0.0,0.00033733410166547607,-0.0125,0.0,0.0
1,1,0.0,199999.99999999825,29.833333333333332,-0.016276129854166654,9896.405932526799,136.566294189324,-0.016276129854166665,0.016276129854166668,0.0,1.3877787807814457e-17,106.73296085599056,2717.6133076355354,0.0,0.0,0.0,0.0,0.0,106.73296085599056,2717.6133076355354,0.0,0.0,0.0,1.3877787807814457e-17,106.73815682943882,29.833333333333332,136.57148410786724,106.73296085599067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000671816726738906,0.000671816726738906,0.0,0.0,0.0,0.0,0.000671816726738906,-0.016276129854166668,0.0,0.0
2,2,0.0,199999.99999999825,29.833333333333332,-0.022201945374999976,9816.4789291768,136.45211275596685,-0.02220194537499999,0.022201945375,0.0,2.7755575615628914e-17,106.61877942263352,2716.1592862459715,0.0,0.0,0.0,0.0,0.0,106.61877942263352,2716.159286245972,0.0,0.0,0.0,2.7755575615628914e-17,106.62914616134815,29.833333333333332,136.46246741424673,106.61877942263352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010042549487467942,0.0010042549487467942,0.0,0.0,0.0,0.0,0.0010042549487467942,-0.022201945375,0.0,0.0
3,3,0.0,199999.99999999825,29.833333333333332,-0.038765341483333327,9676.9236998368,136.252748142624,-0.03876534148333331,0.03876534148333333,0.0,1.3877787807814457e-17,106.41941480929067,2713.618648358539,0.0,0.0,0.0,0.0,0.0,106.41941480929067,2713.6186483585398,0.0,0.0,0.0,1.3877787807814457e-17,106.43666483881451,29.833333333333332,136.2699780705651,106.41941480929067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00133685798971905,0.00133685798971905,0.0,0.0,0.0,0.0,0.00133685798971905,-0.03876534148333333,0.0,0.0
4,4,-1.437946983706695e-13,199999.99999999776,29.83333333333333,-0.034942177849856204,9551.131859577317,136.07304551368188,-0.03494217785,0.03494217785,-1.437946983706695e-13,1.437946983706695e-13,106.23971218034855,2711.3265363307405,1.4986429814052686e-07,1.8733037267565862e-07,6.38977280359803e-14,0.0,0.0,106.23971218034855,2711.3265363307405,0.0,0.0,0.0,1.437946983706695e-13,106.25696220987165,29.83333333333333,136.0902754416226,106.23971218034855,1.0,0.0,-1.8733037267565862e-07,0.0,1.8733037267565862e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199999.99999999776,29.83333333333333,-0.07533961891666663,9279.909231477317,135.68558461639617,-0.07533961891666657,0.07533961891666666,0.0,4.163336342344337e-17,105.85225128306284,2706.377856704932,0.0,0.0,0.0,0.0,0.0,105.85225128306284,2706.3778567049317,0.0,0.0,0.0,4.163336342344337e-17,105.87986496775169,29.83333333333333,135.71316612266097,105.85225128306284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002012806896389092,0.002012806896389092,0.0,0.0,0.0,0.0,0.002012806896389092,-0.07533961891666666,0.0,0.0
6,6,0.0,199999.99999999776,29.83333333333333,-0.10303168916666659,8908.995150477318,135.15570735782475,-0.10303168916666681,0.10303168916666666,0.0,2.7755575615628914e-17,105.32237402449142,2699.595538830968,0.0,0.0,0.0,0.0,0.0,105.32237402449142,2699.595538830968,0.0,0.0,0.0,2.7755575615628914e-17,105.36213780706073,29.83333333333333,135.19542480337407,105.32237402449142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002359765971984243,0.002359765971984243,0.0,0.0,0.0,0.0,0.002359765971984243,-0.10303168916666666,0.0,0.0
7,7,-0.045704368306083154,199835.46427409584,29.833059107123493,-0.024592961527241997,8820.460488979246,135.02922926997036,-0.0702973298333333,0.07029732983333334,0.0,0.0,105.19621194062687,2697.9779828128326,0.0,0.0,0.0,-0.04570436830609094,0.04570436830609094,105.19621194062681,2697.9779866310537,47165.75256304361,58957.19070380451,1.0,0.04570436830609094,105.23573074770638,29.833059107123493,135.06886333174862,105.19617016284688,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04570436830608812,0.04568815479503851,58957.19070380442,0.04568815479503851,-0.07029732983333334,0.0,-58957.19070380442
8,8,-0.08118849274073729,199543.18570022917,29.832571976167053,0.02848873053240362,8923.0199188959,135.17574274127986,-0.05269976220833325,0.052699762208333334,0.0,0.0,105.3433025961927,2699.8635490800098,0.0,0.0,0.0,-0.08118849274073688,0.08118849274073688,105.3433025961927,2699.863570204757,83901.63121412016,104877.03901765021,1.0,0.08118849274073688,105.38246047017209,29.83257197616705,135.2152568263764,105.3431707651128,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08118849274073729,0.0811651639415382,104877.03901765015,0.0811651639415382,-0.052699762208333334,0.0,-104877.03901765015
9,9,-0.08499900165722188,199237.18929426317,29.832061982157107,0.03733107649055839,9057.41179426191,135.36773113465986,-0.04766792516666657,0.047667925166666666,0.0,0.0,105.53581364862617,2702.3293748856277,0.0,0.0,0.0,-0.08499900165722479,0.08499900165722478,105.53581364862612,2702.3293984232805,88000.0,110000.0,1.0,0.08499900165722478,105.57485677875435,29.832061982157118,135.40716271187065,105.53566915250278,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08499900165722186,0.08498295845720323,109999.99999999978,0.08498295845720323,-0.047667925166666666,0.0,-109999.99999999978
