,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.831690603168681e-13,199999.99999999825,29.833333333333332,-0.012499999999516832,9955.000000001739,136.3153846153873,-0.01249999999999999,0.0125,-4.831690603168681e-13,4.831690603168681e-13,106.48205128205352,2714.417123419265,0.0,0.0,4.3450455064466565e-12,0.0,0.0,106.48205128205352,2714.417123419265,0.0,0.0,0.0,4.831690603168681e-13,106.48408295953122,29.833333333333332,136.3174140942622,106.48205128205397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003664336862136967,0.0003664336862136967,0.0,0.0,0.0,0.0,0.0003664336862136967,-0.0125,0.0,0.0
1,1,0.0,199999.99999999825,29.833333333333332,-0.016276129854166654,9896.405932526739,136.22523989619498,-0.016276129854166828,0.016276129854166668,0.0,1.3877787807814457e-17,106.39190656286165,2713.2679054273717,0.0,0.0,0.0,0.0,0.0,106.39190656286165,2713.2679054273713,0.0,0.0,0.0,1.3877787807814457e-17,106.39798307805377,29.833333333333332,136.23130983561848,106.39190656286165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000729527599026394,0.000729527599026394,0.0,0.0,0.0,0.0,0.000729527599026394,-0.016276129854166668,0.0,0.0
2,2,-0.07763736730009185,199720.50547771793,29.832867509129525,0.05543542192508566,10095.973451457048,136.53226684839547,-0.022201945375000035,0.022201945375,-0.07763736730008527,0.07763736730008527,106.69951989048154,2717.1875638434503,81264.76289966947,101580.95362458682,1.0,0.0,0.0,106.69951989048154,2717.187540818966,0.0,0.0,0.0,0.07763736730008527,106.6702117800424,29.832867509129525,136.50301288292832,106.69939933926595,1.0,0.0,-101580.95362458682,0.0,101580.95362458684,0.0,0.0,-0.07125944002805391,0.07125944002805391,93048.91877348773,0.0,0.0,0.0,0.07125944002805391,-0.022201945375,-93048.91877348773,0.0
3,3,0.0,199720.50547771793,29.832867509129525,-0.038765341483333327,9956.418222117047,136.3175664955647,-0.038765341483333424,0.03876534148333333,0.0,1.3877787807814457e-17,106.48469898643516,2714.4508706843267,0.0,0.0,0.0,0.0,0.0,106.48469898643513,2714.4508706843267,0.0,0.0,0.0,1.3877787807814457e-17,106.46177557255268,29.832867509129525,136.29466788850712,106.48469898643516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011474952683203162,0.0011474952683203162,0.0,0.0,0.0,0.0,0.0011474952683203162,-0.03876534148333333,0.0,0.0
4,4,0.0,199720.50547771793,29.832867509129525,-0.03494217785,9830.626381857046,136.12404058747236,-0.03494217785000002,0.03494217785,0.0,0.0,106.29117307834284,2711.9831195888505,0.0,0.0,0.0,0.0,0.0,106.29117307834284,2711.9831195888514,0.0,0.0,0.0,0.0,106.26824966445994,29.832867509129525,136.10114198041353,106.29117307834285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199720.50547771793,29.832867509129525,-0.07533961891666661,9559.403753757046,135.7067750057801,-0.07533961891666661,0.07533961891666666,0.0,5.551115123125783e-17,105.87390749665053,2706.654690335183,0.0,0.0,0.0,0.0,0.0,105.87390749665055,2706.654690335183,0.0,0.0,0.0,5.551115123125783e-17,105.86142045503742,29.832867509129525,135.69430147715605,105.87390749665055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018823058285050126,0.0018823058285050126,0.0,0.0,0.0,0.0,0.0018823058285050126,-0.07533961891666666,0.0,0.0
6,6,0.0,199720.50547771793,29.832867509129525,-0.10303168916666663,9188.489672757047,135.13613795808777,-0.10303168916666705,0.10303168916666666,0.0,2.7755575615628914e-17,105.30327044895824,2699.350698928295,0.0,0.0,0.0,0.0,0.0,105.30327044895826,2699.350698928295,0.0,0.0,0.0,2.7755575615628914e-17,105.30326999987045,29.832867509129525,135.1361375094857,105.30327044895824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00225208389283505,0.00225208389283505,0.0,0.0,0.0,0.0,0.00225208389283505,-0.10303168916666666,0.0,0.0
7,7,-0.04571686611411534,199555.92475970712,29.832593207932845,-0.024580463719217915,9100.000003367863,135.0000000051813,-0.07029732983333378,0.07029732983333334,0.0,0.0,105.16744859788541,2697.609191714067,0.0,0.0,0.0,-0.04571686611411534,0.045716866114115344,105.1674485978854,2697.609199679616,47165.75256304361,58957.19070380451,1.0,0.045716866114115344,105.1672869999622,29.83259320793284,135.00000000000017,105.16740679724846,1.0,-58957.1907038045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04571686611411534,0.04571694617621192,58957.19070380467,0.04571694617621192,-0.07029732983333334,0.0,-58957.19070380467
8,8,-0.0812019202989859,199263.5978466308,29.832105996411048,0.028502158090651607,9202.607772494206,135.15785811152955,-0.05269976220833354,0.052699762208333334,0.0,0.0,105.32588398995927,2699.6403209862287,0.0,0.0,0.0,-0.08120192029898492,0.08120192029898493,105.32588398995928,2699.640323104584,83901.63121412016,104877.03901765021,1.0,0.08120192029898493,105.32551079384291,29.832105996411045,135.1578873784523,105.32575211511852,1.0,-104877.0390176502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08120192029898592,0.08120720553996756,104877.0390176504,0.08120720553996756,-0.052699762208333334,0.0,-104877.0390176504
9,9,-0.0850011253058945,198957.59379552954,29.831595989659213,0.03733320013922496,9337.007292995415,135.36462660460833,-0.04766792516666678,0.047667925166666666,0.0,0.0,105.53317511850116,2702.2956051777865,0.0,0.0,0.0,-0.08500112530589166,0.08500112530589161,105.53317511850118,2702.295610011789,88000.0,109999.99999999999,1.0,0.08500112530589163,105.5332645661617,29.831595989659217,135.364731739882,105.53303061494913,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0850011253058945,0.08501482375795967,110000.00000000092,0.0850148237579619,-0.047667925166666666,0.0,-110000.00000000092
10,10,-0.08484358812807966,198652.15687826843,29.831086928130446,0.03528866571141658,9464.046489556516,135.56007152239465,-0.049554922416667056,0.04955492241666667,0.0,0.0,105.7291285627369,2704.803288909605,0.0,0.0,0.0,-0.08484358812808322,0.08484358812808324,105.7291285627369,2704.8033165329493,88000.0,109999.99999999999,1.0,0.08484358812808325,105.72893926329075,29.831086928130443,135.56031572130354,105.7289845942642,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08484358812807964,0.08486869684008902,110000.00000000092,0.08486869684008902,-0.04955492241666667,0.0,-110000.00000000092
11,11,-0.08471744227054985,198347.17408609448,29.83057862347682,0.028333640478887624,9566.047595280512,135.7169963004316,-0.056383801791666695,0.056383801791666674,0.0,0.0,105.88656121765524,2706.8162788318455,0.0,0.0,0.0,-0.08471744227055429,0.0847174422705543,105.88656121765524,2706.816306352624,88000.0,109999.99999999999,1.0,0.0847174422705543,105.88652425791885,29.83057862347683,135.71739205353373,105.88641767695476,1.0,-109999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08471744227054984,0.08474480622219101,110000.00000000092,0.08474480622218877,-0.056383801791666674,0.0,-110000.00000000092
12,12,-0.08461028646092834,198042.57705483513,29.830070961758054,0.024123001627602683,9652.89040113988,135.8506006171383,-0.060487284833333724,0.060487284833333335,0.0,0.0,106.02067283319825,2708.5299440227795,0.0,0.0,0.0,-0.08461028646093603,0.08461028646093602,106.02067283319822,2708.5299714566017,88000.0,109999.99999999999,1.0,0.08461028646093602,106.02120662585605,29.830070961758054,135.851149048781,106.02052965538023,1.0,-109999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08461028646092834,0.08463785341967305,110000.00000000092,0.08463785341967305,-0.060487284833333335,0.0,-110000.00000000092
13,13,-0.11714870441844667,197620.84171892874,29.829368069531547,0.060214244585113326,9869.66168164629,136.18409489484046,-0.05693445983333358,0.05693445983333333,-0.03280440085783942,0.032804400857839415,106.35500130168656,2712.79727864249,34226.22513744597,42782.781421807456,1.0,-0.08434430356060726,0.08434430356060726,106.35500130168656,2712.7973014700933,88000.0,109999.99999999999,1.0,0.11714870441844666,106.31280788925828,29.829368069531544,136.14198241053725,106.3547268253089,1.0,-110000.0,-42782.781421807456,0.0,42782.781421807456,0.0,0.0,-0.025038108140822413,0.025038108140822413,32238.12911306759,-0.08434430356060726,0.08440793089825709,110000.00000000092,0.10944603903908018,-0.05693445983333333,-32238.12911306759,-110000.00000000092
14,14,-0.08421669074459362,197317.6616322482,29.82886276938708,0.029030431911252444,9974.171236526798,136.34487882542587,-0.055186258833333446,0.05518625883333333,0.0,0.0,106.5161579049861,2714.8517895219024,0.0,0.0,0.0,-0.08421669074458578,0.08421669074458579,106.51615790498609,2714.8518163634967,88000.0,109999.99999999999,1.0,0.08421669074458578,106.47432844125493,29.82886276938708,136.30310933463187,106.51601605603877,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08421669074459363,0.08427862012837917,110000.00000000092,0.08427862012837917,-0.05518625883333333,0.0,-110000.00000000092
15,15,-0.08364922637983654,197016.5244172808,29.828360874028796,0.02766146254650819,10073.752501694227,136.49808077183727,-0.05598776383333363,0.05598776383333333,0.0,0.0,106.66985984160043,2716.8098380049655,0.0,0.0,0.0,-0.0836492263798415,0.08364922637984151,106.66985984160043,2716.809864465141,87533.17078838915,109416.46348548643,1.0,0.08364922637984151,106.6283565981985,29.8283608740288,136.4566367058205,106.66971989780848,1.0,-109416.46348548643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08364922637983654,0.08370798363135812,109416.46348548752,0.08370798363135812,-0.05598776383333333,0.0,-109416.46348548752
16,16,-0.052024568655930706,196829.23597011945,29.82804872661686,-0.007267304635726569,10047.590205005612,136.45783108462402,-0.05929187329166685,0.059291873291666665,0.0,0.0,106.62983648910361,2716.300113099868,0.0,0.0,0.0,-0.052024568655940094,0.05202456865594007,106.62983648910367,2716.30012327306,54419.71195250589,68024.63994063236,1.0,0.05202456865594009,106.58853542964688,29.82804872661686,136.41657536094698,106.62978235800713,1.0,-68024.63994063236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05202456865593072,0.05205857491173873,68024.63994063242,0.052058574911738674,-0.059291873291666665,0.0,-68024.63994063242
17,17,-1.1995244051409492e-13,196829.235970119,29.82804872661686,-0.06486394904166666,9814.079988455613,136.09858459762404,-0.06486394904166672,0.06486394904166667,0.0,1.3877787807814457e-17,106.27053587100716,2711.7198310213885,0.0,0.0,0.0,0.0,0.0,106.27053587100716,2711.719831021389,0.0,0.0,0.0,1.3877787807814457e-17,106.23755651931957,29.82804872661686,136.06564093490343,106.27053587100716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001500788783788108,0.001500788783788108,0.0,0.0,0.0,0.0,0.001500788783788108,-0.06486394904166667,0.0,0.0
18,18,0.0,196829.235970119,29.82804872661686,-0.007275114004166666,9787.889578040616,136.058291658524,-0.007275114004166747,0.007275114004166667,0.0,0.0,106.23024293190717,2711.2057020580905,0.0,0.0,0.0,0.0,0.0,106.23024293190716,2711.20570205809,0.0,0.0,0.0,0.0,106.19726358021892,29.82804872661686,136.02534799580354,106.23024293190717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007275114004166667,0.0,0.0
19,19,0.0,196829.235970119,29.82804872661686,-0.02382652358333326,9702.114093140617,135.9263293740625,-0.02382652358333344,0.023826523583333335,0.0,8.326672684688674e-17,106.09828064744566,2709.5212096410382,0.0,0.0,0.0,0.0,0.0,106.09828064744562,2709.5212096410382,0.0,0.0,0.0,8.326672684688674e-17,106.0735992316439,29.82804872661686,135.90167466752573,106.09828064744565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014966170887353483,0.0014966170887353483,0.0,0.0,0.0,0.0,0.0014966170887353483,-0.023826523583333335,0.0,0.0
20,20,0.0,196829.235970119,29.82804872661686,-0.02642973898333323,9606.967032800618,135.77994928123172,-0.02642973898333343,0.026429738983333333,0.0,1.1102230246251565e-16,105.95190055461485,2707.6514486095525,0.0,0.0,0.0,0.0,0.0,105.95190055461488,2707.651448609552,0.0,0.0,0.0,1.1102230246251565e-16,105.93549199532224,29.82804872661686,135.76355847864178,105.95190055461485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001492093768123213,0.001492093768123213,0.0,0.0,0.0,0.0,0.001492093768123213,-0.026429738983333333,0.0,0.0
