,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.760636329592671e-13,199999.99999999828,29.833333333333332,-0.012499999999523937,9955.000000001713,136.75116279070008,-0.012499999999999992,0.0125,-4.760636329592671e-13,4.760636329592671e-13,106.91782945736664,2719.965833075062,0.0,0.0,4.281147778410676e-12,0.0,0.0,106.91782945736664,2719.965833075062,0.0,0.0,0.0,4.760636329592671e-13,106.91948223422644,29.833333333333332,136.75281359576462,106.91782945736675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032863249019066733,0.00032863249019066733,0.0,0.0,0.0,0.0,0.00032863249019066733,-0.0125,0.0,0.0
1,1,0.0,199999.99999999828,29.833333333333332,-0.016276129854166654,9896.405932526714,136.66940362678147,-0.016276129854166668,0.016276129854166668,0.0,1.3877787807814457e-17,106.83607029344805,2718.9256667004415,0.0,0.0,0.0,0.0,0.0,106.83607029344805,2718.9256667004415,0.0,0.0,0.0,1.3877787807814457e-17,106.84101497954302,29.833333333333332,136.67434241376964,106.83607029344815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006545519570171456,0.0006545519570171456,0.0,0.0,0.0,0.0,0.0006545519570171456,-0.016276129854166668,0.0,0.0
2,2,0.0,199999.99999999828,29.833333333333332,-0.022201945374999976,9816.478929176714,136.55787757559543,-0.022201945375000014,0.022201945375,0.0,2.7755575615628914e-17,106.7245442422621,2717.5061544551468,0.0,0.0,0.0,0.0,0.0,106.7245442422621,2717.5061544551463,0.0,0.0,0.0,2.7755575615628914e-17,106.7344102065969,29.833333333333332,136.56773176964302,106.7245442422621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009785301090342994,0.0009785301090342994,0.0,0.0,0.0,0.0,0.0009785301090342994,-0.022201945375,0.0,0.0
3,3,0.0,199999.99999999828,29.833333333333332,-0.038765341483333327,9676.923699836714,136.36314934860937,-0.038765341483333306,0.03876534148333333,0.0,1.3877787807814457e-17,106.52981601527604,2715.0258592192067,0.0,0.0,0.0,0.0,0.0,106.52981601527604,2715.025859219206,0.0,0.0,0.0,1.3877787807814457e-17,106.54623342798672,29.833333333333332,136.37954717502737,106.52981601527604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013026675552348765,0.0013026675552348765,0.0,0.0,0.0,0.0,0.0013026675552348765,-0.03876534148333333,0.0,0.0
4,4,0.0,199999.99999999828,29.833333333333332,-0.03494217784998899,9551.131859576753,136.1876258505722,-0.03494217785000002,0.03494217785,0.0,0.0,106.35429251723887,2712.788235459794,0.0,0.0,2.0965320972377008e-15,0.0,0.0,106.35429251723887,2712.788235459794,0.0,0.0,0.0,0.0,106.37070992994944,29.833333333333332,136.2040236769902,106.35429251723887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199999.99999999828,29.833333333333332,-0.0753396189166666,9279.909231476753,135.80917567182803,-0.07533961891666661,0.07533961891666666,0.0,5.551115123125783e-17,105.9758423384947,2707.957353193242,0.0,0.0,0.0,0.0,0.0,105.9758423384947,2707.957353193242,0.0,0.0,0.0,5.551115123125783e-17,106.0021229363249,29.833333333333332,135.83542491639383,105.9758423384947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019611619460948356,0.0019611619460948356,0.0,0.0,0.0,0.0,0.0019611619460948356,-0.07533961891666666,0.0,0.0
6,6,0.0,199999.99999999825,29.833333333333332,-0.10303168916666666,8908.995150476752,135.29162114020014,-0.10303168916666659,0.10303168916666666,0.0,0.0,105.4582878068668,2701.3368305049635,7.211062409484653e-12,9.013828011855814e-12,0.0,0.0,0.0,105.4582878068668,2701.3368305049635,0.0,0.0,0.0,0.0,105.4845684046969,29.833333333333332,135.3178703847658,105.4582878068668,1.0,0.0,-9.013828011855814e-12,0.0,9.013828011855816e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10303168916666666,0.0,0.0
7,7,-0.045644245431176955,199835.68071644605,29.833059467860743,-0.024653084402162656,8820.244046628966,135.1677823906451,-0.07029732983333332,0.07029732983333334,0.0,0.0,105.33476459072465,2699.754157897301,0.0,0.0,0.0,-0.04564424543117082,0.04564424543117082,105.33476459072467,2699.7543380467305,47165.75256304361,58957.19070380451,1.0,0.04564424543117082,105.36084029330772,29.833059467860746,135.193988038838,105.33472292278432,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0456442454311771,0.04563556652360463,58957.190703804474,0.04563556652360463,-0.07029732983333334,0.0,-58957.190703804474
8,8,-0.08108486854178092,199543.77518969562,29.832572958649493,0.028385106333462792,8922.430429429432,135.31036804106432,-0.052699762208333285,0.052699762208333334,0.0,0.0,105.47792657726873,2701.588173393993,0.0,0.0,0.0,-0.08108486854179615,0.08108486854179615,105.47792657726873,2701.5883697293566,83901.63121412016,104877.03901765021,1.0,0.08108486854179617,105.50371469636593,29.832572958649493,135.33652659105752,105.47779508241483,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08108486854178092,0.08107549251129025,104877.03901765015,0.08107549251129025,-0.052699762208333334,0.0,-104877.03901765015
9,9,-0.0848947202094356,199238.1541969417,29.832063590328236,0.037226795042750144,9056.446891583333,135.4973677556977,-0.04766792516666666,0.047667925166666666,0.0,0.0,105.66544830724771,2703.988589560626,0.0,0.0,0.0,-0.08489472020941688,0.08489472020941688,105.66544830724771,2703.988786948401,88000.0,110000.0,1.0,0.08489472020941688,105.69119771588029,29.832063590328236,135.52351971807278,105.66530416536946,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0848947202094356,0.08489340878543922,109999.99999999994,0.08489340878543906,-0.047667925166666666,0.0,-109999.99999999994
