,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.829921185223185e-13,199999.99999999825,29.833333333333332,-0.012499999999517009,9955.000000001739,138.3900000000015,-0.0125,0.0125,-4.829921185223185e-13,4.829921185223185e-13,108.55666666666818,2740.7323855322825,0.0,0.0,4.3434543032582605e-12,0.0,0.0,108.55666666666818,2740.7323855322825,0.0,0.0,0.0,4.829921185223185e-13,108.55726542107554,29.833333333333332,138.39059759242366,108.55666666666816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001936642113733455,0.0001936642113733455,0.0,0.0,0.0,0.0,0.0001936642113733455,-0.0125,0.0,0.0
1,1,0.0,199999.99999999825,29.833333333333332,-0.016276129854166488,9896.405932526739,138.33977651359436,-0.016276129854166665,0.016276129854166668,0.0,1.3877787807814457e-17,108.50644318026097,2740.098315491336,0.0,0.0,0.0,0.0,0.0,108.50644318026097,2740.098315491336,0.0,0.0,0.0,1.3877787807814457e-17,108.50823630167812,29.833333333333332,138.34156615515252,108.50644318026103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038631222003434153,0.00038631222003434153,0.0,0.0,0.0,0.0,0.00038631222003434153,-0.016276129854166668,0.0,0.0
2,2,0.0,199999.99999999825,29.833333333333332,-0.022201945374999976,9816.47892917674,138.27126765358005,-0.022201945375000018,0.022201945375,0.0,2.7755575615628914e-17,108.4379343202467,2739.2331564895926,0.0,0.0,0.0,0.0,0.0,108.4379343202467,2739.2331564895926,0.0,0.0,0.0,2.7755575615628914e-17,108.44151531969938,29.833333333333332,138.27484170349118,108.43793432024673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005782804846810076,0.0005782804846810076,0.0,0.0,0.0,0.0,0.0005782804846810076,-0.022201945375,0.0,0.0
3,3,0.0,199999.99999999825,29.833333333333332,-0.038765341483333327,9676.92369983674,138.15164888557436,-0.03876534148333336,0.03876534148333333,0.0,1.3877787807814457e-17,108.31831555224103,2737.721904410186,0.0,0.0,0.0,0.0,0.0,108.31831555224103,2737.721904410186,0.0,0.0,0.0,1.3877787807814457e-17,108.32427816192718,29.833333333333332,138.1575999237974,108.31831555224103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007703202862961869,0.0007703202862961869,0.0,0.0,0.0,0.0,0.0007703202862961869,-0.03876534148333333,0.0,0.0
4,4,-1.3117285035946225e-13,199999.99999999782,29.83333333333333,-0.03494217784986908,9551.131859577212,138.04382730820902,-0.034942177849999985,0.03494217785,-1.3117285035946225e-13,1.3117285035946225e-13,108.21049397487569,2736.3589816803187,1.392456994762808e-07,1.7405712434535098e-07,0.0,0.0,0.0,108.21049397487569,2736.3589816803187,0.0,0.0,0.0,1.3145040611561853e-13,108.21645658456153,29.83333333333333,138.04977834643165,108.21049397487569,1.0,0.0,-1.7405712434535098e-07,0.0,1.7405712434535098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199999.99999999782,29.83333333333333,-0.07533961891666661,9279.909231477212,137.81135076983762,-0.07533961891666671,0.07533961891666666,0.0,4.163336342344337e-17,107.97801743650429,2733.418040954122,0.0,0.0,0.0,0.0,0.0,107.97801743650429,2733.4180409541227,0.0,0.0,0.0,4.163336342344337e-17,107.98756050411097,29.83333333333333,137.8208753174905,107.97801743650429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011580817598385769,0.0011580817598385769,0.0,0.0,0.0,0.0,0.0011580817598385769,-0.07533961891666666,0.0,0.0
6,6,0.0,199999.9999999978,29.83333333333333,-0.1030316891666665,8908.99515047721,137.49342441469474,-0.10303168916666686,0.10303168916666666,0.0,1.6653345369377348e-16,107.66009108136141,2729.390988594605,0.0,0.0,0.0,0.0,0.0,107.66009108136141,2729.3909885946055,0.0,0.0,0.0,1.6653345369377348e-16,107.67382359868964,29.83333333333333,137.50713028172603,107.66009108136141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013550572059564281,0.0013550572059564281,0.0,0.0,0.0,0.0,0.0013550572059564281,-0.10303168916666666,0.0,0.0
7,7,-0.044691064227386335,199839.1121687792,29.833065186947966,-0.025606265605932262,8816.812594295856,137.41441079511074,-0.07029732983333331,0.07029732983333334,0.0,0.0,107.58138555398547,2728.392939010683,0.0,0.0,0.0,-0.04469106422740177,0.044691064227401774,107.58138555398548,2728.393145315954,47165.75256304361,58957.19070380451,1.0,0.044691064227401774,107.5949497158649,29.833065186947973,137.42810289060472,107.58134560816278,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04469106422739201,0.04468660122921893,58957.19070380457,0.04468660122921893,-0.07029732983333334,0.0,-58957.19070380457
8,8,-0.07943813674409439,199553.13487650044,29.8325885581275,0.026738374535753395,8913.070742624568,137.49691777939248,-0.052699762208333445,0.052699762208333334,0.0,0.0,107.66445542958682,2729.446111697298,0.0,0.0,0.0,-0.07943813674408638,0.07943813674408638,107.66445542958682,2729.4463343535845,83901.63121412016,104877.03901765021,1.0,0.07943813674408637,107.6777805023126,29.8325885581275,137.51060195220552,107.66432922126499,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07943813674409439,0.07943556920849762,104877.0390176502,0.07943556920851376,-0.052699762208333334,0.0,-104877.0390176502
9,9,-0.08323318794234079,199253.495399908,29.832089158999846,0.035565262775677,9041.105688617004,137.60666201881457,-0.047667925166666736,0.047667925166666666,0.0,0.0,107.77471141504441,2730.843329456179,0.0,0.0,0.0,-0.0832331879423435,0.0832331879423435,107.77471141504442,2730.843551699553,87999.94472304864,109999.93090381077,1.0,0.0832331879423435,107.78801935378299,29.832089158999846,137.62036066309236,107.77457285981475,1.0,-109999.9309038108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08323318794234078,0.08323787776891325,110000.0000000001,0.08323787776891325,-0.047667925166666666,0.0,-110000.0000000001
10,10,-0.0831528659031599,198954.14508265664,29.831590241804427,0.03359794348649131,9162.058285168372,137.71033567300145,-0.04955492241666672,0.04955492241666667,0.0,0.0,107.87888371915344,2732.1627927330833,0.0,0.0,0.0,-0.08315286590315767,0.08315286590315767,107.87888371915348,2732.1630149376865,88000.0,110000.0,1.0,0.08315286590315765,107.89234833957698,29.83159024180443,137.72419334070662,107.878745431197,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0831528659031599,0.08320440127316031,110000.0000000001,0.08320440127316031,-0.04955492241666667,0.0,-110000.0000000001
11,11,-0.08308901363753132,198655.02463356155,29.8310917077226,0.026705211845875425,9258.197047813524,137.7927403266973,-0.0563838017916667,0.056383801791666674,0.0,0.0,107.96178669465598,2733.212400240936,0.0,0.0,0.0,-0.08308901363754208,0.08308901363754208,107.96178669465597,2733.212622252885,88000.0,110000.0,1.0,0.08308901363754208,107.97581114755769,29.8310917077226,137.80674179077658,107.96164861897469,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08308901363753131,0.08313561431433113,110000.0000000001,0.08313561431433113,-0.056383801791666674,0.0,-110000.0000000001
