,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
14,14,-0.045177662343938406,198954.384304977,29.831590640508296,0.03816038278977174,10503.588014406003,137.67145068587467,-0.007017279554166667,0.007017279554166667,0.0,0.0,107.83990086578987,2731.6693001511535,1.697707345394246e-16,3.020799430475988e-16,0.0,-0.045177662343938406,0.045177662343938406,107.83990086578987,2731.669307906254,47793.874905765966,59742.343632207456,1.0,0.045177662343938406,107.83990086578987,29.831590640508296,137.67145068587467,107.83986004536638,1.0,-59742.343632207456,-3.856044844006473e-16,1.2935863492615965e-07,1.2935863531176415e-07,0.0,0.0,0.0,0.0,3.5834806665708235e-16,-0.045177662343938406,0.045177662343938406,59742.343632207456,0.045177662343938406,-0.007017279554166667,-3.8560448456537844e-16,-59742.343632207456
15,15,-0.03800405361272338,198817.56971197118,29.83136261618662,0.031129223712723378,10615.653219771808,137.82087095969575,-0.006874829900000001,0.006874829900000001,0.0,0.0,107.98953722967096,2733.5638464218246,1.697358752007665e-16,3.0199941121905268e-16,0.0,-0.03800405361272338,0.03800405361272338,107.98953722967096,2733.56385190584,40260.633994023,50325.79249252875,1.0,0.03800405361272338,107.98953722967096,29.83136261618662,137.82087095969575,107.98950834350913,1.0,-50325.79249252875,-3.854770433142972e-16,1.207522461158666e-07,1.2075224650134362e-07,0.0,0.0,0.0,0.0,3.582372082598401e-16,-0.03800405361272338,0.03800405361272338,50325.79249252875,0.03800405361272338,-0.006874829900000001,-3.854770434853435e-16,-50325.79249252875
16,16,0.0,198817.56971197118,29.83136261618662,-0.006141099495833333,10593.545261586807,137.79139368211577,-0.006141099495833333,0.006141099495833333,0.0,0.0,107.96003106592913,2733.190372774357,1.6976593668162854e-16,3.020039212899815e-16,0.0,0.0,0.0,107.96003106592913,2733.190372774357,1.0632952256102735e-16,1.329119032012842e-16,0.0,0.0,107.96003106592913,29.83136261618662,137.79139368211577,107.96003106592913,1.0,-1.329119032012842e-16,-3.854218453341054e-16,1.0555722665402669e-07,1.0555722703944857e-07,0.0,0.0,0.0,0.0,3.582042495259658e-16,0.0,0.0,1.329119032012842e-16,0.0,-0.006141099495833333,-3.854218455180074e-16,-1.329119032012842e-16
17,17,0.0,198817.56971197118,29.83136261618662,-0.0090726822125,10560.883605621808,137.74784480749577,-0.0090726822125,0.0090726822125,0.0,0.0,107.91648219130913,2732.6390605460924,1.7000833895774758e-16,3.023367665336946e-16,0.0,0.0,0.0,107.91648219130913,2732.6390605460924,0.0,0.0,0.0,0.0,107.91648219130913,29.83136261618662,137.74784480749577,107.91648219130913,1.0,0.0,-3.8572984888934783e-16,5.4260181996025876e-08,5.4260182381755734e-08,0.0,0.0,0.0,0.0,3.585250751634378e-16,0.0,0.0,0.0,0.0,-0.0090726822125,-3.857298491381873e-16,0.0
18,18,0.0,198817.56971197118,29.83136261618662,-0.010394015966666666,10523.465148141808,137.69795353085576,-0.010394015966666666,0.010394015966666666,0.0,0.0,107.86659091466912,2732.007319177342,1.7008179021456096e-16,3.024485183807702e-16,0.0,0.0,0.0,107.86659091466912,2732.007319177342,0.0,0.0,0.0,0.0,107.86659091466912,29.83136261618662,137.69795353085576,107.86659091466912,1.0,0.0,-3.8585100564133284e-16,4.3131291337784683e-08,4.3131291723635706e-08,0.0,0.0,0.0,0.0,3.5864392579186363e-16,0.0,0.0,0.0,0.0,-0.010394015966666666,-3.85851005910222e-16,0.0
19,19,0.0,198817.56971197118,29.83136261618662,-0.009253149941666667,10490.153808351808,137.65353841113574,-0.009253149941666667,0.009253149941666667,0.0,0.0,107.82217579494912,2731.444795949888,1.700699022045097e-16,3.0243014953099107e-16,0.0,0.0,0.0,107.82217579494912,2731.444795949888,0.0,0.0,0.0,0.0,107.82217579494912,29.83136261618662,137.65353841113574,107.82217579494912,1.0,0.0,-3.8583067087899347e-16,4.501287944257717e-08,4.501287982840785e-08,0.0,0.0,0.0,0.0,3.5862412717519593e-16,0.0,0.0,0.0,0.0,-0.009253149941666667,-3.8583067114432723e-16,0.0
20,20,0.0,198817.56971197118,29.83136261618662,-0.008568192337499999,10459.308315936807,137.61241108791575,-0.008568192337499999,0.008568192337499999,0.0,0.0,107.78104847172912,2730.9238097679745,1.7001646561296326e-16,3.0234893320273905e-16,0.0,0.0,0.0,107.78104847172912,2730.9238097679745,0.0,0.0,0.0,0.0,107.78104847172912,29.83136261618662,137.61241108791575,107.78104847172912,1.0,0.0,-3.857427461738654e-16,5.293512316408528e-08,5.293512354982801e-08,0.0,0.0,0.0,0.0,3.585378309652077e-16,0.0,0.0,0.0,0.0,-0.008568192337499999,-3.857427464249626e-16,0.0
21,21,0.0,198817.56971197118,29.83136261618662,-0.007708558895833334,10431.557503911807,137.57541000521576,-0.007708558895833334,0.007708558895833334,0.0,0.0,107.74404738902912,2730.4550083739,1.6975672036562798e-16,3.0199416232311337e-16,0.0,0.0,0.0,107.74404738902912,2730.4550083739,0.0,0.0,0.0,0.0,107.74404738902912,29.83136261618662,137.57541000521576,107.74404738902912,1.0,0.0,-3.8541750094134685e-16,1.0622793768381197e-07,1.0622793806922941e-07,0.0,0.0,0.0,0.0,3.5819778656583307e-16,0.0,0.0,0.0,0.0,-0.007708558895833334,-3.854175011246316e-16,0.0
22,22,0.0,198817.56971197118,29.83136261618662,-0.007832117183333334,10403.361882051808,137.53781584273577,-0.007832117183333334,0.007832117183333334,0.0,0.0,107.70645322654913,2729.97861024615,1.6973361736324252e-16,3.019907569279767e-16,0.0,0.0,0.0,107.70645322654913,2729.97861024615,0.0,0.0,0.0,0.0,107.70645322654913,29.83136261618662,137.53781584273577,107.70645322654913,1.0,0.0,-3.8546004599626205e-16,1.1757953013059555e-07,1.1757953051605558e-07,0.0,0.0,0.0,0.0,3.582232203241642e-16,0.0,0.0,0.0,0.0,-0.007832117183333334,-3.854600461698296e-16,0.0
23,23,0.0,198817.56971197118,29.83136261618662,-0.004166666666666667,10388.361882051808,137.51781584273576,-0.004166666666666667,0.004166666666666667,0.0,0.0,107.68645322654912,2729.7251337577327,1.699048402505073e-16,3.0233075481940073e-16,0.0,0.0,0.0,107.68645322654912,2729.7251337577327,0.0,0.0,0.0,0.0,107.68645322654912,29.83136261618662,137.51781584273576,107.68645322654912,1.0,0.0,-3.8594368376314523e-16,1.4958968678866081e-07,1.495896871746045e-07,0.0,0.0,0.0,0.0,3.586571686596345e-16,0.0,0.0,0.0,0.0,-0.004166666666666667,-3.8594368391492404e-16,0.0
