,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
10,10,-0.08485486534981697,198752.07813476605,29.83125346355795,0.0352999429331437,9364.125233058896,135.54618784958834,-0.04955492241666683,0.04955492241666667,0.0,0.0,105.71507839297836,2704.6233106194823,0.0,0.0,0.0,-0.08485486534981004,0.08485486534981004,105.71507839297837,2704.6241317517706,88000.0,110000.0,1.0,0.08485486534981004,105.71488140814067,29.831253463557942,135.54642444086502,105.71493438603041,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08485486534981697,0.08487971267043418,110000.00000000016,0.08487971267043418,-0.04955492241666667,0.0,-110000.00000000016
11,11,-0.08473176372425124,198447.04378535875,29.8307450729756,0.02834796193258781,9466.177896016212,135.69926684402432,-0.056383801791666834,0.056383801791666674,0.0,0.0,105.86866536046789,2706.587294084074,0.0,0.0,0.0,-0.08473176372425444,0.08473176372425444,105.86866536046787,2706.587321616195,88000.0,110000.0,1.0,0.08473176372425444,105.86861577954083,29.830745072975592,135.69965007580277,105.86852177104872,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08473176372425124,0.08475891937274065,110000.00000000016,0.08475891937274065,-0.056383801791666674,0.0,-110000.00000000016
12,12,-0.08462715730335235,198142.38601906667,29.830237310031777,0.02413987247000131,9553.081436908215,135.82962215536233,-0.0604872848333335,0.060487284833333335,0.0,0.0,105.9995280804403,2708.259631643353,0.0,0.0,0.0,-0.08462715730333509,0.08462715730333507,105.99952808044029,2708.2596590751878,88000.0,109999.99999999999,1.0,0.08462715730333507,106.00005501119907,29.830237310031773,135.83015372178275,105.99938484533055,1.0,-109999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08462715730335235,0.08465462668146746,110000.00000000016,0.08465462668146746,-0.060487284833333335,0.0,-110000.00000000016
13,13,-0.1451096767175176,197619.9911828836,29.829366651971473,0.08817521688418428,9870.512217691277,136.3057683265369,-0.056934459833333444,0.05693445983333333,-0.06086187346966433,0.06086187346966433,106.47682281090074,2714.350494416636,63572.51102983022,79465.63878728777,1.0,-0.08424780324785328,0.08424780324785328,106.47682281090071,2714.3505063455627,88000.0,110000.0,1.0,0.14510967671751765,106.4365608309602,29.829366651971473,136.26559361872143,106.47640167456545,1.0,-109999.99999999999,-79465.63878728777,0.0,79465.63878728777,0.0,0.0,-0.053259624587271945,0.053259624587271945,68575.09538264932,-0.08424780324785326,0.08431185319764725,110000.00000000016,0.13757147778491935,-0.05693445983333333,-68575.09538264932,-110000.00000000016
14,14,-0.08412417435763958,197317.1441551961,29.828861906925333,0.028937915524306253,9974.688713578782,136.4620330703682,-0.05518625883333357,0.05518625883333333,0.0,0.0,106.6333127009444,2716.344384469253,0.0,0.0,0.0,-0.08412417435763958,0.08412417435763958,106.63331270094443,2716.344411268377,88000.0,110000.0,1.0,0.08412417435763958,106.59342313398525,29.82886190692533,136.42219258027512,106.63317116344287,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08412417435763958,0.08418606652846838,110000.00000000016,0.08418606652846838,-0.05518625883333333,0.0,-110000.00000000016
15,15,-0.08356082673071645,197016.32517896552,29.828360541964948,0.027573062897379035,10073.951740009346,136.61092761001402,-0.0559877638333334,0.05598776383333333,0.0,0.0,106.78270671627672,2718.246527392411,0.0,0.0,0.0,-0.08356082673071262,0.08356082673071262,106.78270671627672,2718.2465538137076,87533.17078838915,109416.46348548644,1.0,0.0835608267307126,106.74313290598565,29.82836054196494,136.57140229827021,106.7825670680491,1.0,-109416.46348548643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08356082673071645,0.08361919309164992,109416.46348548688,0.08361919309164992,-0.05598776383333333,0.0,-109416.46348548688
16,16,-0.051969224679527394,196829.23597011922,29.828048726616867,-0.007322648612139296,10047.590205005645,136.57138530750848,-0.05929187329166685,0.059291873291666665,0.0,0.0,106.7433905968767,2717.7460744153623,0.0,0.0,0.0,-0.05196922467952741,0.0519692246795274,106.74339059687672,2717.746084580464,54419.71195250588,68024.63994063236,1.0,0.05196922467952739,106.70400338803069,29.82804872661686,136.53204196159675,106.74333658089165,1.0,-68024.63994063236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0519692246795274,0.052002922055867644,68024.63994063239,0.052002922055867644,-0.059291873291666665,0.0,-68024.63994063239
17,17,0.0,196829.23597011922,29.828048726616867,-0.06486394904166666,9814.079988455644,136.22111998268346,-0.06486394904166663,0.06486394904166667,0.0,1.3877787807814457e-17,106.39307125606663,2713.282756726433,0.0,0.0,0.0,0.0,0.0,106.3930712560666,2713.2827567264326,0.0,0.0,0.0,1.3877787807814457e-17,106.36162049306631,29.82804872661686,136.18970412619024,106.39307125606663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014680535960297095,0.0014680535960297095,0.0,0.0,0.0,0.0,0.0014680535960297095,-0.06486394904166667,0.0,0.0
18,18,0.0,196829.23597011922,29.828048726616867,-0.007275114004166666,9787.889578040646,136.18183436706096,-0.00727511400416669,0.007275114004166667,0.0,0.0,106.35378564044412,2712.7817709767373,0.0,0.0,0.0,0.0,0.0,106.3537856404441,2712.7817709767373,0.0,0.0,0.0,0.0,106.32233487744377,29.82804872661686,136.15041851056776,106.35378564044412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007275114004166667,0.0,0.0
19,19,0.0,196829.23597011922,29.828048726616867,-0.02382652358333326,9702.114093140644,136.05317113971097,-0.0238265235833334,0.023826523583333335,0.0,8.326672684688674e-17,106.2251224130941,2711.140358391734,0.0,0.0,0.0,0.0,0.0,106.22512241309408,2711.140358391734,0.0,0.0,0.0,8.326672684688674e-17,106.20158645330133,29.82804872661686,136.02966130195992,106.2251224130941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014640775448326036,0.0014640775448326036,0.0,0.0,0.0,0.0,0.0014640775448326036,-0.023826523583333335,0.0,0.0
20,20,0.0,196829.23597011922,29.828048726616867,-0.02642973898333323,9606.967032800645,135.91045054920096,-0.02642973898333338,0.026429738983333333,0.0,1.1102230246251565e-16,106.0824018225841,2709.3184465879344,0.0,0.0,0.0,0.0,0.0,106.08240182258409,2709.318446587934,0.0,0.0,0.0,1.1102230246251565e-16,106.06675735894966,29.82804872661686,135.89482344901094,106.0824018225841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014597662149914879,0.0014597662149914879,0.0,0.0,0.0,0.0,0.0014597662149914879,-0.026429738983333333,0.0,0.0
21,21,0.0,196829.23597011922,29.828048726616867,-0.01529317413333331,9551.911605920644,135.82786740888096,-0.015293174133333353,0.015293174133333332,0.0,2.7755575615628914e-17,105.99981868226412,2708.263664721761,0.0,0.0,0.0,0.0,0.0,105.99981868226412,2708.263664721761,0.0,0.0,0.0,2.7755575615628914e-17,105.99203807620403,29.82804872661686,135.8200954383437,105.99981868226412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014546536394079302,0.0014546536394079302,0.0,0.0,0.0,0.0,0.0014546536394079302,-0.015293174133333332,0.0,0.0
22,22,0.0,196829.23597011922,29.828048726616867,0.0,9551.911605920644,135.82786740888096,0.0,0.0,0.0,0.0,105.9998186822641,2708.263664721761,0.0,0.0,0.0,0.0,0.0,105.99981868226408,2708.2636647217596,0.0,0.0,0.0,0.0,105.99203807620403,29.82804872661686,135.8200954383437,105.9998186822641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,196829.23597011922,29.828048726616867,-0.014419890533333184,9500.000000000646,135.75000000000097,-0.014419890533333365,0.014419890533333334,0.0,2.7755575615628914e-17,105.92195127338408,2707.2687374658553,0.0,0.0,0.0,0.0,0.0,105.92195127338407,2707.2687374658553,0.0,0.0,0.0,2.7755575615628914e-17,105.92195127338331,29.82804872661686,135.74999999999994,105.92195127338411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001439253803032136,0.001439253803032136,0.0,0.0,0.0,0.0,0.001439253803032136,-0.014419890533333334,0.0,0.0
