,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.405364961712621e-13,199999.99999999843,29.833333333333332,-0.012499999999559464,9955.000000001584,135.62647058823808,-0.012499999999999994,0.0125,-4.405364961712621e-13,4.405364961712621e-13,105.79313725490458,2705.6220520936176,0.0,0.0,3.961659138230775e-12,0.0,0.0,105.79313725490458,2705.622052093618,0.0,0.0,0.0,4.405364961712621e-13,105.79585829665965,29.833333333333332,135.62918906254498,105.79313725490475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004279079931919222,0.0004279079931919222,0.0,0.0,0.0,0.0,0.0004279079931919222,-0.0125,0.0,0.0
1,1,-0.08444551080294088,199695.99616110788,29.832826660268513,0.06816938094876512,10200.409771417138,136.059546655442,-0.016276129854166658,0.016276129854166668,-0.08444551080294088,0.08444551080293185,106.22686261605965,2711.1625928452845,87999.44109558116,109999.30136947647,1.0,0.0,0.0,106.22686261605963,2711.162565550337,0.0,0.0,0.0,0.08444551080293212,106.22958712659917,29.83282666026851,136.0622685970991,106.22671999517354,1.0,0.0,-109999.30136947648,0.0,109999.30136947648,0.0,0.0,-0.0844460565895421,0.0844460565895421,109999.99999999996,0.0,0.0,0.0,0.0844460565895421,-0.016276129854166668,-109999.99999999996,0.0
2,2,-0.08413218081426375,199393.12031017648,29.832321867183623,0.06193023543927356,10423.358618998522,136.4529857982327,-0.02220194537499996,0.022201945375,-0.08413218081426374,0.08413218081427358,106.62080549552574,2716.18494940623,87998.06079420839,109997.57599276048,1.0,0.0,0.0,106.62080549552574,2716.1849223600716,0.0,0.0,0.0,0.08413218081427358,106.62355566997148,29.832321867183623,136.45573337869163,106.62066393104908,1.0,0.0,-109997.57599276048,0.0,109997.57599276048,0.0,0.0,-0.08413621655158186,0.08413621655158186,109999.99999999996,0.0,0.0,0.0,0.08413621655158186,-0.022201945375,-109999.99999999996,0.0
3,3,-0.047948927043760456,199220.504172819,29.832034173621366,0.009183585560427109,10456.419527016062,136.51132857708717,-0.03876534148333331,0.03876534148333333,-0.04794892704376045,0.04794892704376045,106.679340385457,2716.9305938783373,50179.71870940476,62724.648386755965,1.0,0.0,0.0,106.67934038545701,2716.9305850963406,0.0,0.0,0.0,0.04794892704376044,106.65096253843687,29.832034173621366,136.4829901735941,106.6792944034658,1.0,0.0,-62724.648386755965,0.0,62724.64838675597,0.0,0.0,-0.043055762903166185,0.043055762903166185,55888.804047723825,0.0,0.0,0.0,0.043055762903166185,-0.03876534148333333,-55888.804047723825,0.0
4,4,0.0,199220.504172819,29.832034173621366,-0.03494217784999998,10330.627686756072,136.28934297662838,-0.034942177850000006,0.03494217785,0.0,2.7755575615628914e-17,106.457308803007,2714.1017403102815,0.0,0.0,0.0,0.0,0.0,106.457308803007,2714.1017403102815,0.0,0.0,0.0,2.7755575615628914e-17,106.43572417409366,29.832034173621366,136.2677787139631,106.457308803007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010662999451270772,0.0010662999451270772,0.0,0.0,0.0,0.0,0.0010662999451270772,-0.03494217785,0.0,0.0
5,5,0.0,199220.504172819,29.832034173621366,-0.07533961891666663,10059.405058656073,135.8107148093931,-0.0753396189166666,0.07533961891666666,0.0,2.7755575615628914e-17,105.9786806357717,2707.993616016046,0.0,0.0,0.0,0.0,0.0,105.97868063577171,2707.993616016046,0.0,0.0,0.0,2.7755575615628914e-17,105.96654321722589,29.832034173621366,135.7985888431487,105.9786806357717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014856577699641556,0.0014856577699641556,0.0,0.0,0.0,0.0,0.0014856577699641556,-0.07533961891666666,0.0,0.0
6,6,0.0,199220.504172819,29.832034173621366,-0.10303168916666663,9688.490977656073,135.15616054880485,-0.1030316891666665,0.10303168916666666,0.0,2.7755575615628914e-17,105.32412637518345,2699.6179967761573,0.0,0.0,0.0,0.0,0.0,105.32412637518345,2699.6179967761573,0.0,0.0,0.0,2.7755575615628914e-17,105.32412580476765,29.832034173621366,135.15615997892712,105.32412637518345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019086272058589997,0.0019086272058589997,0.0,0.0,0.0,0.0,0.0019086272058589997,-0.10303168916666666,0.0,0.0
7,7,-0.0457165027066407,199055.92476307505,29.831759874605126,-0.024580827126684614,9600.000000000007,135.0,-0.07029732983333332,0.07029732983333334,0.0,0.0,105.16828192536725,2697.619817885768,0.0,0.0,0.0,-0.04571650270664871,0.04571650270664872,105.16828192536722,2697.619825844555,47165.7525630436,58957.19070380451,1.0,0.045716502706648725,105.16812033422225,29.831759874605133,135.00000000000003,105.16824012539487,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045716502706640696,0.0457165924096129,58957.19070380444,0.0457165924096129,-0.07029732983333334,0.0,-58957.19070380444
8,8,-0.0811834722535922,198763.66426296215,29.8312727737716,0.028483710045258855,9702.541356162938,135.18095533440518,-0.05269976220833331,0.052699762208333334,0.0,0.0,105.34981437554086,2699.9469561802503,0.0,0.0,0.0,-0.0811834722535922,0.0811834722535922,105.34981437554082,2699.9469814007152,83901.63121412016,104877.0390176502,1.0,0.08118347225359218,105.34956355450947,29.831272773771595,135.1809549929095,105.3496825606336,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0811834722535922,0.08118341849966454,104877.03901765008,0.0811834184996646,-0.052699762208333334,0.0,-104877.03901765008
9,9,-0.0849576017561203,198457.81689664006,29.83076302816107,0.03728967658945361,9836.784191884972,135.4178544562676,-0.04766792516666654,0.047667925166666666,0.0,0.0,105.58723578364281,2702.9876184841837,0.0,0.0,0.0,-0.08495760175612027,0.08495760175612027,105.58723578364278,2702.987646199692,87999.99999999999,110000.0,1.0,0.08495760175612027,105.58721114238034,29.83076302816107,135.41784561005457,105.58709142810653,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08495760175612029,0.084956263050603,109999.99999999996,0.084956263050603,-0.047667925166666666,0.0,-109999.99999999996
