,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.4080364358656254e-13,199999.99999999846,29.833333333333332,-0.012499999999559197,9955.000000001586,136.19210526316039,-0.012500000000000008,0.0125,-4.4080364358656254e-13,4.4080364358656254e-13,106.35877192982706,2712.845363242487,0.0,0.0,3.964061543044627e-12,0.0,0.0,106.35877192982706,2712.845363242487,0.0,0.0,0.0,4.4080364358656254e-13,106.36091872432667,29.833333333333332,136.19424979398855,106.35877192982706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037727857203506747,0.00037727857203506747,0.0,0.0,0.0,0.0,0.00037727857203506747,-0.0125,0.0,0.0
1,1,-0.02780000000000626,199899.9199999984,29.833166533333333,0.011523870145833143,9996.485932526586,136.25760936714724,-0.016276129854166682,0.016276129854166668,-0.02780000000001231,0.027799999999999995,106.42445829061391,2713.682953128511,29023.86541609964,36279.831770124554,1.0,0.0,0.0,106.42445829061391,2713.682950172552,0.0,0.0,0.0,0.02779999999999981,106.35893091919272,29.833166533333333,136.1921644621238,106.42444283381391,1.0,0.0,-36279.83177012455,0.0,36279.831770124554,0.0,0.0,-0.015909265915038263,0.015909265915038263,20020.354280756386,0.0,0.0,0.0,0.015909265915038263,-0.016276129854166668,-20020.354280756386,0.0
2,2,-0.08246637914109915,199603.04103509043,29.832671735058483,0.06026443376609916,10213.437894084542,136.60016509592296,-0.02220194537499999,0.022201945375,-0.08246637914109915,0.08246637914109915,106.76762937493447,2718.0546629988457,86374.49308937188,107968.11636171488,1.0,0.0,0.0,106.76762937493447,2718.0546370291854,0.0,0.0,0.0,0.08246637914109915,106.71122518182025,29.832671735058486,136.5438150583014,106.76749336086446,1.0,0.0,-107968.11636171487,0.0,107968.11636171486,0.0,0.0,-0.08406640210994347,0.08406640210994347,110000.00000000017,0.0,0.0,0.0,0.08406640210994347,-0.022201945375,-110000.00000000017,0.0
3,3,0.0,199603.04103509043,29.832671735058483,-0.038765341483333327,10073.882664744544,136.37981473380717,-0.03876534148333336,0.03876534148333333,0.0,1.3877787807814457e-17,106.5471429987487,2715.246652346432,0.0,0.0,0.0,0.0,0.0,106.5471429987487,2715.246652346217,0.0,0.0,0.0,1.3877787807814457e-17,106.49674902275352,29.832671735058486,136.32947389536363,106.5471429987487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010571739294634585,0.0010571739294634585,0.0,0.0,0.0,0.0,0.0010571739294634585,-0.03876534148333333,0.0,0.0
4,4,0.0,199603.04103509043,29.832671735058483,-0.03494217785,9948.090824484545,136.18119603865978,-0.03494217784999999,0.03494217785,0.0,0.0,106.34852430360132,2712.7146730886916,0.0,0.0,0.0,0.0,0.0,106.34852430360134,2712.7146730884765,0.0,0.0,0.0,0.0,106.2981303276062,29.832671735058486,136.13085520021627,106.34852430360132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199603.04103509043,29.832671735058483,-0.07533961891666663,9676.868196384543,135.75294978376505,-0.0753396189166667,0.07533961891666666,0.0,4.163336342344337e-17,105.92027804870658,2707.2473581297063,0.0,0.0,0.0,0.0,0.0,105.92027804870656,2707.2473581294907,0.0,0.0,0.0,4.163336342344337e-17,105.88020598210913,29.832671735058486,135.71291997085902,105.92027804870658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001813976714897624,0.001813976714897624,0.0,0.0,0.0,0.0,0.001813976714897624,-0.07533961891666666,0.0,0.0
6,6,0.0,199603.04103509043,29.832671735058483,-0.10303168916666663,9305.954115384542,135.16729597165983,-0.10303168916666651,0.10303168916666666,0.0,2.7755575615628914e-17,105.3346242366013,2699.7525351914846,0.0,0.0,0.0,0.0,0.0,105.33462423660131,2699.7525351912686,0.0,0.0,0.0,2.7755575615628914e-17,105.30701963385951,29.832671735058486,135.13972047638518,105.33462423660131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002191037361127371,0.002191037361127371,0.0,0.0,0.0,0.0,0.002191037361127371,-0.10303168916666666,0.0,0.0
7,7,-0.04570482393092985,199438.50366893905,29.832397506114898,-0.02459250590243063,9217.421094135792,135.02750699074073,-0.0702973298333333,0.07029732983333334,0.0,0.0,105.19515126324175,2697.964579011772,0.0,0.0,0.0,-0.045704823930902215,0.04570482393090222,105.19515126324177,2697.964587038007,47165.75256304361,58957.19070380451,1.0,0.04570482393090222,105.16745366681356,29.832397506114894,134.99999999999994,105.19510948462583,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04570482393092985,0.045716875654452226,58957.190703804496,0.045716875654452226,-0.07029732983333334,0.0,-58957.190703804496
8,8,-0.08117747444716847,199146.26476092936,29.831910441268217,0.028477712238827,9319.94085819557,135.18938030241404,-0.05269976220833335,0.052699762208333334,0.0,0.0,105.35760165665553,2700.046976219153,0.0,0.0,0.0,-0.08117747444716032,0.08117747444716034,105.35760165665552,2700.0470015333635,83901.63121412016,104877.03901765021,1.0,0.08117747444716032,105.32993532937896,29.831910441268214,135.16199337709565,105.35746986114586,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08117747444716847,0.08119859706775123,104877.03901765044,0.08119859706775123,-0.052699762208333334,0.0,-104877.03901765044
9,9,-0.0849713482204576,198840.36790733563,29.831400613178893,0.03730342305380666,9454.233181189273,135.40142081240413,-0.04766792516666665,0.047667925166666666,0.0,0.0,105.57016460158526,2702.7693277609656,0.0,0.0,0.0,-0.08497134822047334,0.08497134822047334,105.57016460158526,2702.7693554553834,88000.0,110000.0,1.0,0.08497134822047334,105.54285190289677,29.831400613178893,135.37415264845964,105.57002019922521,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0849713482204576,0.08499224142516706,110000.00000000017,0.08499224142516706,-0.047667925166666666,0.0,-110000.00000000017
10,10,-0.08480994679046536,198535.05209888998,29.830891753498154,0.03525502437379488,9581.151268934935,135.60181779305518,-0.049554922416666654,0.04955492241666667,0.0,0.0,105.77106989385395,2705.339857500176,0.0,0.0,0.0,-0.08480994679046157,0.08480994679046157,105.77106989385398,2705.3398850956255,88000.0,110000.0,1.0,0.08480994679046155,105.74360184841908,29.830891753498147,135.57465060562274,105.770926039557,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08480994679046536,0.08482771117679133,110000.00000000017,0.08482771117679133,-0.04955492241666667,0.0,-110000.00000000017
11,11,-0.08468076569820421,198230.20134237644,29.830383668903963,0.028296963906540597,9683.020338998482,135.7626636931555,-0.05638380179166663,0.056383801791666674,0.0,0.0,105.9324234406469,2707.402564808709,0.0,0.0,0.0,-0.08468076569820727,0.08468076569820727,105.9324234406469,2707.402592281162,88000.0,110000.0,1.0,0.08468076569820727,105.90504477394467,29.83038366890396,135.73558510412667,105.93228002425153,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08468076569820421,0.08469635245441419,110000.00000000017,0.08469635245441419,-0.056383801791666674,0.0,-110000.00000000017
12,12,-0.08457106999957362,197925.74549037794,29.829876242483966,0.024083785166249448,9769.72196559698,135.89956099831102,-0.060487284833333356,0.060487284833333335,0.0,0.0,106.06982780089315,2709.1578738914154,0.0,0.0,0.0,-0.08457106999958279,0.08457106999958279,106.06982780089314,2709.157901274961,88000.0,110000.0,1.0,0.08457106999958279,106.04278064542441,29.829876242483966,135.87255756885236,106.06968475582705,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08457106999957363,0.08458429251656903,110000.00000000017,0.08458429251656906,-0.060487284833333335,0.0,-110000.00000000017
13,13,-0.08444616529741285,197621.73929530728,29.829369565492176,0.027511705464088567,9868.764105267695,136.05594332410692,-0.0569344598333334,0.05693445983333333,0.0,0.0,106.22671638145324,2711.160699835395,0.0,0.0,0.0,-0.08444616529742191,0.0844461652974219,106.22671638145322,2711.1607271179187,88000.0,110000.0,1.0,0.08444616529742191,106.19972869022476,29.82936956549218,136.02899916502486,106.22657375861472,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08444616529741285,0.08445659249329301,110000.00000000017,0.08445659249329301,-0.05693445983333333,0.0,-110000.00000000017
14,14,-0.08431435526645961,197318.207616348,29.82886367936058,0.02912809643313888,9973.625252426997,136.2215135564637,-0.05518625883333333,0.05518625883333333,0.0,0.0,106.39279205504613,2713.2791965388533,0.0,0.0,0.0,-0.0843143552664722,0.0843143552664722,106.39279205504613,2713.2792237219187,88000.0,110000.0,1.0,0.08431435526647221,106.36584477423798,29.82886367936058,136.1946096283618,106.39264987710312,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08431435526645961,0.08432143293891936,110000.00000000017,0.08432143293891936,-0.05518625883333333,0.0,-110000.00000000017
15,15,-0.08374250215575968,197016.7346085873,29.82836122434765,0.027754738322414704,10073.54231038769,136.3792773321911,-0.05598776383333338,0.05598776383333333,0.0,0.0,106.55105636371418,2715.2965116055216,0.0,0.0,0.0,-0.08374250215574805,0.08374250215574804,106.5510563637142,2715.29653840111,87533.17078838915,109416.46348548644,1.0,0.08374250215574804,106.5241295129005,29.82836122434765,136.3523933642146,106.55091610784345,1.0,-109416.46348548644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08374250215575968,0.08374601365929552,109416.46348548657,0.0837460136592956,-0.05598776383333333,0.0,-109416.46348548657
16,16,-0.052082955129960175,196829.23597011942,29.828048726616867,-0.007208918161702794,10047.590205005561,136.338300323693,-0.05929187329166666,0.059291873291666665,0.0,0.0,106.51030584976043,2714.777228698955,0.0,0.0,0.0,-0.05208295512996386,0.052082955129963866,106.5103058497604,2714.777239063179,54419.71195250589,68024.63994063236,1.0,0.05208295512996386,106.48340847202967,29.828048726616867,136.31143202058973,106.51025159707615,1.0,-68024.63994063236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052082955129960175,0.052085710987283276,68024.63994063239,0.052085710987283276,-0.059291873291666665,0.0,-68024.63994063239
17,17,0.0,196829.2359701194,29.828048726616867,-0.06486394904166666,9814.07998845556,135.96959998177192,-0.06486394904166669,0.06486394904166667,0.0,1.3877787807814457e-17,106.1415512551551,2710.0736723065415,0.0,0.0,0.0,0.0,0.0,106.1415512551551,2710.0736723065415,0.0,0.0,0.0,1.3877787807814457e-17,106.12331720108446,29.828048726616867,135.9513851544634,106.1415512551551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015223707416489082,0.0015223707416489082,0.0,0.0,0.0,0.0,0.0015223707416489082,-0.06486394904166667,0.0,0.0
18,18,0.0,196829.23597011942,29.828048726616867,-0.007275114004166666,9787.889578040566,135.9282467021693,-0.007275114004166666,0.007275114004166667,0.0,0.0,106.10019797555246,2709.545691742301,0.0,0.0,0.0,0.0,0.0,106.10019797555243,2709.545691742301,0.0,0.0,0.0,0.0,106.08196392148191,29.828048726616867,135.9100318748607,106.10019797555245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007275114004166667,0.0,0.0
19,19,0.0,196829.23597011948,29.828048726616867,-0.02382652358333326,9702.114093140566,135.79281172601142,-0.023826523583333353,0.023826523583333335,0.0,8.326672684688674e-17,105.96476299939455,2707.8157965831692,0.0,0.0,0.0,0.0,0.0,105.96476299939454,2707.8157965831692,0.0,0.0,0.0,8.326672684688674e-17,105.95516682519846,29.828048726616867,135.7832256704294,105.96476299939457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015180246556072586,0.0015180246556072586,0.0,0.0,0.0,0.0,0.0015180246556072586,-0.023826523583333335,0.0,0.0
20,20,0.0,196829.23597011948,29.828048726616867,-0.02642973898333323,9606.967032800567,135.6425795254746,-0.026429738983333336,0.026429738983333333,0.0,1.1102230246251565e-16,105.81453079885772,2705.8956044232627,0.0,0.0,0.0,0.0,0.0,105.81453079885772,2705.8956044232627,0.0,0.0,0.0,1.1102230246251565e-16,105.81354569087354,29.828048726616867,135.6415954562301,105.81453079885772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015133124112247836,0.0015133124112247836,0.0,0.0,0.0,0.0,0.0015133124112247836,-0.026429738983333333,0.0,0.0
21,21,0.0,196829.23597011948,29.828048726616867,-0.01529317413333331,9551.911605920566,135.5556499040851,-0.015293174133333358,0.015293174133333332,0.0,2.7755575615628914e-17,105.72760117746823,2704.7838912730667,0.0,0.0,0.0,0.0,0.0,105.72760117746824,2704.7838912730667,0.0,0.0,0.0,2.7755575615628914e-17,105.7351953421721,29.82804872661687,135.56323606117877,105.72760117746823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001507725003932426,0.001507725003932426,0.0,0.0,0.0,0.0,0.001507725003932426,-0.015293174133333332,0.0,0.0
22,22,0.0,196829.23597011948,29.828048726616867,0.0,9551.911605920566,135.5556499040851,0.0,0.0,0.0,0.0,105.72760117746824,2704.7838912730667,0.0,0.0,0.0,0.0,0.0,105.72760117746824,2704.7838912730667,0.0,0.0,0.0,0.0,105.7351953421721,29.82804872661687,135.56323606117877,105.72760117746823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,0.0,196829.23597011948,29.828048726616867,-0.014419890533332785,9500.000000000568,135.4736842105272,-0.014419890533333328,0.014419890533333334,0.0,2.7755575615628914e-17,105.64563548391033,2703.7352413931258,0.0,0.0,0.0,0.0,0.0,105.64563548391033,2703.7352413931258,0.0,0.0,0.0,2.7755575615628914e-17,105.66173860761123,29.82804872661687,135.4897703544096,105.64563548391033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014953680461668778,0.0014953680461668778,0.0,0.0,0.0,0.0,0.0014953680461668778,-0.014419890533333334,0.0,0.0
