,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
10,10,-0.08479221103700331,198252.51537866468,29.83042085896444,0.03523728862033664,9863.687989160298,135.6234651242748,-0.04955492241666667,0.04955492241666667,0.0,0.0,105.7931880596914,2705.6227017507636,2.4079565208457728e-20,4.8474526080442775e-20,0.0,-0.08479221103700331,0.08479221103700331,105.7931880596914,2705.622729331935,87999.99999998273,109999.9999999784,1.0,0.08479221103700331,105.7931880596914,29.83042085896444,135.6234651242748,105.79304426531036,1.0,-109999.9999999784,1.7050358922760303e-15,3.753135138868535e-06,3.7531351354583966e-06,0.0,0.0,0.0,0.0,6.143621158843146e-20,-0.08479221103700331,0.08479221103700331,109999.9999999784,0.08479221103700331,-0.04955492241666667,-6.808067711366929e-20,-109999.9999999784
11,11,-0.08465221070573814,197947.76742012406,29.829912945700208,0.02826840891407146,9965.454261250958,135.79792159071593,-0.056383801791666674,0.056383801791666674,0.0,0.0,105.96815196495126,2707.8590969258385,2.4079565209536062e-20,4.8474526083135924e-20,0.0,-0.08465221070573814,0.08465221070573814,105.96815196495126,2707.859124393303,87999.99999998273,109999.9999999784,1.0,0.08465221070573814,105.96815196495126,29.829912945700208,135.79792159071593,105.96800864501571,1.0,-109999.9999999784,1.705035665873199e-15,3.753237480802582e-06,3.753237477392449e-06,0.0,0.0,0.0,0.0,6.143621159291081e-20,-0.08465221070573814,0.08465221070573814,109999.9999999784,0.08465221070573814,-0.056383801791666674,-6.808067712057069e-20,-109999.9999999784
12,12,-0.0845334248262927,197643.4470907494,29.82940574515125,0.024046139992959358,10052.02036522561,135.94632062610103,-0.060487284833333335,0.060487284833333335,0.0,0.0,106.11705779894805,2709.7609630050842,2.4079565329676042e-20,4.847452638285099e-20,0.0,-0.0845334248262927,0.0845334248262927,106.11705779894805,2709.7609903762923,87999.99999998273,109999.9999999784,1.0,0.0845334248262927,106.11705779894805,29.82940574515125,135.94632062610103,106.11691488094979,1.0,-109999.9999999784,1.7050114927914533e-15,3.7641159224511632e-06,3.76411591904104e-06,0.0,0.0,0.0,0.0,6.143621208743194e-20,-0.0845334248262927,0.0845334248262927,109999.9999999784,0.0845334248262927,-0.060487284833333335,-6.808067787603264e-20,-109999.9999999784
13,13,-0.08439822122398419,197339.61349434304,29.828899355823907,0.027463761390650848,10150.889906231952,136.11581126782622,-0.05693445983333333,0.05693445983333333,0.0,0.0,106.28705437319721,2711.930575274621,2.4079565329635727e-20,4.8474526382773555e-20,0.0,-0.08439822122398419,0.08439822122398419,106.28705437319721,2711.930602536516,87999.99999998273,109999.9999999784,1.0,0.08439822122398419,106.28705437319721,29.828899355823907,136.11581126782622,106.2869119120023,1.0,-109999.9999999784,1.7050114736993281e-15,3.7641244779077168e-06,3.764124474497583e-06,0.0,0.0,0.0,0.0,6.143621208737346e-20,-0.08439822122398419,0.08439822122398419,109999.9999999784,0.08439822122398419,-0.05693445983333333,-6.808067787609638e-20,-109999.9999999784
14,14,-0.0842556078078745,197036.2933062347,29.82839382217706,0.029069348974541172,10255.539562540302,136.29521067864053,-0.05518625883333333,0.05518625883333333,0.0,0.0,106.46695883661239,2714.2247499460323,2.407956532835016e-20,4.8474526379551823e-20,0.0,-0.0842556078078745,0.0842556078078745,106.46695883661239,2714.2247770929075,87999.99999998273,109999.9999999784,1.0,0.0842556078078745,106.46695883661239,29.82839382217706,136.29521067864053,106.46681685646345,1.0,-109999.9999999784,1.7050117465663138e-15,3.764002212687619e-06,3.7640022092774886e-06,0.0,0.0,0.0,0.0,6.143621208203033e-20,-0.0842556078078745,0.0842556078078745,109999.9999999784,0.0842556078078745,-0.05518625883333333,-6.808067786786437e-20,-109999.9999999784
15,15,-0.08367396501415517,196735.06703218372,29.827891778386974,0.02768620118082184,10355.209886791261,136.46607409164216,-0.05598776383333333,0.05598776383333333,0.0,0.0,106.63832233990361,2716.408206953487,2.4079565324295427e-20,4.8474526369394126e-20,0.0,-0.08367396501415517,0.08367396501415517,106.63832233990361,2716.4082337053287,87533.17078837188,109416.46348546485,1.0,0.08367396501415517,106.63832233990361,29.827891778386974,136.46607409164216,106.63818231325519,1.0,-109416.46348546485,1.7050126321037214e-15,3.7636053406272226e-06,3.7636053372171183e-06,0.0,0.0,0.0,0.0,6.143621206510321e-20,-0.08367396501415517,0.08367396501415517,109416.46348546485,0.08367396501415517,-0.05598776383333333,-6.80806778416199e-20,-109416.46348546485
16,16,-0.05204215304540497,196547.7152812203,29.8275795254687,-0.00724972024626169,10329.110893904719,136.4213329609795,-0.059291873291666665,0.059291873291666665,0.0,0.0,106.59380760322468,2715.8411836960204,2.4079565196205636e-20,4.8474526049805046e-20,0.0,-0.05204215304540497,0.05204215304540497,106.59380760322468,2715.8411940468263,54419.711952488615,68024.63994061077,1.0,0.05204215304540497,106.59380760322468,29.8275795254687,136.4213329609795,106.5937534355108,1.0,-68024.63994061077,1.705038438737137e-15,3.751983461519824e-06,3.7519834581096685e-06,0.0,0.0,0.0,0.0,6.143621153763893e-20,-0.05204215304540497,0.05204215304540497,68024.63994061077,0.05204215304540497,-0.059291873291666665,-6.808067703551278e-20,-68024.63994061077
17,17,0.0,196547.7152812203,29.8275795254687,-0.06486394904166667,10095.600677354718,136.02102973260807,-0.06486394904166667,0.06486394904166667,0.0,0.0,106.19345020713938,2710.7361498795794,2.4079565191342434e-20,4.847452603755292e-20,0.0,0.0,0.0,106.19345020713938,2710.7361498795794,1.925043240472289e-20,2.406304050590361e-20,0.0,0.0,106.19345020713938,29.8275795254687,136.02102973260807,106.19345020713938,0.0,-2.406304050590361e-20,1.7050395767806463e-15,3.751468407272611e-06,3.751468403862462e-06,0.0,0.0,0.0,0.0,6.143621151699111e-20,0.0,0.0,2.406304050590361e-20,0.0,-0.06486394904166667,-6.808067700299906e-20,-2.406304050590361e-20
18,18,0.0,196547.7152812203,29.8275795254687,-0.007275114004166667,10069.410266939718,135.97613188618237,-0.007275114004166667,0.007275114004166667,0.0,0.0,106.14855236071367,2710.163049175278,2.407956518663914e-20,4.8474526025739383e-20,0.0,0.0,0.0,106.14855236071367,2710.163049175278,1.9250433461173075e-20,2.4063041826466344e-20,0.0,0.0,106.14855236071367,29.8275795254687,135.97613188618237,106.14855236071367,0.0,-2.4063041826466344e-20,1.7050406291286985e-15,3.7509919453570312e-06,3.7509919419468846e-06,0.0,0.0,0.0,0.0,6.143621149721089e-20,0.0,0.0,2.4063041826466344e-20,0.0,-0.007275114004166667,-6.808067697211903e-20,-2.4063041826466344e-20
19,19,0.0,196547.7152812203,29.8275795254687,-0.023826523583333335,9983.634782039719,135.82908819778237,-0.023826523583333335,0.023826523583333335,0.0,0.0,106.00150867231368,2708.2852540058707,2.4079565183033295e-20,4.847452601671663e-20,0.0,0.0,0.0,106.00150867231368,2708.2852540058707,0.0,0.0,0.0,0.0,106.00150867231368,29.8275795254687,135.82908819778237,106.00150867231368,1.0,0.0,1.7050413911182304e-15,3.7506468321012016e-06,3.75064682869105e-06,0.0,0.0,0.0,0.0,6.143621148221115e-20,0.0,0.0,0.0,0.0,-0.023826523583333335,-6.808067694896085e-20,0.0
20,20,0.0,196547.7152812203,29.8275795254687,-0.026429738983333333,9888.48772169972,135.66597895148522,-0.026429738983333333,0.026429738983333333,0.0,0.0,105.83839942601652,2706.2007722062813,2.407956530404089e-20,4.84745263186189e-20,0.0,0.0,0.0,105.83839942601652,2706.2007722062813,0.0,0.0,0.0,0.0,105.83839942601652,29.8275795254687,135.66597895148522,105.83839942601652,1.0,0.0,1.7050170728491755e-15,3.7616132192832227e-06,3.761613215873123e-06,0.0,0.0,0.0,0.0,6.143621198044348e-20,0.0,0.0,0.0,0.0,-0.026429738983333333,-6.808067771031338e-20,0.0
21,21,0.0,196547.7152812203,29.8275795254687,-0.015293174133333332,9833.432294819719,135.57159821969094,-0.015293174133333332,0.015293174133333332,0.0,0.0,105.74401869422223,2704.9938842675247,2.407956530597834e-20,4.847452632349902e-20,0.0,0.0,0.0,105.74401869422223,2704.9938842675247,0.0,0.0,0.0,0.0,105.74401869422223,29.8275795254687,135.57159821969094,105.74401869422223,0.0,0.0,1.7050166150597685e-15,3.7618187327918398e-06,3.761818729381772e-06,0.0,0.0,0.0,0.0,6.143621198866409e-20,0.0,0.0,0.0,0.0,-0.015293174133333332,-6.808067772325234e-20,0.0
22,22,0.0,196547.7152812203,29.8275795254687,0.0,9833.432294819719,135.57159821969094,0.0,0.0,0.0,0.0,105.74401869422223,2704.9938842675247,2.407956538380928e-20,4.847452651767262e-20,0.0,0.0,0.0,105.74401869422223,2704.9938842675247,0.0,0.0,0.0,0.0,105.74401869422223,29.8275795254687,135.57159821969094,105.74401869422223,1.0,0.0,1.705000837245489e-15,3.7688811032174073e-06,3.7688810998073407e-06,0.0,0.0,0.0,0.0,6.143621230905132e-20,0.0,0.0,0.0,0.0,0.0,-6.808067821270257e-20,0.0
23,23,0.0,196547.7152812203,29.8275795254687,-0.014419890533333334,9781.520688899718,135.48260689525665,-0.014419890533333334,0.014419890533333334,0.0,0.0,105.65502736978796,2703.855419611453,2.407956538362933e-20,4.847452651725098e-20,0.0,0.0,0.0,105.65502736978796,2703.855419611453,0.0,0.0,0.0,0.0,105.65502736978796,29.8275795254687,135.48260689525665,105.65502736978796,0.0,0.0,1.7050008287461004e-15,3.7688848988012175e-06,3.7688848953912513e-06,0.0,0.0,0.0,0.0,6.143621230846993e-20,0.0,0.0,0.0,0.0,-0.014419890533333334,-6.808067821207775e-20,0.0
