,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.1983354179933223e-13,199999.9999999985,29.833333333333336,-0.012499999999580166,9955.000000001512,136.94000000000202,-0.0125,0.0125,-4.1983354179933223e-13,4.1983354179933223e-13,107.10666666666867,2722.3667617489427,0.0,0.0,3.77548149100119e-12,0.0,0.0,107.10666666666867,2722.3667617489436,0.0,0.0,0.0,4.1983354179933223e-13,107.10666666666867,29.833333333333336,136.94000000000202,107.10666666666867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1983354179933223e-13,4.1983354179933223e-13,0.0,0.0,0.0,0.0,4.1983354179933223e-13,-0.0125,0.0,0.0
1,1,0.0,199999.9999999985,29.833333333333336,-0.016276129854166668,9896.405932526512,136.86187457670204,-0.016276129854166668,0.016276129854166668,0.0,0.0,107.0285412433687,2721.373710332923,0.0,0.0,0.0,0.0,0.0,107.0285412433687,2721.373710332924,0.0,0.0,0.0,0.0,107.0285412433687,29.833333333333336,136.86187457670204,107.0285412433687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016276129854166668,0.0,0.0
2,2,0.0,199999.99999999852,29.833333333333332,-0.022201945375,9816.478929176497,136.755305238902,-0.022201945375,0.022201945375,0.0,0.0,106.92197190556867,2720.0185240457736,0.0,0.0,0.0,0.0,0.0,106.92197190556867,2720.018524045774,0.0,0.0,0.0,0.0,106.92197190556867,29.833333333333332,136.755305238902,106.92197190556867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022201945375,0.0,0.0
3,3,-6.497423861180142e-13,199999.9999999962,29.83333333333333,-0.03876534148268359,9676.923699838837,136.56923159978513,-0.03876534148333333,0.03876534148333333,-6.497423861180142e-13,6.497423861180142e-13,106.7358982664518,2717.6507032571535,6.803308127430186e-07,8.504135159287735e-07,0.0,0.0,0.0,106.7358982664518,2717.6507032571535,0.0,0.0,0.0,6.497423861180142e-13,106.7358982664518,29.83333333333333,136.56923159978513,106.7358982664518,1.0,0.0,-8.504135159287734e-07,0.0,8.504135159287733e-07,0.0,0.0,-6.497423861180142e-13,6.497423861180142e-13,8.504135159287735e-07,0.0,0.0,0.0,6.497423861180142e-13,-0.03876534148333333,-8.504135159287734e-07,0.0
4,4,0.0,199999.9999999962,29.83333333333333,-0.03494217784999926,9551.131859578838,136.40150914610513,-0.03494217785,0.03494217785,0.0,0.0,106.5681758127718,2715.514635376987,0.0,0.0,0.0,0.0,0.0,106.5681758127718,2715.514635376987,0.0,0.0,0.0,0.0,106.5681758127718,29.83333333333333,136.40150914610513,106.5681758127718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199999.9999999962,29.83333333333333,-0.07533961891666666,9279.90923147884,136.03987897530513,-0.07533961891666685,0.07533961891666666,0.0,0.0,106.2065456419718,2710.90328436016,0.0,0.0,0.0,0.0,0.0,106.2065456419718,2710.90328436016,0.0,0.0,0.0,0.0,106.2065456419718,29.83333333333333,136.03987897530513,106.2065456419718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07533961891666685,0.0,0.0
6,6,0.0,199999.9999999962,29.83333333333333,-0.10303168916666666,8908.995150478839,135.54532686730514,-0.10303168916666666,0.10303168916666666,0.0,0.0,105.7119935339718,2704.5842420787035,0.0,0.0,0.0,0.0,0.0,105.7119935339718,2704.5842420787035,0.0,0.0,0.0,0.0,105.7119935339718,29.83333333333333,135.54532686730514,105.7119935339718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10303168916666666,0.0,0.0
7,7,-0.0455324314021368,199836.08324694846,29.833060138744916,-0.024764898431184346,8819.841516126577,135.4264553548354,-0.07029732983333334,0.07029732983333334,0.0,0.0,105.59343668013553,2703.0670557348953,0.0,0.0,0.0,-0.045532431402143914,0.045532431402149076,105.5934366801355,2703.0670636891714,47165.7525630436,58957.19070380451,1.0,0.045532431402149076,105.59343668013553,29.833060138744916,135.4264553548354,105.59339521609054,1.0,-58957.1907038045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045532431402136794,0.045532431402149076,58957.19070380451,0.045532431402149076,-0.07029732983333334,0.0,-58957.1907038045
8,8,-0.08089206061616039,199544.8718287303,29.83257478638122,0.02819229840782572,8921.333790394749,135.561778387193,-0.052699762208333334,0.052699762208333334,0.0,0.0,105.72933447108662,2704.8057725227077,0.0,0.0,0.0,-0.08089206061615878,0.08089206061615876,105.72933447108663,2704.8057976324076,83901.63121412016,104877.03901765021,1.0,0.08089206061615879,105.72933447108662,29.832574786381215,135.561778387193,105.72920360081179,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08089206061616039,0.08089206061615876,104877.03901765021,0.08089206061615879,-0.052699762208333334,0.0,-104877.03901765021
9,9,-0.08470060034332136,199239.94966749434,29.832066582779156,0.03703267517666199,9054.65142103073,135.73953522804098,-0.047667925166666666,0.047667925166666666,0.0,0.0,105.90761212878523,2707.0851951429977,0.0,0.0,0.0,-0.08470060034332859,0.0847006003433286,105.90761212878522,2707.0852226496227,88000.00000000001,110000.0,1.0,0.0847006003433286,105.90761212878523,29.832066582779156,135.73953522804098,105.90746864526184,1.0,-109999.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08470060034332137,0.0847006003433286,110000.0,0.0847006003433286,-0.047667925166666666,0.0,-109999.99999999999
