,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
0,0,-4.618527782440651e-13,199999.99999999834,29.833333333333332,-0.01249999999953788,9955.000000001663,135.92500000000277,-0.012499999999999999,0.0125,-4.618527782440651e-13,4.621164562124136e-13,106.09166666666944,2709.4367549242456,0.0,0.0,4.153352322338716e-12,0.0,0.0,106.09166666666944,2709.4367549242456,0.0,0.0,0.0,4.621164562124136e-13,106.09407511842663,29.833333333333332,135.92740604571424,106.09166666666944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004010076190397175,0.0004010076190397175,0.0,0.0,0.0,0.0,0.0004010076190397175,-0.0125,0.0,0.0
1,1,-0.07699985209791876,199722.80053244586,29.832871334220737,0.060723722243740674,10173.605400079128,136.28934233346519,-0.016276129854166658,0.016276129854166668,-0.07699985209791553,0.0769998520979155,106.45658957878894,2714.092594625217,80413.95961019353,100517.44951274192,1.0,0.0,0.0,106.45658957878895,2714.092571951503,0.0,0.0,0.0,0.07699985209790722,106.42892300635883,29.832871334220744,136.26172148822326,106.45647099924447,1.0,0.0,-100517.44951274192,0.0,100517.4495127419,0.0,0.0,-0.07199537027233015,0.07199537027233015,93869.97200355788,0.0,0.0,0.0,0.07199537027233015,-0.016276129854166668,-93869.97200355788,0.0
2,2,-0.0839710651963117,199420.50469773915,29.832367507829563,0.06176911982131613,10395.974231435866,136.65995705239308,-0.02220194537500004,0.022201945375,-0.0839710651963117,0.08397106519631614,106.82773056734625,2718.819538717993,88000.0,110000.0,1.0,0.0,0.0,106.82773056734626,2718.8195122730253,0.0,0.0,0.0,0.08397106519631614,106.80023642848465,29.832367507829566,136.63249030497838,106.82758954456355,1.0,0.0,-109999.99999999999,0.0,110000.0,0.0,0.0,-0.08399674816751136,0.08399674816751136,110000.00000000016,0.0,0.0,0.0,0.08399674816751136,-0.022201945375,-110000.00000000016,0.0
3,3,0.0,199420.50469773918,29.832367507829563,-0.038765341483333327,10256.419002095867,136.4273650034931,-0.03876534148333334,0.03876534148333333,0.0,1.3877787807814457e-17,106.59499749566353,2715.85634210886,0.0,0.0,0.0,0.0,0.0,106.59499749566352,2715.8563421088597,0.0,0.0,0.0,1.3877787807814457e-17,106.57267096450047,29.832367507829566,136.40506077655687,106.59499749566353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008604200797830722,0.0008604200797830722,0.0,0.0,0.0,0.0,0.0008604200797830722,-0.03876534148333333,0.0,0.0
4,4,0.0,199420.50469773918,29.832367507829563,-0.034942177850000006,10130.627161835866,136.2177119363931,-0.03494217785000001,0.03494217785,0.0,0.0,106.38534442856354,2713.1842286349734,0.0,0.0,0.0,0.0,0.0,106.38534442856354,2713.1842286349734,0.0,0.0,0.0,0.0,106.36301789740057,29.832367507829566,136.19540770945693,106.38534442856354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494217785,0.0,0.0
5,5,0.0,199420.50469773918,29.832367507829563,-0.07533961891666659,9859.404533735866,135.7656742228931,-0.07533961891666666,0.07533961891666666,0.0,6.938893903907228e-17,105.93330671506355,2707.413851126879,0.0,0.0,0.0,0.0,0.0,105.93330671506355,2707.413851126879,0.0,0.0,0.0,6.938893903907228e-17,105.92094663945568,29.832367507829566,135.75332649501306,105.93330671506354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016594165093419488,0.0016594165093419488,0.0,0.0,0.0,0.0,0.0016594165093419488,-0.07533961891666666,0.0,0.0
6,6,0.0,199420.50469773918,29.832367507829563,-0.10303168916666663,9488.490452735867,135.1474840878931,-0.1030316891666668,0.10303168916666666,0.0,2.7755575615628914e-17,105.31511658006355,2699.5025269400726,0.0,0.0,0.0,0.0,0.0,105.31511658006356,2699.5025269400726,0.0,0.0,0.0,2.7755575615628914e-17,105.31511606496376,29.832367507829566,135.14748357330762,105.31511658006355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002057868882454464,0.002057868882454464,0.0,0.0,0.0,0.0,0.002057868882454464,-0.10303168916666666,0.0,0.0
7,7,-0.04571664851781842,199255.924763075,29.832093207938456,-0.024580681315514743,9400.000000000011,135.0,-0.07029732983333335,0.07029732983333334,0.0,0.0,105.16794859230059,2697.615564557494,0.0,0.0,0.0,-0.04571664851781841,0.04571664851781842,105.1679485923006,2697.615572519283,47165.7525630436,58957.19070380451,1.0,0.04571664851781842,105.16778700051738,29.832093207938453,135.0,105.16790679206157,1.0,-58957.19070380451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045716648517818405,0.0457167342820399,58957.19070380449,0.0457167342820399,-0.07029732983333334,0.0,-58957.19070380449
8,8,-0.08119143999352282,198963.6355790983,29.831606059298494,0.028491677785189472,9502.570040026692,135.17095006671113,-0.05269976220833342,0.052699762208333334,0.0,0.0,105.33947584819488,2699.814612443718,0.0,0.0,0.0,-0.08119143999352281,0.08119143999352281,105.33947584819487,2699.8146377865496,83901.63121412016,104877.0390176502,1.0,0.08119143999352281,105.33922516447832,29.831606059298498,135.17094990600455,105.3393440074126,1.0,-104877.03901765021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08119143999352281,0.08119141320911763,104877.0390176504,0.08119141320911763,-0.052699762208333334,0.0,-104877.0390176504
9,9,-0.08497642317856807,198657.72045565548,29.831096200759422,0.03730849801190142,9636.88063286954,135.3948010547826,-0.04766792516666667,0.047667925166666666,0.0,0.0,105.56384927365144,2702.688395696822,0.0,0.0,0.0,-0.08497642317856807,0.08497642317856809,105.56384927365143,2702.688423428084,87999.99999999999,109999.99999999999,1.0,0.08497642317856809,105.56382613823037,29.831096200759422,135.3947937343268,105.56370485402317,1.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08497642317856807,0.08497522988701169,110000.00000000016,0.08497522988701169,-0.047667925166666666,0.0,-110000.00000000016
