,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump1.Qin,Pump1.Qout,Pump1.H,Pump1.n,Pump1.Ph,Pump1.Pe,Pump1.PumpOn,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EBg.P_bal,EBpv.P_bal,p1r0_expanded.Q,p1c1_Q_expanded.Q,p1eb_expanded.P,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
10,10,-0.08262731959525474,199479.06046937263,29.832465100782287,0.06489732418275475,10199.262129610372,136.79889319441557,-0.017729995412499998,0.017729995412499998,0.0,0.0,106.96656463911214,2720.585668549242,1.1914836571189321e-14,1.827685997753784e-14,0.0,-0.08262731959525474,0.08262731959525474,106.96656463911214,2720.5856945959563,86704.31672515988,108380.39590644985,1.0,0.08262731959525474,106.96656463911214,29.832465100782287,136.79889319441557,106.96642809363327,1.0,-108380.39590644985,-2.3312748678169235e-14,1.3470306306715209e-07,1.3470308637990082e-07,0.0,0.0,0.0,0.0,2.152871221318151e-14,-0.08262731959525474,0.08262731959525474,108380.39590644985,0.08262731959525474,-0.017729995412499998,-2.331274868023619e-14,-108380.39590644985
11,11,-0.08362479059858073,199178.01122321773,29.831963352038695,0.05611378510274741,10401.271755980262,137.1019076339704,-0.02751100549583333,0.02751100549583333,0.0,0.0,107.27008414404375,2724.4427891224504,1.1914836571189228e-14,1.8276859977537882e-14,0.0,-0.08362479059858073,0.08362479059858073,107.27008414404375,2724.4428157640577,87999.99995881076,109999.99994851345,1.0,0.08362479059858073,107.27008414404375,29.831963352038695,137.1019076339704,107.2699442819317,1.0,-109999.99994851345,-2.331274867816154e-14,1.3641868949739078e-07,1.3641871281013957e-07,0.0,0.0,0.0,0.0,2.1528712213181347e-14,-0.08362479059858073,0.08362479059858073,109999.99994851345,0.08362479059858073,-0.02751100549583333,-2.331274868023402e-14,-109999.99994851345
12,12,-0.04794646085115522,199005.40396415358,29.83167567327359,0.03045171585115522,10510.89793304442,137.26634689956663,-0.017494745,0.017494745,0.0,0.0,107.43471720355521,2726.532660638818,1.1914836571189277e-14,1.8276859977537936e-14,0.0,-0.04794646085115522,0.04794646085115522,107.43471720355521,2726.5326693900747,50532.43287668543,63165.54109585679,1.0,0.04794646085115522,107.43471720355521,29.83167567327359,137.26634689956663,107.43467122629305,1.0,-63165.54109585679,-2.331274867815451e-14,1.3801183612271987e-07,1.3801185943546834e-07,0.0,0.0,0.0,0.0,2.1528712213181095e-14,-0.04794646085115522,0.04794646085115522,63165.54109585679,0.04794646085115522,-0.017494745,-2.3312748680232084e-14,-63165.54109585679
13,13,-0.08318676948040529,198705.93159402412,29.831176552656704,0.07400138853040529,10777.30293175388,137.66595439763083,-0.00918538095,0.00918538095,0.0,0.0,107.83491624574646,2731.606167253289,1.1914836571185824e-14,1.827685997754066e-14,0.0,-0.08318676948040529,0.08318676948040529,107.83491624574646,2731.6061935473977,87999.99991599921,109999.99989499903,1.0,0.08318676948040529,107.83491624574646,29.831176552656704,137.66595439763083,107.83477784497411,1.0,-109999.99989499903,-2.3312748677581095e-14,3.1201077241892227e-07,3.120107957316709e-07,0.0,0.0,0.0,0.0,2.1528712213175226e-14,-0.08318676948040529,0.08318676948040529,109999.99989499903,0.08318676948040529,-0.00918538095,-2.3312748680082506e-14,-109999.99989499903
14,14,0.0,198705.93159402412,29.831176552656704,-0.007017279554166667,10752.04072535888,137.62806108803832,-0.007017279554166667,0.007017279554166667,0.0,0.0,107.79688453538161,2731.1244271096066,1.1914836571185895e-14,1.8276859977540593e-14,0.0,0.0,0.0,107.79688453538161,2731.1244271096066,8.576718236268496e-15,1.072089779533562e-14,0.0,0.0,107.79688453538161,29.831176552656704,137.62806108803832,107.79688453538161,1.0,-1.072089779533562e-14,-2.3312748677586216e-14,3.098165960720465e-07,3.0981661938479523e-07,0.0,0.0,0.0,0.0,2.1528712213175264e-14,0.0,0.0,1.072089779533562e-14,0.0,-0.007017279554166667,-2.3312748680083712e-14,-1.072089779533562e-14
15,15,0.0,198705.93159402412,29.831176552656704,-0.006874829900000001,10727.29133771888,137.59093700657832,-0.006874829900000001,0.006874829900000001,0.0,0.0,107.75976045392161,2730.6541017514264,1.1914836571186327e-14,1.827685997754026e-14,0.0,0.0,0.0,107.75976045392161,2730.6541017514264,1.7077545472688312e-14,2.134693184086039e-14,0.0,0.0,107.75976045392161,29.831176552656704,137.59093700657832,107.75976045392161,1.0,-2.134693184086039e-14,-2.331274867763225e-14,2.9068695403881294e-07,2.906869773515618e-07,0.0,0.0,0.0,0.0,2.1528712213175627e-14,0.0,0.0,2.134693184086039e-14,0.0,-0.006874829900000001,-2.3312748680094494e-14,-2.134693184086039e-14
16,16,0.0,198705.93159402412,29.831176552656704,-0.006141099495833333,10705.183379533879,137.55777506930082,-0.006141099495833333,0.006141099495833333,0.0,0.0,107.7265985166441,2730.233904325765,1.1914836571186518e-14,1.8276859977540006e-14,0.0,0.0,0.0,107.7265985166441,2730.233904325765,1.5992871481475148e-14,1.9991089351843934e-14,0.0,0.0,107.7265985166441,29.831176552656704,137.55777506930082,107.7265985166441,1.0,-1.9991089351843934e-14,-2.331274867767052e-14,2.758738109822842e-07,2.7587383429503294e-07,0.0,0.0,0.0,0.0,2.1528712213176217e-14,0.0,0.0,1.9991089351843934e-14,0.0,-0.006141099495833333,-2.3312748680103803e-14,-1.9991089351843934e-14
17,17,0.0,198705.93159402412,29.831176552656704,-0.0090726822125,10672.52172356888,137.50878258535332,-0.0090726822125,0.0090726822125,0.0,0.0,107.6776060326966,2729.612998467033,1.1914836571189549e-14,1.8276859977536945e-14,0.0,0.0,0.0,107.6776060326966,2729.612998467033,0.0,0.0,0.0,0.0,107.6776060326966,29.831176552656704,137.50878258535332,107.6776060326966,1.0,0.0,-2.3312748678256672e-14,1.165438822936272e-07,1.1654390560637595e-07,0.0,0.0,0.0,0.0,2.1528712213182294e-14,0.0,0.0,0.0,0.0,-0.0090726822125,-2.33127486802641e-14,0.0
18,18,0.0,198705.93159402412,29.831176552656704,-0.010394015966666666,10635.10326608888,137.45265489913334,-0.010394015966666666,0.010394015966666666,0.0,0.0,107.62147834647661,2728.9014910433402,1.191483657118967e-14,1.827685997753654e-14,0.0,0.0,0.0,107.62147834647661,2728.9014910433402,0.0,0.0,0.0,0.0,107.62147834647661,29.831176552656704,137.45265489913334,107.62147834647661,1.0,0.0,-2.331274867830952e-14,1.0579517021145722e-07,1.057951935242058e-07,0.0,0.0,0.0,0.0,2.1528712213182862e-14,0.0,0.0,0.0,0.0,-0.010394015966666666,-2.3312748680281025e-14,0.0
19,19,0.0,198705.93159402412,29.831176552656704,-0.009253149941666667,10601.79192629888,137.40268788944832,-0.009253149941666667,0.009253149941666667,0.0,0.0,107.5715113367916,2728.267923841446,1.1914836571189665e-14,1.8276859977536614e-14,0.0,0.0,0.0,107.5715113367916,2728.267923841446,0.0,0.0,0.0,0.0,107.5715113367916,29.831176552656704,137.40268788944832,107.5715113367916,1.0,0.0,-2.3312748678300908e-14,1.075915289407234e-07,1.0759155225347197e-07,0.0,0.0,0.0,0.0,2.1528712213182875e-14,0.0,0.0,0.0,0.0,-0.009253149941666667,-2.3312748680278406e-14,0.0
20,20,0.0,198705.93159402412,29.831176552656704,-0.008568192337499999,10570.946433883879,137.3564196508258,-0.008568192337499999,0.008568192337499999,0.0,0.0,107.52524309816911,2727.681124761014,1.1914836571189574e-14,1.8276859977536986e-14,0.0,0.0,0.0,107.52524309816911,2727.681124761014,0.0,0.0,0.0,0.0,107.52524309816911,29.831176552656704,137.3564196508258,107.52524309816911,1.0,0.0,-2.331274867826558e-14,1.1456063569356193e-07,1.1456065900631072e-07,0.0,0.0,0.0,0.0,2.1528712213182417e-14,0.0,0.0,0.0,0.0,-0.008568192337499999,-2.331274868026639e-14,0.0
21,21,0.0,198705.93159402412,29.831176552656704,-0.007708558895833334,10543.19562185888,137.31479343278832,-0.007708558895833334,0.007708558895833334,0.0,0.0,107.4836168801316,2727.153090426637,1.1914836571186474e-14,1.827685997754005e-14,0.0,0.0,0.0,107.4836168801316,2727.153090426637,0.0,0.0,0.0,0.0,107.4836168801316,29.831176552656704,137.31479343278832,107.4836168801316,1.0,0.0,-2.3312748677681495e-14,2.718177340199701e-07,2.718177573327188e-07,0.0,0.0,0.0,0.0,2.1528712213176403e-14,0.0,0.0,0.0,0.0,-0.007708558895833334,-2.331274868010658e-14,0.0
22,22,0.0,198705.93159402412,29.831176552656704,-0.007832117183333334,10514.99999999888,137.27249999999833,-0.007832117183333334,0.007832117183333334,0.0,0.0,107.44132344734162,2726.6164876503744,1.1914836571186322e-14,1.827685997754006e-14,0.0,0.0,0.0,107.44132344734162,2726.6164876503744,0.0,0.0,0.0,0.0,107.44132344734162,29.831176552656704,137.27249999999833,107.44132344734162,1.0,0.0,-2.3312748677660183e-14,2.7989038990605646e-07,2.7989041321880493e-07,0.0,0.0,0.0,0.0,2.152871221317586e-14,0.0,0.0,0.0,0.0,-0.007832117183333334,-2.331274868010149e-14,0.0
23,23,0.0,198705.93159402412,29.831176552656704,-0.004166666666666667,10499.99999999888,137.24999999999832,-0.004166666666666667,0.004166666666666667,0.0,0.0,107.41882344734161,2726.3309732821203,8.165140101719642e-15,1.0879104094879984e-16,0.0,0.0,0.0,107.41882344734161,2726.3309732821203,0.0,0.0,0.0,0.0,107.41882344734161,29.831176552656704,137.24999999999832,107.41882344734161,1.0,0.0,-1.2336945112163958e-16,6.888455200251332e-09,6.888455322951178e-09,0.0,0.0,0.0,0.0,1.1894511779288215e-16,0.0,0.0,0.0,0.0,-0.004166666666666667,-1.2403906151004638e-16,0.0
