,t,ReservoirEbre.Q,ReservoirEbre.W,ReservoirEbre.z,Reservoir1.Q,Reservoir1.W,Reservoir1.z,Irrigation1.Qin,Irrigation1.Qout,Pump2.Qin,Pump2.Qout,Pump2.H,Pump2.n,Pump2.Ph,Pump2.Pe,Pump2.PumpOn,Turb1.Qin,Turb1.Qout,Turb1.H,Turb1.Ph,Turb1.Pe,Pipe1.Q,Pipe1.H,Pipe1.zlow,Pipe1.zhigh,Pipe1.H0,Pipe1.signQ,PV.P,Grid.P,Grid.Psell,Grid.Pbuy,EB.P_bal,p2r0_expanded.Q,p2c1_Q_expanded.Q,p2eb_expanded.P,t1r0_expanded.Q,t1c1_Q_expanded.Q,t1eb_expanded.P,c1r1_Q_expanded.Q,r1i1_expanded.Q,grideb_expanded.P,pveb_expanded.P
10,10,-0.0278,198982.71864936972,29.831637864415615,0.010378885122222214,12417.831948539973,140.7313070531723,-0.01742111487777778,0.01742111487777778,-0.0278,0.0278,110.89968464554988,2770.151371610659,30244.340197165067,37805.42524645633,1.0,0.0,0.0,110.89968464554988,0.0,0.0,0.0278,110.89968464554988,29.83163786441562,140.7313070531723,110.89966918875666,1.0,-22118.44815118865,-15686.977095267688,0.0,15686.977095267688,0.0,-0.0278,0.0278,37805.42524645633,0.0,0.0,0.0,0.0278,-0.01742111487777778,-15686.977095267688,-22118.44815118865
11,11,-0.027800000000000005,198882.6386493697,29.831471064415613,-0.005525981972222226,12397.938413439972,140.7221254215877,-0.033325981972222224,0.033325981972222224,-0.0278,0.0278,110.89066981397085,2770.0389100794764,30241.881690326496,37802.35211290813,1.0,0.0,0.0,110.89066981397085,0.0,0.0,0.0278,110.89066981397085,29.83147106441561,140.7221254215877,110.89065435717207,1.0,-26316.470869421864,-11485.881243486256,0.0,11485.881243486258,0.0,-0.0278,0.0278,37802.35211290813,0.0,0.0,0.0,0.0278,-0.033325981972222224,-11485.881243486256,-26316.470869421864
12,12,-0.027800000000000005,198782.55864936972,29.831304264415618,-0.004478901277777777,12381.81436883997,140.71468355484924,-0.03227890127777778,0.03227890127777778,-0.027800000000000005,0.027800000000000002,110.88339474721145,2769.9480335509716,30239.89764867001,37799.872060837515,1.0,0.0,0.0,110.88339474721145,0.0,0.0,0.0278,110.88339474721145,29.831304264415614,140.71468355484924,110.88337929043362,1.0,-27919.191260759962,-9880.680800077549,0.0,9880.680800077547,0.0,-0.027800000000000005,0.027800000000000002,37799.872060837515,0.0,0.0,0.0,0.0278,-0.03227890127777778,-9880.680800077549,-27919.191260759962
13,13,-0.08084744075093084,198491.5078626664,29.83081917977111,0.04281399744537559,12535.944759643322,140.78582065829693,-0.03803344330555555,0.03803344330555555,-0.08084744075093084,0.08084744075093085,110.95513220466616,2770.8438967486663,87999.99999999999,110000.0,1.0,0.0,0.0,110.95513220466616,0.0,0.0,0.08084744075093092,110.95513220466616,29.83081917977111,140.78582065829693,110.95500147852582,1.0,-26043.58016464252,-83956.41983535748,0.0,83956.41983535746,0.0,-0.08084744075093084,0.08084744075093085,110000.0,0.0,0.0,0.0,0.08084744075093092,-0.03803344330555555,-83956.41983535748,-26043.58016464252
14,14,-0.08079338019288512,198200.65169397197,29.83033441948995,0.04439050280398922,12695.750569737684,140.8595771860328,-0.03640287738888889,0.03640287738888889,-0.08079338019288512,0.08079338019287821,111.02937331791613,2771.7706648396897,87999.99999999999,110000.0,1.0,0.0,0.0,111.02937331791613,0.0,0.0,0.08079338019287871,111.02937331791613,29.83033441948995,140.8595771860328,111.02924276654285,1.0,-21427.953434533294,-88572.04656546672,0.0,88572.04656546672,0.0,-0.08079338019288512,0.08079338019287821,110000.0,0.0,0.0,0.0,0.08079338019287871,-0.03640287738888889,-88572.04656546672,-21427.953434533294
15,15,-0.028356676759131665,198098.56765763913,29.830164279429397,-0.011678764907535,12653.707016070557,140.84017246895564,-0.040035441666666664,0.040035441666666664,-0.028356676759131668,0.028356676759131668,111.01002427060145,2771.529344003024,30880.65741598826,38600.821769985334,1.0,0.0,0.0,111.01002427060145,0.0,0.0,0.028356676759131665,111.01002427060145,29.830164279429393,140.84017246895564,111.01000818952626,1.0,-14035.830531140122,-24564.991238845207,0.0,24564.9912388452,0.0,-0.028356676759131668,0.028356676759131668,38600.821769985334,0.0,0.0,0.0,0.028356676759131665,-0.040035441666666664,-24564.991238845207,-14035.830531140122
16,16,0.0,198098.56765763913,29.830164279429397,-0.04047709838888889,12507.989461870558,140.77291821317104,-0.04047709838888889,0.04047709838888889,0.0,0.0,110.9427539337416,2770.689462322127,1.5134913135583296e-11,1.891864141947912e-11,0.0,0.0,0.0,110.9427539337416,0.0,0.0,0.0,110.9427539337416,29.830164279429393,140.77291821317104,110.94275393374163,1.0,-5089.852263148598,5089.852263148579,5089.852263148579,0.0,0.0,0.0,0.0,1.891864141947912e-11,0.0,0.0,0.0,0.0,-0.04047709838888889,5089.852263148579,-5089.852263148598
17,17,0.0,198098.56765763913,29.830164279429397,-0.02903182700023641,12403.474884669708,140.72468071600142,-0.029031827000000003,0.029031827000000003,0.0,0.0,110.89451643657199,2770.0870534481446,0.0,0.0,0.0,-4.336808689942018e-19,0.0,110.89451643657199,0.0,0.0,0.0,110.89451643657199,29.830164279429393,140.72468071600142,110.89451643657199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,-0.029031827000000003,0.0,0.0
18,18,0.0,198098.56765763913,29.830164279429397,-0.003837776319444444,12389.658889919707,140.71830410303986,-0.003837776319444444,0.003837776319444444,0.0,0.0,110.88813982361043,2770.007410073895,0.0,0.0,0.0,0.0,0.0,110.88813982361043,0.0,0.0,0.0,110.88813982361043,29.830164279429393,140.71830410303986,110.88813982361046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003837776319444444,0.0,0.0
19,19,0.0,198098.56765763913,29.830164279429397,-0.01105022391111111,12349.878083839707,140.69994373100295,-0.01105022391111111,0.01105022391111111,0.0,0.0,110.86977945157358,2769.7780777390817,0.0,0.0,0.0,-4.336808689942018e-19,0.0,110.86977945157358,0.0,0.0,0.0,110.86977945157358,29.830164279429393,140.69994373100295,110.86977945157358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,-0.01105022391111111,0.0,0.0
20,20,0.0,198098.56765763913,29.830164279429397,-0.012655803850000001,12304.317189979707,140.6789156261445,-0.01265580385,0.01265580385,0.0,0.0,110.8487513467151,2769.515400451794,0.0,0.0,0.0,-4.336808689942018e-19,0.0,110.8487513467151,0.0,0.0,0.0,110.8487513467151,29.830164279429393,140.6789156261445,110.8487513467151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336808689942018e-19,0.0,0.0,-0.01265580385,0.0,0.0
21,21,0.0,198098.56765763913,29.830164279429397,-0.018629667019444445,12237.250388709706,140.64796171786602,-0.018629667019444445,0.018629667019444445,0.0,0.0,110.8177974384366,2769.128687429586,0.0,0.0,0.0,-6.938893903907228e-18,0.0,110.8177974384366,0.0,0.0,0.0,110.8177974384366,29.830164279429393,140.64796171786602,110.81779743843663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.938893903907228e-18,0.0,0.0,-0.018629667019444445,0.0,0.0
22,22,0.0,198098.56765763913,29.830164279429397,-0.030171971583333332,12128.631291009708,140.5978298266199,-0.030171971583333332,0.030171971583333332,0.0,0.0,110.76766554719046,2768.502266302914,0.0,0.0,0.0,0.0,0.0,110.76766554719046,0.0,0.0,0.0,110.76766554719046,29.830164279429393,140.5978298266199,110.76766554719048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030171971583333332,0.0,0.0
23,23,-0.0809091899667483,197807.29457375885,29.829678824289598,0.061491308052859406,12349.999999999998,140.70000000000002,-0.01941788191388889,0.01941788191388889,-0.0809091899667483,0.0809091899667483,110.87045210133854,2769.7864399335126,87999.99999999999,110000.0,1.0,0.0,0.0,110.87045210133854,0.0,0.0,0.0809091899667483,110.87045210133854,29.8296788242896,140.70000000000002,110.87032117571042,1.0,0.0,-110000.0,0.0,110000.0,0.0,-0.0809091899667483,0.0809091899667483,110000.0,0.0,0.0,0.0,0.0809091899667483,-0.01941788191388889,-110000.0,0.0
