,Sell_W,Sell_S,Sell,Buy_W,Buy_S,Buy,Esell_W,Esell_S,Esell,Ebuy_W,Ebuy_S,Ebuy,Wriver_W,Wriver_S,Wriver
0,170.2947848884461,17.925079400384828,188.2198642888309,2.3491030891510835e-05,74.95865432931821,74.9586778203491,1916.2397590250896,156.74275157896463,2072.9825106040544,0.0001713499322722008,544.5545408410611,544.5547121909934,3432.355915141407,17385.64407665671,20817.99999179812
