;t;ReservoirEbre.Q;ReservoirEbre.W;ReservoirEbre.z;Reservoir1.Q;Reservoir1.W;Reservoir1.z;Irrigation1.Qin;Irrigation1.Qout;Pump2.Qin;Pump2.Qout;Pump2.H;Pump2.n;Pump2.Ph;Pump2.Pe;Pump2.PumpOn;Turb1.Qin;Turb1.Qout;Turb1.H;Turb1.Ph;Turb1.Pe;Pipe1.Q;Pipe1.H;Pipe1.zlow;Pipe1.zhigh;Pipe1.H0;Pipe1.signQ;PV.P;Grid.P;Grid.Psell;Grid.Pbuy;EB.P_bal;p2r0_expanded.Q;p2c1_Q_expanded.Q;p2eb_expanded.P;t1r0_expanded.Q;t1c1_Q_expanded.Q;t1eb_expanded.P;c1r1_Q_expanded.Q;r1i1_expanded.Q;grideb_expanded.P;pveb_expanded.P
0;0;0;200000;29,83333333;-0,015415793;9944,503145;139,5897707;-0,015415793;0,015415793;0;0;109,7564373;2755,836086;0;0;0;0;0;109,7564373;0;0;0;109,7564373;29,83333333;139,5897707;109,7564373;1;0;0;0;0;0;0;0;0;0;0;0;0;-0,015415793;0;0
1;1;-0,077902761;199719,5501;29,83286592;0,054306466;10140,00642;139,680003;-0,023596295;0,023596295;-0,077902761;0,077902761;109,8472584;2756,976068;83948,03427;104935,0428;1;0;0;109,8472584;0;0;0,077902761;109,8472584;29,83286592;139,680003;109,847137;1;0;-104935,0428;0;104935,0428;0;-0,077902761;0,077902761;104935,0428;0;0;0;0,077902761;-0,023596295;-104935,0428;0
2;2;-0,046614343;199551,7384;29,83258623;0,021162283;10216,19064;139,7151649;-0,02545206;0,02545206;-0,046614343;0,046614343;109,8826221;2757,419802;50247,75617;62809,69522;1;0;0;109,8826221;0;0;0,046614343;109,8826221;29,83258623;139,7151649;109,8825787;1;0;-62809,69522;0;62809,69522;0;-0,046614343;0,046614343;62809,69522;0;0;0;0,046614343;-0,02545206;-62809,69522;0
3;3;-0,081584327;199258,0348;29,83209672;0,041600293;10365,9517;139,7842854;-0,039984034;0,039984034;-0,081584327;0,081584327;109,9523218;2758,294212;87999,48871;109999,3609;1;0;0;109,9523218;0;0;0,081584327;109,9523218;29,83209672;139,7842854;109,9521887;1;0;-109999,3609;0;109999,3609;0;-0,081584327;0,081584327;109999,3609;0;0;0;0,081584327;-0,039984034;-109999,3609;0
4;4;0;199258,0348;29,83209672;-0,060075308;10149,68059;139,684468;-0,060075308;0,060075308;0;0;109,8523712;2757,040208;0;0;0;-2,25E-18;0;109,8523712;0;0;0;109,8523712;29,83209672;139,684468;109,8523712;0;0;0;0;0;0;0;0;0;0;-2,25E-18;0;0;-0,060075308;0;0
5;5;0;199258,0348;29,83209672;-0,062454663;9924,843802;139,5806971;-0,062454663;0,062454663;0;0;109,7486004;2755,737697;0;0;0;-3,33E-18;0;109,7486004;0;0;0;109,7486004;29,83209672;139,5806971;109,7486004;0;0;0;0;0;0;0;0;0;0;-3,33E-18;0;0;-0,062454663;0;0
6;6;0;199258,0348;29,83209672;-0,063058258;9697,834074;139,4759234;-0,063058258;0,063058258;0;0;109,6438267;2754,421972;0;0;0;-3,37E-18;0;109,6438267;0;0;0;109,6438267;29,83209672;139,4759234;109,6438267;0;0;0;0;0;0;0;0;0;0;-3,37E-18;0;0;-0,063058258;0;0
7;7;0;199258,0348;29,83209672;-0,054953909;9500;139,3846154;-0,054953909;0,054953909;0;0;109,5525187;2753,274834;0;0;0;-8,10E-18;0;109,5525187;0;0;0;109,5525187;29,83209672;139,3846154;109,5525187;0;-3219,373465;3219,373465;3219,373465;0;0;0;0;0;0;-8,10E-18;0;0;-0,054953909;3219,373465;-3219,373465
