Time_hour,Power,SOC,Q_cal_pct,Q_cyc_pct,SOH
10086,-1.6000000083002528,0.05913643458567021,1.015506073972495,1.1658249847279991,0.9781866894129951
10087,1.6405515241956056e-08,0.05913643378044298,1.0155068485577763,1.1658228771611268,0.9781867027428109
10088,6.400000086629456,0.05938182309589277,1.0155130767344978,1.1658782202155256,0.9781860870304998
10089,2.400000044870369,0.05947383933729587,1.015515897136267,1.1658905416623613,0.9781859356120138
10090,3.2000000494451832,0.05959653247041159,1.0155194001367833,1.1659150526335949,0.9781856554722962
10091,2.8000000446190785,0.05970388819445959,1.0155225627196198,1.1659350503905843,0.9781854238688981
10092,2.4000000448703687,0.05979590744924558,1.015525384695691,1.1659521161707047,0.9781852249913361
10093,6.400000086629456,0.060041295620151244,1.0155316199642472,1.1660043072212312,0.9781846407281453
10094,1.640551466824496e-08,0.060041290916224704,1.015532395210504,1.1659958673764372,0.9781847173741306
10095,-1.6000000083002528,0.05996633005342568,1.015531502189648,1.1660097065331936,0.9781845879127717
10096,-3.200000027604672,0.05981640650411039,1.015528941046377,1.1660352757895875,0.9781843578316405
10097,-7.999839165176049e-09,0.05981640439663121,1.0155297159853274,1.166031054967849,0.9781843922904682
10098,4.800000045391397,0.06000044724048558,1.0155345870570769,1.1660725763318283,0.9781839283661109
10099,-9.384607660129856e-09,0.06000044383112805,1.015535362097403,1.1660662436212466,0.9781839839428136
10100,-4.8000000469090915,0.05977556005326134,1.0155311317259672,1.1661077674822122,0.9781836110079183
10101,-4.8000000469090915,0.05955067224989014,1.0155269023490177,1.166142959694704,0.9781833013795628
10102,-9.384607663668509e-09,0.05955066886396267,1.0155276767734522,1.1661366241139535,0.9781833569911259
10103,4.800000045391396,0.059734711780523246,1.0155325468187155,1.166178152969187,0.9781828930021209
10104,-9.384607666027679e-09,0.059734708383334355,1.015533321373199,1.1661718159532337,0.9781829486267357
10105,-4.8000000469090915,0.059509824270797054,1.0155290911708899,1.1662133473057905,0.9781825756152333
10106,-4.8000000469090915,0.05928493614730457,1.0155248619635469,1.166248542704598,0.9781822659533186
10107,-9.384607669566593e-09,0.05928493277357728,1.0155256359025822,1.1662422028179906,0.9781823216127944
10108,4.800000045391396,0.05946897576282426,1.0155305049213164,1.1662837391654932,0.978181857559132
10109,-9.384607671925938e-09,0.059468972377829894,1.0155312789903557,1.1662773978434404,0.9781819132316621
10110,-3.200000027604672,0.0593190495883063,1.015528716827785,1.1663050899410863,0.9781816619323114
10111,-1.6000000083002528,0.05924408583868269,1.015527822729248,1.1663147081547691,0.97818157469116
10112,1.640551319376179e-08,0.05924408502745393,1.0155285964912022,1.1663125939311643,0.9781815880957764
10113,6.400000086629456,0.05948947572612348,1.0155348315818966,1.1663679833201894,0.9781809718509792
10114,2.4000000448703673,0.05958149246099855,1.015537654061762,1.1663802955132705,0.9781808205042497
10115,3.2000000494451832,0.0597041862764379,1.0155411601086577,1.1664048196667685,0.9781805402022458
10116,2.8000000446190785,0.05981154259319958,1.0155443252545022,1.1664248243812185,0.9781803085036429
10117,2.400000044870367,0.05990356235586529,1.0155471493101698,1.1664418958871232,0.9781801095480269
10118,6.400000086629455,0.06014895190095362,1.0155533914984558,1.1664941232926305,0.9781795248520893
10119,1.6405512621050954e-08,0.060148947171682315,1.0155541659207235,1.1664856568129247,0.9781796017726635
10120,-1.6000000083002528,0.060073985936265104,1.0155532697123764,1.1664995075553115,0.9781794722273232
10121,-3.200000027604672,0.059924061634916884,1.0155507030182327,1.1665250933250153,0.9781792420365675
10122,-7.999839758863162e-09,0.059924059514971394,1.015551477134226,1.1665208591852725,0.9781792766368049
10123,4.800000045391396,0.060108103396808034,1.0155563531897043,1.1665624153089176,0.9781788123150138
10124,-9.38460768960371e-09,0.0601080999685338,1.015557127406944,1.1665560626200524,0.97817886809973
10125,-4.8000000469090915,0.05988321507201255,1.0155528891224912,1.166597621242255,0.9781784948963524
10126,-4.8000000469090915,0.05965832613069138,1.0155486518349672,1.166632828238147,0.9781781851992689
10127,-9.384607693136348e-09,0.05965832272593846,1.0155494254372412,1.1666264726768623,0.9781782410188589
10128,4.800000045391396,0.05984236668044274,1.01555430046388,1.1666680362964763,0.9781777766323964
10129,-9.384607695491517e-09,0.05984236326438702,1.0155550741962567,1.166661679298863,0.9781778324650486
10130,-4.8000000469090915,0.05961747803305995,1.0155508360859653,1.1667032454173722,0.9781774591849666
10131,-4.8000000469090915,0.05939258877152984,1.0155465989730823,1.1667384556009184,0.97817714945426
10132,-9.384607699024403e-09,0.059392585379026995,1.0155473720909352,1.1667320957303997,0.9781772053217866
10133,1.600000028716198,0.059453933682110986,1.0155495120795677,1.1667459523032562,0.9781770453561717
10134,-7.999840034810737e-09,0.05945393286314226,1.0155502852481022,1.166743832215574,0.9781770588253632
10135,9.977315080664177e-09,0.0594539333335388,1.0155510584078073,1.1667438322154982,0.978177051093767
10136,1.600000030140765,0.059515281656723616,1.0155531986792328,1.1667576890660452,0.9781768911225472
10137,2.4000000448703656,0.05960730265209666,1.0155560228580756,1.1667763546859384,0.9781766762245598
10138,8.000000105933873,0.05991404087463277,1.0155636351993451,1.1668424663302817,0.9781759389847037
10139,2.8000000496964694,0.06002139384669681,1.0155668031238174,1.1668561130568635,0.9781757708381932
10140,2.400000039792974,0.060113414083274135,1.0155696295459502,1.166873189604268,0.9781755718084978
10141,1.600000030140765,0.06017476065232635,1.0155717719719994,1.1668838667238044,0.9781754436130419
10142,1.640551074031345e-08,0.06017475982352281,1.0155725456447933,1.166881744760645,0.9781754570959456
10143,3.200000048020617,0.060297456455696584,1.0155760575458683,1.1669094654538823,0.9781751447700026
10144,-7.999840277100258e-09,0.06029745431583698,1.0155768312513582,1.1669052208597461,0.9781751794788888
10145,-4.000000037256881,0.06011004968904868,1.0155734223940838,1.1669398734062468,0.9781748670419965
10146,-4.8000000469090915,0.059885160637219305,1.0155691779398557,1.1669761521364244,0.9781745466992372
10147,-9.384607716674714e-09,0.05988515721062851,1.015569951043618,1.1669697825674676,0.9781746026638891
10148,4.800000045391396,0.060069201975400444,1.0155748310454455,1.167011370555998,0.9781741379839856
10149,-9.384607719026372e-09,0.060069198537476005,1.0155756042793802,1.1670049995499239,0.9781741939617068
10150,-4.8000000469090915,0.05984431256672532,1.0155713589899078,1.1670465900384508,0.9781738205097164
10151,-4.8000000469090915,0.059619422542403454,1.0155671146998206,1.1670818105838667,0.978173510747163
10152,-9.384607722553955e-09,0.059619419128090066,1.015567887319842,1.1670754367033094,0.9781735667597683
10153,4.800000045391396,0.0598034639654856,1.015572766290698,1.167117032192129,0.9781731020151717
10154,-9.38460772490578e-09,0.05980346053983291,1.015573539040846,1.1671106568742113,0.9781731580408493
10155,-4.8000000469090915,0.059578574234142465,1.0155692939305179,1.1671522548633668,0.9781727845120611
10156,-4.8000000469090915,0.0593536838895274,1.0155650498200537,1.1671874785976637,0.9781724747158227
10157,-9.38460772843361e-09,0.059353680487517324,1.0155658219567294,1.1671811004047772,0.9781725307763848
10158,1.600000028716198,0.05941502908426783,1.0155679626054142,1.1671949676017757,0.9781723706979281
10159,-7.999840627160339e-09,0.059415028261525435,1.015568734793164,1.1671928414066153,0.9781723842380022
10160,9.977315080671782e-09,0.05941502873102113,1.0155695069723234,1.1671928414065393,0.9781723765162114
10161,1.6000000301407649,0.059476377347881776,1.0155716479040304,1.1672067088813884,0.9781722164321458
10162,2.400000044870364,0.05956839878136425,1.0155744735636056,1.16722538433052,0.9781720014210588
10163,8.000000105933873,0.05987513847185402,1.0155820931303192,1.1672915399403672,0.9781712636692931
10164,2.8000000496964677,0.059982491944173925,1.0155852629464763,1.167305174719203,0.9781710956233433
10165,2.400000039792974,0.060074512616784606,1.015588090850442,1.167322256515416,0.9781708965263414
10166,1.6000000301407649,0.06013585947525747,1.0155902339375829,1.167332935097875,0.9781707683096454
10167,1.6405508698967204e-08,0.0601358586426277,1.0155910066297127,1.1673308070258903,0.978170781863444
10168,3.2000000480206174,0.06025855586332879,1.0155945208341903,1.1673585489718616,0.9781704693019394
10169,-7.999840869142649e-09,0.06025855371670834,1.0155952935590262,1.167354292159523,0.9781705041428145
10170,-4.000000037256881,0.06007114819439504,1.0155918787066365,1.1673889712729715,0.9781701915002039
10171,-4.8000000469090915,0.05984625806076252,1.0155876272566156,1.1674252666114358,0.9781698710613195
10172,-9.384607746058801e-09,0.059846254624567434,1.0155883993806203,1.1674188787131443,0.9781699272190624
10173,4.800000045391395,0.06003030027254079,1.0155932833257135,1.1674604985849297,0.9781694621808935
10174,-9.384607748407104e-09,0.06003029682497553,1.0155940555799141,1.167454109248489,0.978169518351716
10175,-4.8000000469090915,0.059805409779645234,1.0155898032971216,1.1674957316217123,0.9781691446508116
10176,-4.8000000469090915,0.059580518671978826,1.0155855520161639,1.1675309657218669,0.9781688348226196
10177,-9.38460775192971e-09,0.0595805152481144,1.0155863236574991,1.167524573508878,0.9781688910283363
10178,4.800000045391395,0.0597645609686674,1.0155912065694899,1.1675662008852767,0.9781684259254523
10179,-9.38460775427818e-09,0.05976455753342714,1.0155919783409755,1.1675598072338955,0.9781684821442511
10180,-4.8000000469090915,0.05953967015302293,1.0155877262422952,1.167601437112071,0.9781681083664563
10181,-3.200000027604672,0.059389741411799826,1.0155851491461103,1.167622796475441,0.9781679205437843
10182,-7.999841171427502e-09,0.05938973929087097,1.0155859204174655,1.167618532471853,0.9781679554711069
10183,4.800000067325035,0.059573785101338615,1.0155908028251452,1.167660166520062,0.9781674903065479
10184,1.600000035218153,0.05963513015786058,1.0155929448815713,1.167667647415927,0.978167394077025
10185,2.400000039792974,0.05972715208718855,1.0155957726999338,1.1676863329562104,0.9781671789434385
10186,3.2000000494451832,0.05984984768176947,1.015599286584383,1.1677108922690735,0.9781668982114655
10187,2.800000049696466,0.05995720554585575,1.0156024582765895,1.1677309155342208,0.9781666662618919
10188,7.200000096281665,0.06023327257179305,1.015609403658801,1.167789646170708,0.9781660095017048
10189,1.6000000352181525,0.06029461581268407,1.0156115478707273,1.1677939234800772,0.9781659452864919
10190,9.977315080672361e-09,0.06029461497340148,1.0156123198805516,1.1677917891347624,0.9781659589098468
10191,-1.6000000083002528,0.06021965272536328,1.015611414857156,1.1678056707846867,0.9781658291435815
